ts,reason,mid_at_trigger,mid_after_1s,ret_1s_bps,mid_after_3s,ret_3s_bps,mid_after_5s,ret_5s_bps,tfi,mid_move_bps,trade_side,trade_px
1777012601.197441,cancel_aggressive,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-1.0,,sell,2308.79
1777012601.436633,cancel_aggressive,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-1.0,,sell,2308.79
1777012601.6962447,quote_fade,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-1.0,13.032409716410033,,
1777012601.9461067,cancel_aggressive,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-1.0,,sell,2308.79
1777012602.195773,quote_fade,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-1.0,10.579464132798526,,
1777012602.4487424,quote_fade,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-1.0,14.422221933054074,,
1777012602.7082765,cancel_aggressive,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-1.0,,sell,2308.79
1777012602.9529815,cancel_aggressive,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-1.0,,sell,2308.79
1777012603.2103016,quote_fade,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-1.0,13.271256237164918,,
1777012603.4658265,quote_fade,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-1.0,10.90500719773977,,
1777012603.7196681,cancel_aggressive,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-1.0,,sell,2308.79
1777012603.99417,quote_fade,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-1.0,-3.2906772083809144,,
1777012604.2368798,quote_fade,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-1.0,11.46933200355563,,
1777012604.5083482,quote_fade,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-1.0,6.501119276035357,,
1777012604.77213,quote_fade,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-1.0,9.776548423179781,,
1777012605.012617,cancel_aggressive,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-1.0,,sell,2308.79
1777012605.2747734,cancel_aggressive,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-1.0,,sell,2308.79
1777012605.527152,cancel_aggressive,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-1.0,,sell,2308.79
1777012605.792003,cancel_aggressive,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,1.0,,buy,2308.8
1777012606.0633435,cancel_aggressive,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,1.0,,buy,2308.8
1777012606.3381624,quote_fade,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,1.0,12.750151245416795,,
1777012606.593719,quote_fade,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,1.0,13.596974402124419,,
1777012606.8687866,cancel_aggressive,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-0.43243243243243246,,sell,2308.79
1777012607.1088448,cancel_aggressive,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-0.43243243243243246,,sell,2308.79
1777012607.3425143,quote_fade,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-0.43243243243243246,8.474796691577772,,
1777012607.598444,quote_fade,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-0.43243243243243246,8.474796691577772,,
1777012607.8634098,quote_fade,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-0.43243243243243246,-4.805392429557374,,
1777012608.1073503,cancel_aggressive,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-0.43243243243243246,,sell,2308.79
1777012608.377636,cancel_aggressive,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-0.43243243243243246,,sell,2308.79
1777012608.6244967,cancel_aggressive,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-0.43243243243243246,,sell,2308.79
1777012610.157626,quote_fade,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-0.5508021390374332,13.097548546584042,,
1777012610.4074407,quote_fade,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-0.5508021390374332,13.922713758113607,,
1777012610.6478796,quote_fade,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-0.5508021390374332,13.922713758113607,,
1777012610.906213,cancel_aggressive,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-0.5508021390374332,,sell,2308.79
1777012611.173252,cancel_aggressive,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-0.5508021390374332,,sell,2308.79
1777012611.423993,cancel_aggressive,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-0.5508021390374332,,sell,2308.79
1777012611.9533992,cancel_aggressive,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-1.0,,sell,2308.79
1777012612.2050047,quote_fade,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-1.0,16.724947287131197,,
1777012612.4725218,cancel_aggressive,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-0.9344262295081966,,buy,2308.8
1777012612.738053,quote_fade,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-0.9344262295081966,16.051399183113137,,
1777012612.9875748,quote_fade,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-0.9344262295081966,16.051399183113137,,
1777012613.2499857,quote_fade,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-0.9344262295081966,15.334495892002872,,
1777012613.507427,cancel_aggressive,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-0.9344262295081966,,buy,2308.8
1777012613.7650414,quote_fade,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-0.9344262295081966,-3.312319229636263,,
1777012614.0244064,quote_fade,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-0.9344262295081966,15.834144923638604,,
1777012614.2813826,cancel_aggressive,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-0.9344262295081966,,buy,2308.8
1777012614.5216546,cancel_aggressive,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-0.9344262295081966,,buy,2308.8
1777012614.7842426,cancel_aggressive,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-0.9344262295081966,,buy,2308.8
1777012615.0359352,cancel_aggressive,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-0.9344262295081966,,buy,2308.8
1777012615.2939403,cancel_aggressive,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-0.9344262295081966,,buy,2308.8
1777012615.5604706,quote_fade,2308.795,2308.795,0.0,2308.795,0.0,2308.795,0.0,-0.9344262295081966,-3.2473928847456963,,
1777012615.8157942,cancel_aggressive,2308.795,2308.795,0.0,2308.795,0.0,2308.715,-0.3465010968922197,-0.9344262295081966,,buy,2308.8
1777012616.0637865,cancel_aggressive,2308.795,2308.795,0.0,2308.795,0.0,2308.715,-0.3465010968922197,-0.9344262295081966,,buy,2308.8
1777012616.3114684,quote_fade,2308.795,2308.795,0.0,2308.795,0.0,2308.715,-0.3465010968922197,-0.9344262295081966,10.73138159492336,,
1777012616.5769548,quote_fade,2308.795,2308.795,0.0,2308.795,0.0,2308.715,-0.3465010968922197,-0.9344262295081966,14.878338137346109,,
1777012616.8161867,quote_fade,2308.795,2308.795,0.0,2308.795,0.0,2308.715,-0.3465010968922197,-0.9344262295081966,15.31277315189447,,
1777012617.0761676,cancel_aggressive,2308.795,2308.795,0.0,2308.795,0.0,2308.715,-0.3465010968922197,-0.9344262295081966,,buy,2308.8
1777012617.3217707,quote_fade,2308.795,2308.795,0.0,2308.795,0.0,2308.715,-0.3465010968922197,-0.9344262295081966,15.508281205263783,,
1777012617.5916853,cancel_aggressive,2308.795,2308.795,0.0,2308.795,0.0,2308.715,-0.3465010968922197,-0.9344262295081966,,buy,2308.8
1777012617.8436818,quote_fade,2308.795,2308.795,0.0,2308.715,-0.3465010968922197,2308.715,-0.3465010968922197,-0.9344262295081966,15.508281205263783,,
1777012618.1073818,cancel_aggressive,2308.795,2308.795,0.0,2308.715,-0.3465010968922197,2312.2650000000003,15.029485077714801,-0.9344262295081966,,buy,2308.8
1777012618.3870623,cancel_aggressive,2308.795,2308.795,0.0,2308.715,-0.3465010968922197,2312.2650000000003,15.029485077714801,-0.9344262295081966,,buy,2308.8
1777012618.6511772,cancel_aggressive,2308.795,2308.795,0.0,2308.715,-0.3465010968922197,2312.2650000000003,15.029485077714801,-0.9344262295081966,,buy,2308.8
1777012618.908914,quote_fade,2308.795,2308.795,0.0,2308.715,-0.3465010968922197,2312.2650000000003,15.029485077714801,-0.9344262295081966,10.340746007865985,,
1777012619.1660776,cancel_aggressive,2308.795,2308.795,0.0,2308.715,-0.3465010968922197,2312.2650000000003,15.029485077714801,-0.9344262295081966,,buy,2308.8
1777012619.4076383,cancel_aggressive,2308.795,2308.795,0.0,2308.715,-0.3465010968922197,2312.2650000000003,15.029485077714801,-0.9344262295081966,,buy,2308.8
1777012619.6689606,cancel_aggressive,2308.795,2308.795,0.0,2308.715,-0.3465010968922197,2312.2650000000003,15.029485077714801,-0.9344262295081966,,buy,2308.8
1777012619.9327824,cancel_aggressive,2308.795,2308.715,-0.3465010968922197,2308.715,-0.3465010968922197,2312.2650000000003,15.029485077714801,-0.9344262295081966,,buy,2308.8
1777012620.209869,cancel_aggressive,2308.795,2308.715,-0.3465010968922197,2312.2650000000003,15.029485077714801,2312.2650000000003,15.029485077714801,-0.9344262295081966,,buy,2308.8
1777012620.4611835,cancel_aggressive,2308.795,2308.715,-0.3465010968922197,2312.2650000000003,15.029485077714801,2312.2650000000003,15.029485077714801,-0.9344262295081966,,buy,2308.8
1777012620.6959207,quote_fade,2308.795,2308.715,-0.3465010968922197,2312.2650000000003,15.029485077714801,2312.2650000000003,15.029485077714801,-1.0,-3.6585788261385086,,
1777012620.9461498,cancel_aggressive,2308.715,2308.715,0.0,2312.2650000000003,15.376518972676063,2312.2650000000003,15.376518972676063,-1.0,,sell,2308.74
1777012621.1973958,cancel_aggressive,2308.715,2308.715,0.0,2312.2650000000003,15.376518972676063,2312.2650000000003,15.376518972676063,-1.0,,sell,2308.74
1777012621.4451911,quote_fade,2308.715,2308.715,0.0,2312.2650000000003,15.376518972676063,2312.2650000000003,15.376518972676063,-1.0,-5.324802105677919,,
1777012621.6972992,quote_fade,2308.715,2308.715,0.0,2312.2650000000003,15.376518972676063,2312.2650000000003,15.376518972676063,-1.0,13.944914335285818,,
1777012621.9642186,cancel_aggressive,2308.715,2308.715,0.0,2312.2650000000003,15.376518972676063,2312.2650000000003,15.376518972676063,-1.0,,sell,2308.74
1777012622.2238336,quote_fade,2308.715,2312.2650000000003,15.376518972676063,2312.2650000000003,15.376518972676063,2312.2650000000003,15.376518972676063,-1.0,14.63992296147206,,
1777012622.4781942,cancel_aggressive,2308.715,2312.2650000000003,15.376518972676063,2312.2650000000003,15.376518972676063,2312.2650000000003,15.376518972676063,-1.0,,sell,2308.74
1777012622.7262838,quote_fade,2308.715,2312.2650000000003,15.376518972676063,2312.2650000000003,15.376518972676063,2312.2650000000003,15.376518972676063,-1.0,13.336860914974901,,
1777012622.976015,cancel_aggressive,2308.715,2312.2650000000003,15.376518972676063,2312.2650000000003,15.376518972676063,2312.2650000000003,15.376518972676063,-1.0,,sell,2308.74
1777014945.8643346,quote_fade,2312.325,2312.325,0.0,2312.325,0.0,2312.325,0.0,-0.5608961303462324,10.498289969263528,,
1777014946.1053724,cancel_aggressive,2312.325,2312.325,0.0,2312.325,0.0,2312.325,0.0,-0.5596255596255598,,buy,2312.33
1777014946.3804483,quote_fade,2312.325,2312.325,0.0,2312.325,0.0,2312.325,0.0,-0.5596255596255598,8.35354993410147,,
1777014946.6054466,quote_fade,2312.325,2312.325,0.0,2312.325,0.0,2312.415,0.38921864357365654,-0.5596255596255598,5.776745031350358,,
1777014946.8775418,cancel_aggressive,2312.325,2312.325,0.0,2312.325,0.0,2312.415,0.38921864357365654,-0.5596255596255598,,buy,2312.33
1777014947.1053376,quote_fade,2312.325,2312.325,0.0,2312.325,0.0,2312.415,0.38921864357365654,-0.5596255596255598,11.083378612109655,,
1777014947.377262,cancel_aggressive,2312.325,2312.325,0.0,2312.325,0.0,2312.415,0.38921864357365654,-0.559804719283971,,sell,2312.32
1777014947.6057794,cancel_aggressive,2312.325,2312.325,0.0,2312.325,0.0,2312.415,0.38921864357365654,-0.559804719283971,,sell,2312.32
1777014947.8605576,cancel_aggressive,2312.325,2312.325,0.0,2312.325,0.0,2312.415,0.38921864357365654,-0.559804719283971,,sell,2312.32
1777014948.1052334,cancel_aggressive,2312.325,2312.325,0.0,2312.325,0.0,2312.415,0.38921864357365654,-0.559804719283971,,sell,2312.32
1777014948.8649893,quote_fade,2312.325,2312.325,0.0,2312.415,0.38921864357365654,2312.725,1.7298606381027364,-0.559804719283971,4.845956979151096,,
1777014949.1069627,quote_fade,2312.325,2312.325,0.0,2312.415,0.38921864357365654,2312.725,1.7298606381027364,-0.559804719283971,10.519958699420693,,
1777014949.3819044,cancel_aggressive,2312.325,2312.325,0.0,2312.415,0.38921864357365654,2312.725,1.7298606381027364,-0.559804719283971,,sell,2312.32
1777014949.6055365,quote_fade,2312.325,2312.325,0.0,2312.415,0.38921864357365654,2312.725,1.7298606381027364,-0.559804719283971,14.335116922150553,,
1777014949.8641424,quote_fade,2312.325,2312.325,0.0,2312.415,0.38921864357365654,2312.725,1.7298606381027364,-0.559804719283971,14.335116922150553,,
1777014950.1058505,quote_fade,2312.325,2312.325,0.0,2312.415,0.38921864357365654,2312.725,1.7298606381027364,-0.559804719283971,-5.338093673819254,,
1777014950.3660598,cancel_aggressive,2312.325,2312.325,0.0,2312.415,0.38921864357365654,2312.725,1.7298606381027364,-0.559804719283971,,sell,2312.32
1777014950.6056614,cancel_aggressive,2312.325,2312.415,0.38921864357365654,2312.725,1.7298606381027364,2312.725,1.7298606381027364,-0.559804719283971,,sell,2312.32
1777014950.8802664,quote_fade,2312.325,2312.415,0.38921864357365654,2312.725,1.7298606381027364,2312.725,1.7298606381027364,-0.559804719283971,13.337692622480194,,
1777014951.1044326,cancel_aggressive,2312.325,2312.415,0.38921864357365654,2312.725,1.7298606381027364,2312.725,1.7298606381027364,-0.559804719283971,,sell,2312.32
1777014951.3587394,cancel_aggressive,2312.325,2312.415,0.38921864357365654,2312.725,1.7298606381027364,2312.725,1.7298606381027364,-0.559804719283971,,sell,2312.32
1777014951.605206,quote_fade,2312.325,2312.415,0.38921864357365654,2312.725,1.7298606381027364,2312.725,1.7298606381027364,-0.559804719283971,11.040036367179411,,
1777014951.8619509,cancel_aggressive,2312.415,2312.415,0.0,2312.725,1.340589816274092,2312.8450000000003,1.8595278096721006,-0.058823529411764684,,sell,2312.41
1777014952.1059527,cancel_aggressive,2312.415,2312.415,0.0,2312.725,1.340589816274092,2312.8450000000003,1.8595278096721006,-0.058823529411764684,,sell,2312.41
1777014952.3718739,cancel_aggressive,2312.415,2312.725,1.340589816274092,2312.725,1.340589816274092,2312.8450000000003,1.8595278096721006,0.6603773584905661,,buy,2312.42
1777014952.6048865,quote_fade,2312.415,2312.725,1.340589816274092,2312.725,1.340589816274092,2312.8450000000003,1.8595278096721006,0.6603773584905661,12.881910766245968,,
1777014952.8696418,quote_fade,2312.415,2312.725,1.340589816274092,2312.725,1.340589816274092,2312.8450000000003,1.8595278096721006,0.6603773584905661,9.43626947042113,,
1777014953.1060598,quote_fade,2312.415,2312.725,1.340589816274092,2312.725,1.340589816274092,2312.8450000000003,1.8595278096721006,0.6603773584905661,12.079883097905347,,
1777014953.3672519,quote_fade,2312.415,2312.725,1.340589816274092,2312.725,1.340589816274092,2312.8450000000003,1.8595278096721006,0.6981132075471698,13.250453048578262,,
1777014953.6064842,cancel_aggressive,2312.725,2312.725,0.0,2312.8450000000003,0.5188684344240911,2312.8450000000003,0.5188684344240911,0.8279569892473119,,buy,2312.68
1777014953.8670418,cancel_aggressive,2312.725,2312.725,0.0,2312.8450000000003,0.5188684344240911,2312.8450000000003,0.5188684344240911,0.8279569892473119,,buy,2312.68
1777014954.1056666,cancel_aggressive,2312.725,2312.725,0.0,2312.8450000000003,0.5188684344240911,2312.8450000000003,0.5188684344240911,0.8279569892473119,,buy,2312.68
1777014954.3649414,cancel_aggressive,2312.725,2312.725,0.0,2312.8450000000003,0.5188684344240911,2312.8450000000003,0.5188684344240911,0.8279569892473119,,buy,2312.68
1777014954.605998,cancel_aggressive,2312.725,2312.725,0.0,2312.8450000000003,0.5188684344240911,2312.8450000000003,0.5188684344240911,0.8279569892473119,,buy,2312.68
1777014954.8619795,cancel_aggressive,2312.725,2312.725,0.0,2312.8450000000003,0.5188684344240911,2312.8450000000003,0.5188684344240911,0.8279569892473119,,buy,2312.68
1777014955.1052558,quote_fade,2312.725,2312.725,0.0,2312.8450000000003,0.5188684344240911,2312.8450000000003,0.5188684344240911,0.8279569892473119,6.251946973106521,,
1777014955.374112,quote_fade,2312.725,2312.725,0.0,2312.8450000000003,0.5188684344240911,2312.8450000000003,0.5188684344240911,0.8279569892473119,13.87734247809037,,
1777014955.6087928,cancel_aggressive,2312.725,2312.8450000000003,0.5188684344240911,2312.8450000000003,0.5188684344240911,2312.8450000000003,0.5188684344240911,-0.8556876061120544,,sell,2312.72
1777014955.8594043,cancel_aggressive,2312.725,2312.8450000000003,0.5188684344240911,2312.8450000000003,0.5188684344240911,2312.8450000000003,0.5188684344240911,-0.8556876061120544,,sell,2312.72
1777014956.106266,cancel_aggressive,2312.725,2312.8450000000003,0.5188684344240911,2312.8450000000003,0.5188684344240911,2312.8450000000003,0.5188684344240911,-0.8556876061120544,,sell,2312.72
1777014956.3741057,cancel_aggressive,2312.725,2312.8450000000003,0.5188684344240911,2312.8450000000003,0.5188684344240911,2312.8450000000003,0.5188684344240911,-0.8556876061120544,,sell,2312.72
1777014956.6062615,cancel_aggressive,2312.725,2312.8450000000003,0.5188684344240911,2312.8450000000003,0.5188684344240911,2312.8450000000003,0.5188684344240911,-0.8556876061120544,,sell,2312.72
1777014959.1058073,quote_fade,2312.8450000000003,2312.8450000000003,0.0,2312.8450000000003,0.0,2312.8450000000003,0.0,-0.08229426433915214,12.40270478532384,,
1777014959.3664708,cancel_aggressive,2312.8450000000003,2312.8450000000003,0.0,2312.8450000000003,0.0,2312.8450000000003,0.0,-0.08229426433915214,,buy,2312.85
1777014959.6061742,cancel_aggressive,2312.8450000000003,2312.8450000000003,0.0,2312.8450000000003,0.0,2312.8450000000003,0.0,-0.08229426433915214,,buy,2312.85
1777014959.879444,cancel_aggressive,2312.8450000000003,2312.8450000000003,0.0,2312.8450000000003,0.0,2312.8450000000003,0.0,-0.08229426433915214,,buy,2312.85
1777014960.1047175,cancel_aggressive,2312.8450000000003,2312.8450000000003,0.0,2312.8450000000003,0.0,2312.8450000000003,0.0,-0.08229426433915214,,buy,2312.85
1777014960.8623915,quote_fade,2312.8450000000003,2312.8450000000003,0.0,2312.8450000000003,0.0,2312.8450000000003,0.0,-0.08229426433915214,14.07173119096638,,
1777014961.1051815,cancel_aggressive,2312.8450000000003,2312.8450000000003,0.0,2312.8450000000003,0.0,2312.725,-0.5188415133757152,-0.08229426433915214,,buy,2312.85
1777014961.377246,cancel_aggressive,2312.8450000000003,2312.8450000000003,0.0,2312.8450000000003,0.0,2312.475,-1.599761332905342,-0.08229426433915214,,buy,2312.85
1777014961.6056273,quote_fade,2312.8450000000003,2312.8450000000003,0.0,2312.8450000000003,0.0,2312.475,-1.599761332905342,-0.08229426433915214,11.21088364704392,,
1777014961.8609397,cancel_aggressive,2312.8450000000003,2312.8450000000003,0.0,2312.8450000000003,0.0,2312.475,-1.599761332905342,-0.08229426433915214,,buy,2312.85
1777014962.1079626,quote_fade,2312.8450000000003,2312.8450000000003,0.0,2312.8450000000003,0.0,2312.475,-1.599761332905342,-0.08229426433915214,11.57923442863591,,
1777014962.374208,quote_fade,2312.8450000000003,2312.8450000000003,0.0,2312.8450000000003,0.0,2312.475,-1.599761332905342,-0.08229426433915214,14.223488456675097,,
1777014962.6050563,cancel_aggressive,2312.8450000000003,2312.8450000000003,0.0,2312.8450000000003,0.0,2312.475,-1.599761332905342,-0.08229426433915214,,buy,2312.85
1777014962.8720758,cancel_aggressive,2312.8450000000003,2312.8450000000003,0.0,2312.8450000000003,0.0,2312.475,-1.599761332905342,-0.08229426433915214,,buy,2312.85
1777014963.1059132,cancel_aggressive,2312.8450000000003,2312.8450000000003,0.0,2312.725,-0.5188415133757152,2312.475,-1.599761332905342,-0.08229426433915214,,buy,2312.85
1777014963.372246,cancel_aggressive,2312.8450000000003,2312.8450000000003,0.0,2312.475,-1.599761332905342,2312.475,-1.599761332905342,-0.08229426433915214,,buy,2312.85
1777014963.6057098,quote_fade,2312.8450000000003,2312.8450000000003,0.0,2312.475,-1.599761332905342,2312.475,-1.599761332905342,1.0,14.657105990145828,,
1777014963.8700979,cancel_aggressive,2312.8450000000003,2312.8450000000003,0.0,2312.475,-1.599761332905342,2312.475,-1.599761332905342,1.0,,buy,2312.85
1777014964.104254,cancel_aggressive,2312.8450000000003,2312.8450000000003,0.0,2312.475,-1.599761332905342,2312.475,-1.599761332905342,1.0,,buy,2312.85
1777014964.3624806,cancel_aggressive,2312.8450000000003,2312.8450000000003,0.0,2312.475,-1.599761332905342,2312.475,-1.599761332905342,1.0,,buy,2312.85
1777014964.6053615,cancel_aggressive,2312.8450000000003,2312.8450000000003,0.0,2312.475,-1.599761332905342,2312.475,-1.599761332905342,1.0,,buy,2312.85
1777014964.8836892,cancel_aggressive,2312.8450000000003,2312.8450000000003,0.0,2312.475,-1.599761332905342,2312.475,-1.599761332905342,1.0,,buy,2312.85
1777014965.1479783,quote_fade,2312.8450000000003,2312.725,-0.5188415133757152,2312.475,-1.599761332905342,2312.475,-1.599761332905342,1.0,-4.926566075404197,,
1777014965.4135015,cancel_aggressive,2312.8450000000003,2312.475,-1.599761332905342,2312.475,-1.599761332905342,2312.475,-1.599761332905342,1.0,,buy,2312.85
1777014965.680063,quote_fade,2312.8450000000003,2312.475,-1.599761332905342,2312.475,-1.599761332905342,2312.475,-1.599761332905342,1.0,8.871405728332379,,
1777014965.9393663,quote_fade,2312.8450000000003,2312.475,-1.599761332905342,2312.475,-1.599761332905342,2312.475,-1.599761332905342,1.0,-5.747188522907416,,
1777014966.193387,cancel_aggressive,2312.725,2312.475,-1.0809759050470764,2312.475,-1.0809759050470764,2312.475,-1.0809759050470764,0.5384615384615383,,sell,2312.62
1777014966.4355078,cancel_aggressive,2312.475,2312.475,0.0,2312.475,0.0,2312.475,0.0,0.5384615384615383,,sell,2312.62
1777014966.6921573,cancel_aggressive,2312.475,2312.475,0.0,2312.475,0.0,2312.475,0.0,0.5384615384615383,,sell,2312.62
1777014966.936296,cancel_aggressive,2312.475,2312.475,0.0,2312.475,0.0,2312.475,0.0,0.5384615384615383,,sell,2312.62
1777014967.6941814,quote_fade,2312.475,2312.475,0.0,2312.475,0.0,2312.475,0.0,0.5384615384615383,-3.0477524446881863,,
1777014967.9389977,quote_fade,2312.475,2312.475,0.0,2312.475,0.0,2312.475,0.0,0.5384615384615383,9.782639278161398,,
1777014968.1954682,quote_fade,2312.475,2312.475,0.0,2312.475,0.0,2312.475,0.0,0.5384615384615383,-5.056955583073776,,
1777014968.4506774,cancel_aggressive,2312.475,2312.475,0.0,2312.475,0.0,2312.475,0.0,0.5384615384615383,,sell,2312.62
1777014968.7057662,cancel_aggressive,2312.475,2312.475,0.0,2312.475,0.0,2312.475,0.0,0.5384615384615383,,sell,2312.62
1777014968.975442,cancel_aggressive,2312.475,2312.475,0.0,2312.475,0.0,2312.475,0.0,0.5384615384615383,,sell,2312.62
1777014969.9587998,cancel_aggressive,2312.475,2312.475,0.0,2312.475,0.0,2312.475,0.0,-1.0,,sell,2312.47
1777014970.2053614,quote_fade,2312.475,2312.475,0.0,2312.475,0.0,2312.475,0.0,-1.0,-3.7391823078329876,,
1777014970.473506,cancel_aggressive,2312.475,2312.475,0.0,2312.475,0.0,2312.475,0.0,-1.0,,sell,2312.47
1777014970.7061172,quote_fade,2312.475,2312.475,0.0,2312.475,0.0,2312.475,0.0,-1.0,13.770436431897338,,
1777014970.9555104,quote_fade,2312.475,2312.475,0.0,2312.475,0.0,2312.475,0.0,-1.0,13.076678263919332,,
1777014971.205733,cancel_aggressive,2312.475,2312.475,0.0,2312.475,0.0,2312.475,0.0,-1.0,,sell,2312.47
1777014971.4698973,cancel_aggressive,2312.475,2312.475,0.0,2312.475,0.0,2312.475,0.0,-1.0,,sell,2312.47
1777014971.7056227,quote_fade,2312.475,2312.475,0.0,2312.475,0.0,2312.475,0.0,-1.0,15.071492142685534,,
1777014971.9680855,quote_fade,2312.475,2312.475,0.0,2312.475,0.0,2312.475,0.0,-1.0,15.28836763110512,,
1777014972.2055657,cancel_aggressive,2312.475,2312.475,0.0,2312.475,0.0,2312.475,0.0,-1.0,,sell,2312.47
1777014972.4683635,cancel_aggressive,2312.475,2312.475,0.0,2312.475,0.0,2312.475,0.0,-1.0,,sell,2312.47
1777014972.7010367,cancel_aggressive,2312.475,2312.475,0.0,2312.475,0.0,2312.475,0.0,0.0,,buy,2312.48
1777014972.967305,quote_fade,2312.475,2312.475,0.0,2312.475,0.0,2312.475,0.0,0.0,14.789568049333964,,
1777014973.2053375,cancel_aggressive,2312.475,2312.475,0.0,2312.475,0.0,2312.475,0.0,0.0,,buy,2312.48
1777014973.4651122,quote_fade,2312.475,2312.475,0.0,2312.475,0.0,2312.475,0.0,0.0,-4.020048370258715,,
1777014973.7053046,cancel_aggressive,2312.475,2312.475,0.0,2312.475,0.0,2312.705,0.994605347084912,0.0,,buy,2312.48
1777014973.9650006,quote_fade,2312.475,2312.475,0.0,2312.475,0.0,2312.705,0.994605347084912,0.0,13.271788032441423,,
1777014974.2051213,cancel_aggressive,2312.475,2312.475,0.0,2312.475,0.0,2312.705,0.994605347084912,0.0,,buy,2312.48
1777014974.4637632,quote_fade,2312.475,2312.475,0.0,2312.475,0.0,2312.705,0.994605347084912,0.0,15.28836763110512,,
1777014974.7062438,quote_fade,2312.475,2312.475,0.0,2312.475,0.0,2312.585,0.4756808181715579,0.0,14.746196520678025,,
1777014974.96146,cancel_aggressive,2312.475,2312.475,0.0,2312.475,0.0,2312.585,0.4756808181715579,0.0,,buy,2312.48
1777014975.2051845,cancel_aggressive,2312.475,2312.475,0.0,2312.475,0.0,2312.585,0.4756808181715579,0.0,,buy,2312.48
1777014975.456293,cancel_aggressive,2312.475,2312.475,0.0,2312.475,0.0,2311.715,-3.2865220164532096,0.0,,buy,2312.48
1777014975.705837,cancel_aggressive,2312.475,2312.475,0.0,2312.705,0.994605347084912,2311.715,-3.2865220164532096,0.0,,buy,2312.48
1777014976.2049997,quote_fade,2312.475,2312.475,0.0,2312.705,0.994605347084912,2311.715,-3.2865220164532096,0.0,-5.251351736836591,,
1777014976.456792,cancel_aggressive,2312.475,2312.475,0.0,2312.705,0.994605347084912,2311.715,-3.2865220164532096,0.0,,buy,2312.48
1777014976.706309,cancel_aggressive,2312.475,2312.475,0.0,2312.585,0.4756808181715579,2311.715,-3.2865220164532096,0.0,,buy,2312.48
1777014976.971772,cancel_aggressive,2312.475,2312.475,0.0,2312.585,0.4756808181715579,2311.715,-3.2865220164532096,0.0,,buy,2312.48
1777014977.9724212,quote_fade,2312.475,2312.705,0.994605347084912,2311.715,-3.2865220164532096,2311.715,-3.2865220164532096,1.0,16.11258015683691,,
