ts,reason,mid_at_trigger,mid_after_1s,ret_1s_bps,mid_after_3s,ret_3s_bps,mid_after_5s,ret_5s_bps,tfi,mid_move_bps,trade_side,trade_px
1777003468.1419065,cancel_aggressive,,2306.895,,2306.385,,2313.465,,-1.0,,sell,2306.89
1777003468.3996096,cancel_aggressive,,2306.895,,2306.385,,2313.465,,-1.0,,sell,2306.89
1777003468.6551867,quote_fade,2306.895,2306.895,0.0,2306.385,-2.2107638188984047,2313.465,28.479839784646305,-1.0,-5.870248023394425,,
1777003468.8994904,cancel_aggressive,,2306.895,,2306.385,,2313.465,,-1.0,,sell,2306.89
1777003469.1552067,quote_fade,2306.895,2306.895,0.0,2306.385,-2.2107638188984047,2313.465,28.479839784646305,-1.0,-3.358365797536437,,
1777003469.3994515,cancel_aggressive,,2306.895,,2306.125,,2313.465,,-1.0,,sell,2306.89
1777003469.6543105,quote_fade,2306.895,2306.895,0.0,2306.125,-3.337819883436315,2313.465,28.479839784646305,-1.0,6.5498821238090965,,
1777003469.904278,cancel_aggressive,,2306.455,,2306.125,,2313.465,,-1.0,,sell,2306.89
1777003470.168993,cancel_aggressive,,2306.385,,2313.465,,2313.465,,0.5446428571428571,,buy,2306.9
1777003470.4014814,quote_fade,2306.895,2306.385,-2.2107638188984047,2313.465,28.479839784646305,2313.465,28.479839784646305,0.5446428571428571,9.0462988272334,,
1777003470.6683648,cancel_aggressive,,2306.385,,2313.465,,2313.465,,0.5446428571428571,,buy,2306.9
1777003470.9355352,cancel_aggressive,,2306.385,,2313.465,,2313.465,,-0.22899505766062567,,sell,2306.45
1777003471.2000673,cancel_aggressive,,2306.125,,2313.465,,2313.465,,-0.22899505766062567,,sell,2306.45
1777003471.4393876,cancel_aggressive,,2306.125,,2313.465,,2313.465,,-0.22899505766062567,,sell,2306.45
1777003471.6998398,cancel_aggressive,,2306.125,,2313.465,,2313.465,,-0.22899505766062567,,sell,2306.45
1777003471.942295,cancel_aggressive,,2306.125,,2313.465,,2313.465,,-0.22899505766062567,,sell,2306.45
1777003472.1982296,cancel_aggressive,,2313.465,,2313.465,,2313.465,,-0.18110236220472395,,sell,2306.38
1777003472.4642794,cancel_aggressive,,2313.465,,2313.465,,2313.465,,-0.18129496402877648,,buy,2306.13
1777003472.704854,cancel_aggressive,,2313.465,,2313.465,,2313.465,,-0.18129496402877648,,buy,2306.13
1777003472.9619842,cancel_aggressive,,2313.465,,2313.465,,2313.465,,-0.18129496402877648,,buy,2306.13
1777009852.4613416,quote_fade,2313.465,2313.415,-0.21612602740988904,2313.675,0.9077293151183888,2313.505,0.17290082192712497,0.8123200921128381,-12.692081048001537,,
1777009852.6983347,cancel_aggressive,2313.465,2313.415,-0.21612602740988904,2313.675,0.9077293151183888,2313.505,0.17290082192712497,0.8064269319051263,,sell,2313.46
1777009852.9433186,cancel_aggressive,2313.465,2313.415,-0.21612602740988904,2313.675,0.9077293151183888,2313.505,0.17290082192712497,0.7725225225225225,,sell,2313.46
1777009853.1980543,cancel_aggressive,2313.415,2313.415,0.0,2313.675,1.1238796324923037,2313.505,0.3890352574014845,0.77023988005997,,sell,2313.46
1777009853.4466324,cancel_aggressive,2313.415,2313.415,0.0,2313.675,1.1238796324923037,2313.3450000000003,-0.3025829779771851,0.77023988005997,,sell,2313.46
1777009853.6934028,cancel_aggressive,2313.415,2313.415,0.0,2313.5150000000003,0.4322613971136342,2313.3450000000003,-0.3025829779771851,0.77023988005997,,sell,2313.46
1777009853.942817,cancel_aggressive,2313.415,2313.415,0.0,2313.505,0.3890352574014845,2313.3450000000003,-0.3025829779771851,0.77023988005997,,sell,2313.46
1777009854.1911104,cancel_aggressive,2313.415,2313.415,0.0,2313.505,0.3890352574014845,2313.3450000000003,-0.3025829779771851,0.77023988005997,,sell,2313.46
1777009854.4380405,cancel_aggressive,2313.415,2313.535,0.5187136765340021,2313.505,0.3890352574014845,2313.3450000000003,-0.3025829779771851,0.77023988005997,,sell,2313.46
1777009854.6895308,cancel_aggressive,2313.415,2313.675,1.1238796324923037,2313.505,0.3890352574014845,2313.115,-1.296784191336971,0.48241518829754104,,sell,2313.41
1777009854.9417117,cancel_aggressive,2313.415,2313.675,1.1238796324923037,2313.505,0.3890352574014845,2313.115,-1.296784191336971,-0.16628741466830066,,sell,2313.41
1777009855.198089,cancel_aggressive,2313.415,2313.675,1.1238796324923037,2313.505,0.3890352574014845,2313.115,-1.296784191336971,-0.16628741466830066,,sell,2313.41
1777009855.4388707,cancel_aggressive,2313.535,2313.675,0.6051345668007073,2313.3450000000003,-0.8212540549401667,2313.115,-1.8154037003981907,-0.04772387766333891,,buy,2313.64
1777009855.6990464,cancel_aggressive,2313.675,2313.5150000000003,-0.6915405145487351,2313.3450000000003,-1.4263023112577489,2313.115,-2.420391800924504,-0.026885447962407175,,sell,2313.67
1777009855.9389098,cancel_aggressive,2313.675,2313.505,-0.7347617967090138,2313.3450000000003,-1.4263023112577489,2313.065,-2.636498211720001,-0.026885447962407175,,sell,2313.67
1777009856.1983807,cancel_aggressive,2313.675,2313.505,-0.7347617967090138,2313.3450000000003,-1.4263023112577489,2313.065,-2.636498211720001,-0.026885447962407175,,sell,2313.67
1777009856.4673188,cancel_aggressive,2313.675,2313.505,-0.7347617967090138,2313.3450000000003,-1.4263023112577489,2313.065,-2.636498211720001,-0.026885447962407175,,sell,2313.67
1777009856.7310886,cancel_aggressive,2313.5150000000003,2313.505,-0.043224271293759824,2313.115,-1.728970851715012,2313.065,-1.9450922081779145,-0.02740991684632053,,sell,2313.61
1777009856.9983969,cancel_aggressive,2313.505,2313.505,0.0,2313.115,-1.6857538669695002,2313.065,-1.901876157605255,-0.027859011851624906,,sell,2313.51
1777009857.2759755,cancel_aggressive,2313.505,2313.505,0.0,2313.115,-1.6857538669695002,2313.065,-1.901876157605255,-0.027859011851624906,,sell,2313.51
1777009857.5249314,cancel_aggressive,2313.505,2313.3450000000003,-0.6915913300375598,2313.115,-1.6857538669695002,2313.065,-1.901876157605255,-0.582257445992586,,buy,2313.51
1777009857.7888687,cancel_aggressive,2313.505,2313.3450000000003,-0.6915913300375598,2313.115,-1.6857538669695002,2313.065,-1.901876157605255,-0.2112233886000196,,buy,2313.51
1777009858.0541143,cancel_aggressive,2313.505,2313.3450000000003,-0.6915913300375598,2313.065,-1.901876157605255,2313.065,-1.901876157605255,-0.2112233886000196,,buy,2313.51
1777009858.2974107,cancel_aggressive,2313.505,2313.3450000000003,-0.6915913300375598,2313.065,-1.901876157605255,2313.065,-1.901876157605255,-0.2112233886000196,,buy,2313.51
1777009858.552144,quote_fade,2313.3450000000003,2313.3450000000003,0.0,2313.065,-1.2103685356062328,2313.065,-1.2103685356062328,-0.3713436571249808,-5.206195588775041,,
1777009858.797871,cancel_aggressive,2313.3450000000003,2313.115,-0.9942312971064536,2313.065,-1.2103685356062328,2313.065,-1.2103685356062328,-0.3713436571249808,,sell,2313.43
1777009859.0552766,quote_fade,2313.3450000000003,2313.115,-0.9942312971064536,2313.065,-1.2103685356062328,2313.005,-1.4697332218071473,-0.37139282083365954,3.156599779904883,,
1777009859.2971528,cancel_aggressive,2313.3450000000003,2313.115,-0.9942312971064536,2313.065,-1.2103685356062328,2313.005,-1.4697332218071473,-0.37139282083365954,,sell,2313.34
1777009859.5561452,cancel_aggressive,2313.3450000000003,2313.115,-0.9942312971064536,2313.065,-1.2103685356062328,2312.925,-1.8155528034083663,-0.37139282083365954,,sell,2313.34
1777009859.799652,cancel_aggressive,2313.115,2313.115,0.0,2313.065,-0.21615872967719788,2312.925,-0.8214031727761043,0.32565911622725535,,buy,2313.12
1777009860.0683506,cancel_aggressive,2313.115,2313.065,-0.21615872967719788,2313.065,-0.21615872967719788,2312.925,-0.8214031727761043,0.32565911622725535,,buy,2313.12
1777009860.3169174,cancel_aggressive,2313.115,2313.065,-0.21615872967719788,2313.065,-0.21615872967719788,2312.925,-0.8214031727761043,0.3218958281905697,,sell,2313.11
1777009860.5827806,cancel_aggressive,2313.115,2313.065,-0.21615872967719788,2313.065,-0.21615872967719788,2312.925,-0.8214031727761043,0.3218958281905697,,sell,2313.11
1777009860.8306136,cancel_aggressive,2313.115,2313.065,-0.21615872967719788,2313.065,-0.21615872967719788,2312.925,-0.8214031727761043,0.3218958281905697,,sell,2313.11
1777009861.094932,cancel_aggressive,2313.065,2313.065,0.0,2313.005,-0.2593960826865887,2312.925,-0.605257526268707,0.16003051106025895,,sell,2313.11
1777009861.3583012,cancel_aggressive,2313.065,2313.065,0.0,2313.005,-0.2593960826865887,2313.315,1.0808170111951025,0.16003051106025895,,sell,2313.11
1777009861.6220844,cancel_aggressive,2313.065,2313.065,0.0,2312.925,-0.605257526268707,2313.315,1.0808170111951025,0.16003051106025895,,sell,2313.11
1777009861.892732,cancel_aggressive,2313.065,2313.065,0.0,2312.925,-0.605257526268707,2313.315,1.0808170111951025,0.16003051106025895,,sell,2313.11
1777009862.1587582,cancel_aggressive,2313.065,2313.065,0.0,2312.925,-0.605257526268707,2313.315,1.0808170111951025,0.16003051106025895,,sell,2313.11
1777009862.424266,cancel_aggressive,2313.065,2313.065,0.0,2312.925,-0.605257526268707,2313.315,1.0808170111951025,0.16003051106025895,,sell,2313.11
1777009862.681261,cancel_aggressive,2313.065,2313.065,0.0,2312.925,-0.605257526268707,2313.315,1.0808170111951025,0.15700445948023947,,sell,2313.06
1777009862.942764,cancel_aggressive,2313.065,2313.065,0.0,2312.925,-0.605257526268707,2313.315,1.0808170111951025,0.13948205361199414,,sell,2313.06
1777009863.1978705,cancel_aggressive,2313.065,2313.005,-0.2593960826865887,2312.925,-0.605257526268707,2313.315,1.0808170111951025,0.13948205361199414,,sell,2313.06
1777009863.4623997,cancel_aggressive,2313.065,2312.925,-0.605257526268707,2313.315,1.0808170111951025,2313.315,1.0808170111951025,0.13948205361199414,,sell,2313.06
1777009863.6981878,cancel_aggressive,2313.065,2312.925,-0.605257526268707,2313.315,1.0808170111951025,2313.315,1.0808170111951025,0.13948205361199414,,sell,2313.06
1777009863.9471166,cancel_aggressive,2313.065,2312.925,-0.605257526268707,2313.315,1.0808170111951025,2313.315,1.0808170111951025,0.8166226912928759,,buy,2313.07
1777009864.197873,cancel_aggressive,2313.005,2312.925,-0.34587041532520346,2313.315,1.3402478593861467,2313.315,1.3402478593861467,0.8118421052631579,,sell,2313.06
1777009864.4419806,cancel_aggressive,2313.005,2312.925,-0.34587041532520346,2313.315,1.3402478593861467,2313.315,1.3402478593861467,0.8118421052631579,,sell,2313.06
1777009864.6953142,cancel_aggressive,2312.925,2312.925,0.0,2313.315,1.686176594571258,2313.315,1.686176594571258,0.7320754716981132,,sell,2312.92
1777009864.9594142,cancel_aggressive,2312.925,2312.925,0.0,2313.315,1.686176594571258,2313.315,1.686176594571258,0.7320754716981132,,sell,2312.92
1777009865.1990957,cancel_aggressive,2312.925,2312.925,0.0,2313.315,1.686176594571258,2313.315,1.686176594571258,0.7320754716981132,,sell,2312.92
1777009865.4680076,quote_fade,2312.925,2313.315,1.686176594571258,2313.315,1.686176594571258,2313.315,1.686176594571258,0.7320754716981132,8.329727390740727,,
1777009865.7235372,cancel_aggressive,2312.925,2313.315,1.686176594571258,2313.315,1.686176594571258,2313.315,1.686176594571258,-0.9993775287892936,,sell,2312.92
1777009865.9690032,cancel_aggressive,2312.925,2313.315,1.686176594571258,2313.315,1.686176594571258,2313.315,1.686176594571258,-0.9596330275229359,,buy,2312.93
1777009866.2310917,cancel_aggressive,2312.925,2313.315,1.686176594571258,2313.315,1.686176594571258,2313.315,1.686176594571258,-0.9597928723728298,,sell,2312.92
1777009935.8374772,cancel_aggressive,2313.315,2313.315,0.0,2313.225,-0.3890520746208169,2313.245,-0.3025960580386316,0.5217391304347826,,sell,2313.31
1777009936.087262,cancel_aggressive,2313.315,2313.315,0.0,2313.225,-0.3890520746208169,2313.245,-0.3025960580386316,0.5217391304347826,,sell,2313.31
1777009936.335092,cancel_aggressive,2313.315,2313.315,0.0,2313.225,-0.3890520746208169,2313.245,-0.3025960580386316,0.5217391304347826,,sell,2313.31
1777009936.5840614,cancel_aggressive,2313.315,2313.315,0.0,2313.225,-0.3890520746208169,2313.245,-0.3025960580386316,0.5217391304347826,,sell,2313.31
1777009936.8334806,cancel_aggressive,2313.315,2313.315,0.0,2313.225,-0.3890520746208169,2313.245,-0.3025960580386316,0.9070422535211268,,buy,2313.32
1777009937.0824172,cancel_aggressive,2313.315,2313.315,0.0,2313.225,-0.3890520746208169,2313.245,-0.3025960580386316,0.9070422535211268,,buy,2313.32
1777009937.346167,cancel_aggressive,2313.315,2313.315,0.0,2313.225,-0.3890520746208169,2313.245,-0.3025960580386316,0.11900826446280993,,sell,2313.31
