ts,reason,cancel_aggressive_policy,policy_enabled,trade_side,trade_px,mid_at_trigger,bid_px,ask_px,spread_bps,tfi,last_quote_fade_age_ms,ret_1s_bps,ret_3s_bps,ret_5s_bps,directional_ret_1s_bps,directional_ret_3s_bps,directional_ret_5s_bps,suppression_result_1s,suppression_result_3s,suppression_result_5s
1777015374.405283,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.07,2312.035,2312.03,2312.04,0.04325194038915298,-0.17241379310344832,1500.2729892730713,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777015374.6581733,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.07,2312.035,2312.03,2312.04,0.04325194038915298,-0.17241379310344832,1753.1633377075195,0.0,0.0,-0.12975582116942583,-0.0,-0.0,0.12975582116942583,neutral,neutral,unsafe_suppression
1777015374.9052386,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.07,2312.035,2312.03,2312.04,0.04325194038915298,-0.17241379310344832,2000.2286434173584,0.0,0.0,-0.12975582116942583,-0.0,-0.0,0.12975582116942583,neutral,neutral,unsafe_suppression
1777015375.1593943,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.07,2312.035,2312.03,2312.04,0.04325194038915298,-0.17241379310344832,2254.3842792510986,0.0,0.0,-0.12975582116942583,-0.0,-0.0,0.12975582116942583,neutral,neutral,unsafe_suppression
1777015375.4051914,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.07,2312.035,2312.03,2312.04,0.04325194038915298,-0.17241379310344832,2500.1814365386963,0.0,0.0,-0.12975582116942583,-0.0,-0.0,0.12975582116942583,neutral,neutral,unsafe_suppression
1777015375.6736484,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.07,2312.035,2312.03,2312.04,0.04325194038915298,-0.17241379310344832,2768.6383724212646,0.0,0.0,-0.12975582116942583,-0.0,-0.0,0.12975582116942583,neutral,neutral,unsafe_suppression
1777015381.1665256,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,buy,2312.04,2312.005,2312.0,2312.01,0.04325250161750635,0.6935933147632312,1761.2032890319824,1.6003425598123309,1.6003425598123309,1.6003425598123309,1.6003425598123309,1.6003425598123309,1.6003425598123309,unsafe_suppression,unsafe_suppression,unsafe_suppression
1777015406.6806848,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2313.32,2313.325,2313.32,2313.33,0.0432278214248475,0.03333333333333336,1276.104211807251,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777015409.9053051,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2313.32,2313.325,2313.32,2313.33,0.0432278214248475,0.03333333333333336,1233.5212230682373,0.0,0.0,-0.7781007856649468,-0.0,-0.0,0.7781007856649468,neutral,neutral,unsafe_suppression
1777015410.169573,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2313.32,2313.325,2313.32,2313.33,0.0432278214248475,0.03333333333333336,1497.7891445159912,0.0,0.0,-0.7781007856649468,-0.0,-0.0,0.7781007856649468,neutral,neutral,unsafe_suppression
1777015413.905486,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2313.21,2313.145,2313.14,2313.15,0.043231185248734,0.42857142857142866,1001.0113716125488,0.0,-1.902172150903011,-1.902172150903011,-0.0,1.902172150903011,1.902172150903011,neutral,unsafe_suppression,unsafe_suppression
1777015414.1730852,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2313.21,2313.145,2313.14,2313.15,0.043231185248734,0.42857142857142866,1268.6104774475098,-0.3458494819820082,-1.902172150903011,-1.902172150903011,0.3458494819820082,1.902172150903011,1.902172150903011,unsafe_suppression,unsafe_suppression,unsafe_suppression
1777015414.4054074,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2313.21,2313.145,2313.14,2313.15,0.043231185248734,0.42857142857142866,1500.9326934814453,-0.3458494819820082,-1.902172150903011,-1.902172150903011,0.3458494819820082,1.902172150903011,1.902172150903011,unsafe_suppression,unsafe_suppression,unsafe_suppression
1777015414.6719012,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2313.21,2313.145,2313.14,2313.15,0.043231185248734,0.42857142857142866,1767.4264907836914,-1.902172150903011,-1.902172150903011,-1.902172150903011,1.902172150903011,1.902172150903011,1.902172150903011,unsafe_suppression,unsafe_suppression,unsafe_suppression
1777015415.9061642,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.7,2312.705,2312.7,2312.71,0.04323941012891086,-0.3333333333333334,1000.7820129394531,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777015416.159827,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.7,2312.705,2312.7,2312.71,0.04323941012891086,-0.3333333333333334,1254.4448375701904,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777015437.4587345,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.7,2312.705,2312.7,2312.71,0.04323941012891086,-0.26197183098591553,1253.626823425293,0.0,0.2161970506406217,-0.2161970506406217,-0.0,-0.2161970506406217,0.2161970506406217,neutral,safe_suppression,unsafe_suppression
1777015438.7049975,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.7,2312.705,2312.7,2312.71,0.04323941012891086,-0.26197183098591553,1000.0300407409668,0.2161970506406217,-0.2161970506406217,-0.2161970506406217,-0.2161970506406217,0.2161970506406217,0.2161970506406217,safe_suppression,unsafe_suppression,unsafe_suppression
1777015438.9534616,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.7,2312.705,2312.7,2312.71,0.04323941012891086,-0.26197183098591553,1248.4941482543945,0.2161970506406217,-0.2161970506406217,-0.2161970506406217,-0.2161970506406217,0.2161970506406217,0.2161970506406217,safe_suppression,unsafe_suppression,unsafe_suppression
1777015442.4622967,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,buy,2312.66,2312.6549999999997,2312.65,2312.66,0.043240344970449686,0.36000000000000004,1255.96284866333,0.0,-1.7296137988573144,-2.9403434580594006,0.0,-1.7296137988573144,-2.9403434580594006,neutral,safe_suppression,safe_suppression
1777015442.7045975,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,buy,2312.66,2312.6549999999997,2312.65,2312.66,0.043240344970449686,0.36000000000000004,1498.2635974884033,0.0,-2.2484979385145087,-2.9403434580594006,0.0,-2.2484979385145087,-2.9403434580594006,neutral,safe_suppression,safe_suppression
1777015442.9572487,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,buy,2312.66,2312.6549999999997,2312.65,2312.66,0.043240344970449686,0.36000000000000004,1750.9148120880127,0.0,-2.2484979385145087,-2.9403434580594006,0.0,-2.2484979385145087,-2.9403434580594006,neutral,safe_suppression,safe_suppression
1777015467.9615805,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,buy,2311.92,2311.915,2311.91,2311.92,0.04325418538405728,-0.5302773061686473,2006.2425136566162,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,neutral
1777015468.2050402,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,buy,2311.92,2311.915,2311.91,2311.92,0.04325418538405728,-0.5302773061686473,2249.702215194702,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,neutral
1777015468.4737723,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,buy,2311.92,2311.915,2311.91,2311.92,0.04325418538405728,-0.5302773061686473,2518.4342861175537,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,neutral
1777015489.204522,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.63,2312.635,2312.63,2312.64,0.04324071891917025,-0.13274336283185845,1241.5032386779785,-0.951295816245342,-0.951295816245342,-0.951295816245342,0.951295816245342,0.951295816245342,0.951295816245342,unsafe_suppression,unsafe_suppression,unsafe_suppression
1777015489.4595444,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.63,2312.635,2312.63,2312.64,0.04324071891917025,-0.13274336283185845,1496.525764465332,-0.951295816245342,-0.951295816245342,-0.951295816245342,0.951295816245342,0.951295816245342,0.951295816245342,unsafe_suppression,unsafe_suppression,unsafe_suppression
1777015489.704581,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.63,2312.635,2312.63,2312.64,0.04324071891917025,-0.13274336283185845,1741.5623664855957,-0.951295816245342,-0.951295816245342,-0.951295816245342,0.951295816245342,0.951295816245342,0.951295816245342,unsafe_suppression,unsafe_suppression,unsafe_suppression
1777015489.9765913,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.63,2312.635,2312.63,2312.64,0.04324071891917025,-0.13274336283185845,2013.5726928710938,-0.951295816245342,-0.951295816245342,-0.951295816245342,0.951295816245342,0.951295816245342,0.951295816245342,unsafe_suppression,unsafe_suppression,unsafe_suppression
1777015490.2007656,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.58,2312.635,2312.63,2312.64,0.04324071891917025,-0.15151515151515155,2237.7469539642334,-0.951295816245342,-0.951295816245342,-0.951295816245342,0.951295816245342,0.951295816245342,0.951295816245342,unsafe_suppression,unsafe_suppression,unsafe_suppression
1777015490.4646208,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.44,2312.415,2312.41,2312.42,0.043244832783986775,-0.19008264462809926,2501.6021728515625,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777015490.7048442,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.44,2312.415,2312.41,2312.42,0.043244832783986775,-0.19008264462809926,2741.825580596924,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777015491.9786668,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,buy,2312.42,2312.415,2312.41,2312.42,0.043244832783986775,0.30097087378640763,1023.5528945922852,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,neutral
1777015492.2564316,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,buy,2312.42,2312.415,2312.41,2312.42,0.043244832783986775,0.30097087378640763,1301.3176918029785,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,neutral
1777015492.50533,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,buy,2312.42,2312.415,2312.41,2312.42,0.043244832783986775,0.30097087378640763,1550.2161979675293,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,neutral
1777015492.7585552,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,buy,2312.42,2312.415,2312.41,2312.42,0.043244832783986775,0.30097087378640763,1803.4412860870361,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,neutral
1777015493.0052674,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,buy,2312.42,2312.415,2312.41,2312.42,0.043244832783986775,0.30097087378640763,2050.1534938812256,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,neutral
1777015493.2555876,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,buy,2312.42,2312.415,2312.41,2312.42,0.043244832783986775,0.30097087378640763,2300.473690032959,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,neutral
1777015493.5054066,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,buy,2312.42,2312.415,2312.41,2312.42,0.043244832783986775,0.30097087378640763,2550.292730331421,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,neutral
1777015494.8043177,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,buy,2312.42,2312.415,2312.41,2312.42,0.043244832783986775,0.30097087378640763,1031.9461822509766,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,neutral
1777015495.0610416,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.41,2312.415,2312.41,2312.42,0.043244832783986775,-0.42923433874709993,1288.6700630187988,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777015495.3144424,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,buy,2312.42,2312.415,2312.41,2312.42,0.043244832783986775,-0.4063926940639271,1542.0708656311035,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,neutral
1777015495.5883486,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,buy,2312.42,2312.415,2312.41,2312.42,0.043244832783986775,-0.3215859030837006,1815.9770965576172,0.0,0.0,0.0,0.0,0.0,0.0,neutral,neutral,neutral
1777015495.8536348,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,buy,2312.42,2312.415,2312.41,2312.42,0.043244832783986775,-0.3215859030837006,2081.263303756714,0.0,0.0,0.4756931606140219,0.0,0.0,0.4756931606140219,neutral,neutral,unsafe_suppression
1777015497.1791956,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,buy,2312.42,2312.415,2312.41,2312.42,0.043244832783986775,-0.3215859030837006,1073.6117362976074,0.0,0.0,1.729793311322107,0.0,0.0,1.729793311322107,neutral,neutral,unsafe_suppression
1777015497.4054837,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,buy,2312.42,2312.415,2312.41,2312.42,0.043244832783986775,-0.3215859030837006,1299.8998165130615,0.0,0.0,1.729793311322107,0.0,0.0,1.729793311322107,neutral,neutral,unsafe_suppression
1777015497.6630807,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,buy,2312.42,2312.415,2312.41,2312.42,0.043244832783986775,-0.3215859030837006,1557.4967861175537,0.0,0.0,1.729793311322107,0.0,0.0,1.729793311322107,neutral,neutral,unsafe_suppression
1777015497.9052796,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,buy,2312.42,2312.415,2312.41,2312.42,0.043244832783986775,-0.3215859030837006,1799.6957302093506,0.0,1.729793311322107,1.729793311322107,0.0,1.729793311322107,1.729793311322107,neutral,unsafe_suppression,unsafe_suppression
1777015499.176907,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,buy,2312.42,2312.415,2312.41,2312.42,0.043244832783986775,-0.3215859030837006,1014.4069194793701,0.0,1.729793311322107,1.0378759867920841,0.0,1.729793311322107,1.0378759867920841,neutral,unsafe_suppression,unsafe_suppression
1777015499.4052668,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,buy,2312.42,2312.415,2312.41,2312.42,0.043244832783986775,-0.3215859030837006,1242.7666187286377,0.0,1.729793311322107,1.0378759867920841,0.0,1.729793311322107,1.0378759867920841,neutral,unsafe_suppression,unsafe_suppression
1777015499.6663442,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,buy,2312.42,2312.415,2312.41,2312.42,0.043244832783986775,-0.3215859030837006,1503.8440227508545,0.0,1.729793311322107,1.0378759867920841,0.0,1.729793311322107,1.0378759867920841,neutral,unsafe_suppression,unsafe_suppression
1777015499.9046052,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,buy,2312.42,2312.415,2312.41,2312.42,0.043244832783986775,-0.3215859030837006,1742.1050071716309,0.4756931606140219,1.729793311322107,1.0378759867920841,0.4756931606140219,1.729793311322107,1.0378759867920841,unsafe_suppression,unsafe_suppression,unsafe_suppression
1777015523.474413,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.61,2312.615,2312.61,2312.62,0.043241092874358816,-0.6538295110341845,1003.9594173431396,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777015523.704848,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.61,2312.615,2312.61,2312.62,0.043241092874358816,-0.6538295110341845,1234.3945503234863,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777015523.9721465,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.61,2312.615,2312.61,2312.62,0.043241092874358816,-0.6538295110341845,1501.6930103302002,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777015524.2046807,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.61,2312.615,2312.61,2312.62,0.043241092874358816,-0.6538295110341845,1734.227180480957,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777015524.45287,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.61,2312.615,2312.61,2312.62,0.043241092874358816,-0.6538295110341845,1982.4163913726807,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777015524.7038054,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.61,2312.615,2312.61,2312.62,0.043241092874358816,-0.6538295110341845,2233.351945877075,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777015524.9680538,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.61,2312.615,2312.61,2312.62,0.043241092874358816,-0.6538295110341845,2497.600317001343,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777015525.2053108,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.61,2312.615,2312.61,2312.62,0.043241092874358816,-0.6538295110341845,2734.8573207855225,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777015527.2046218,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.61,2312.615,2312.61,2312.62,0.043241092874358816,0.5384615384615384,1235.870122909546,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777015527.4671166,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.61,2312.615,2312.61,2312.62,0.043241092874358816,0.5384615384615384,1498.3649253845215,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777015527.7044084,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.61,2312.615,2312.61,2312.62,0.043241092874358816,0.5384615384615384,1735.65673828125,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777015527.9704423,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.61,2312.615,2312.61,2312.62,0.043241092874358816,0.5384615384615384,2001.6906261444092,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777015528.2049994,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.61,2312.615,2312.61,2312.62,0.043241092874358816,0.5384615384615384,2236.247777938843,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777015528.4707344,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.61,2312.615,2312.61,2312.62,0.043241092874358816,0.5384615384615384,2501.9826889038086,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777015528.7044709,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.61,2312.615,2312.61,2312.62,0.043241092874358816,0.5384615384615384,2735.7192039489746,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777015528.969475,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.61,2312.615,2312.61,2312.62,0.043241092874358816,0.5384615384615384,3000.723361968994,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777015529.204225,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.61,2312.615,2312.61,2312.62,0.043241092874358816,0.5384615384615384,3235.473394393921,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777015529.4824245,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.61,2312.615,2312.61,2312.62,0.043241092874358816,0.5384615384615384,3513.6728286743164,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777015529.7474785,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.61,2312.615,2312.61,2312.62,0.043241092874358816,0.5384615384615384,3778.726816177368,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777015530.004812,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.61,2312.615,2312.61,2312.62,0.043241092874358816,0.5384615384615384,4036.060333251953,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777015530.2606757,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.61,2312.615,2312.61,2312.62,0.043241092874358816,0.5384615384615384,4291.923999786377,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777015530.5263956,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.61,2312.615,2312.61,2312.62,0.043241092874358816,0.5384615384615384,4557.643890380859,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777015532.3807926,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.61,2312.615,2312.61,2312.62,0.043241092874358816,0.5384615384615384,1044.8024272918701,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777015532.647787,cancel_aggressive_suppressed,overlap_or_strong_tfi,False,sell,2312.61,2312.615,2312.61,2312.62,0.043241092874358816,0.5384615384615384,1311.7969036102295,0.0,0.0,0.0,-0.0,-0.0,-0.0,neutral,neutral,neutral
1777015963.483453,cancel_aggressive_suppressed,overlap_quote_fade_only,False,buy,2312.72,2312.835,2312.83,2312.84,0.04323697972496213,1.0,,-0.2594218783438742,0.0,0.0,-0.2594218783438742,0.0,0.0,safe_suppression,neutral,neutral
1777015963.7507803,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2312.83,2312.775,2312.77,2312.78,0.04323810141591067,0.929827965334368,,0.0,0.2594286084895652,0.2594286084895652,-0.0,-0.2594286084895652,-0.2594286084895652,neutral,safe_suppression,safe_suppression
1777015963.988317,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2312.83,2312.775,2312.77,2312.78,0.04323810141591067,0.929827965334368,,0.0,0.2594286084895652,0.2594286084895652,-0.0,-0.2594286084895652,-0.2594286084895652,neutral,safe_suppression,safe_suppression
1777015965.552924,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2312.77,2312.775,2312.77,2312.78,0.04323810141591067,0.9272104889233354,1050.049066543579,0.2594286084895652,0.2594286084895652,-0.5188572169810968,-0.2594286084895652,-0.2594286084895652,0.5188572169810968,safe_suppression,safe_suppression,unsafe_suppression
1777015965.79967,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2312.83,2312.835,2312.83,2312.84,0.04323697972496213,0.9501152524681423,1296.795129776001,0.0,0.0,-1.4268203308922913,-0.0,-0.0,1.4268203308922913,neutral,neutral,unsafe_suppression
1777015966.063482,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2312.83,2312.835,2312.83,2312.84,0.04323697972496213,0.9501152524681423,1560.6071949005127,0.0,0.0,-1.4268203308922913,-0.0,-0.0,1.4268203308922913,neutral,neutral,unsafe_suppression
1777015966.3249905,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2312.83,2312.835,2312.83,2312.84,0.04323697972496213,0.9501152524681423,1822.1156597137451,0.0,0.0,-1.4268203308922913,-0.0,-0.0,1.4268203308922913,neutral,neutral,unsafe_suppression
1777015967.6042209,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2312.83,2312.835,2312.83,2312.84,0.04323697972496213,0.9501152524681423,1024.1575241088867,0.0,-0.7782656350335888,-1.4268203308922913,-0.0,0.7782656350335888,1.4268203308922913,neutral,unsafe_suppression,unsafe_suppression
1777015967.8592107,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2312.83,2312.835,2312.83,2312.84,0.04323697972496213,0.9501152524681423,1279.1473865509033,0.0,-1.4268203308922913,-1.4268203308922913,-0.0,1.4268203308922913,1.4268203308922913,neutral,unsafe_suppression,unsafe_suppression
1777015968.1403623,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2312.83,2312.835,2312.83,2312.84,0.04323697972496213,0.9501152524681423,1560.2989196777344,0.0,-1.4268203308922913,-1.4268203308922913,-0.0,1.4268203308922913,1.4268203308922913,neutral,unsafe_suppression,unsafe_suppression
1777015969.914559,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2312.83,2312.6549999999997,2312.65,2312.66,0.043240344970449686,0.9954776710005653,1011.4223957061768,-0.6486051745705097,-0.6486051745705097,-0.5621244846276441,0.6486051745705097,0.6486051745705097,0.5621244846276441,unsafe_suppression,unsafe_suppression,unsafe_suppression
1777015970.1689222,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2312.83,2312.6549999999997,2312.65,2312.66,0.043240344970449686,0.9954776710005653,1265.7856941223145,-0.6486051745705097,-0.6486051745705097,-0.5621244846276441,0.6486051745705097,0.6486051745705097,0.5621244846276441,unsafe_suppression,unsafe_suppression,unsafe_suppression
1777015971.6754088,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2312.5,2312.505,2312.5,2312.51,0.043243149745484995,0.9933576884755895,1259.946346282959,0.0,0.0,0.08648629948900353,-0.0,-0.0,-0.08648629948900353,neutral,neutral,safe_suppression
1777015971.9149504,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2312.5,2312.505,2312.5,2312.51,0.043243149745484995,0.9933576884755895,1499.4878768920898,0.0,0.08648629948900353,0.08648629948900353,-0.0,-0.08648629948900353,-0.08648629948900353,neutral,safe_suppression,safe_suppression
1777015973.2211957,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2312.5,2312.505,2312.5,2312.51,0.043243149745484995,0.9933576884755895,1043.389081954956,0.0,0.08648629948900353,0.08648629948900353,-0.0,-0.08648629948900353,-0.08648629948900353,neutral,safe_suppression,safe_suppression
1777015973.486829,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2312.5,2312.505,2312.5,2312.51,0.043243149745484995,0.9933576884755895,1309.0224266052246,0.0,0.08648629948900353,0.08648629948900353,-0.0,-0.08648629948900353,-0.08648629948900353,neutral,safe_suppression,safe_suppression
1777015973.7492619,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2312.5,2312.505,2312.5,2312.51,0.043243149745484995,0.9933576884755895,1571.4552402496338,0.0,0.08648629948900353,0.08648629948900353,-0.0,-0.08648629948900353,-0.08648629948900353,neutral,safe_suppression,safe_suppression
1777015974.0059128,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2312.5,2312.505,2312.5,2312.51,0.043243149745484995,0.9933576884755895,1828.106164932251,0.08648629948900353,0.08648629948900353,0.08648629948900353,-0.08648629948900353,-0.08648629948900353,-0.08648629948900353,safe_suppression,safe_suppression,safe_suppression
1777015974.265225,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2312.5,2312.505,2312.5,2312.51,0.043243149745484995,0.9933576884755895,2087.4183177948,0.08648629948900353,0.08648629948900353,0.5621609466795061,-0.08648629948900353,-0.08648629948900353,-0.5621609466795061,safe_suppression,safe_suppression,safe_suppression
1777015976.3738756,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2312.52,2312.525,2312.52,2312.53,0.043242775754719534,0.9935172322550769,1032.541036605835,0.0,0.4756705332920826,0.25945665452241784,-0.0,-0.4756705332920826,-0.25945665452241784,neutral,safe_suppression,safe_suppression
1777015976.652677,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2312.52,2312.525,2312.52,2312.53,0.043242775754719534,0.9935172322550769,1311.342477798462,0.0,0.4756705332920826,0.25945665452241784,-0.0,-0.4756705332920826,-0.25945665452241784,neutral,safe_suppression,safe_suppression
1777015976.9033263,cancel_aggressive_suppressed,overlap_quote_fade_only,False,sell,2312.52,2312.525,2312.52,2312.53,0.043242775754719534,0.9935172322550769,1561.9916915893555,0.0,0.4756705332920826,0.25945665452241784,-0.0,-0.4756705332920826,-0.25945665452241784,neutral,safe_suppression,safe_suppression
