ts,in_quote,quote_ts,quote_leg,quote_price,quote_lifetime_sec,trade_side,trade_px,mid_perp,bid_px,ask_px,spread_bps,tfi,proximity_to_quote_bps,proximity_to_best_bps,danger_direction_match,trade_reuse_key,duplicate_trade_signal,time_since_quote_ms,time_to_quote_end_ms
1777017879.0050259,False,,,,,sell,2307.5,2307.505,2307.5,2307.51,0.04333685084200588,0.9802955665024631,,0.0,unknown,sell:2307.5:1777017879.0,False,,
1777017879.2642524,False,,,,,sell,2307.5,2307.505,2307.5,2307.51,0.04333685084200588,0.9802955665024631,,0.0,unknown,sell:2307.5:1777017879.2,False,,
1777017879.763596,False,,,,,sell,2307.5,2307.505,2307.5,2307.51,0.04333685084200588,0.9802955665024631,,0.0,unknown,sell:2307.5:1777017879.7,False,,
1777017880.014463,False,,,,,sell,2307.5,2307.505,2307.5,2307.51,0.04333685084200588,0.9802955665024631,,0.0,unknown,sell:2307.5:1777017880.0,False,,
1777017880.2795877,False,,,,,sell,2307.5,2307.505,2307.5,2307.51,0.04333685084200588,0.9752577319587631,,0.0,unknown,sell:2307.5:1777017880.2,False,,
1777017880.544409,False,,,,,sell,2307.5,2307.505,2307.5,2307.51,0.04333685084200588,0.9752577319587631,,0.0,unknown,sell:2307.5:1777017880.5,False,,
1777017880.8017523,False,,,,,sell,2307.5,2307.505,2307.5,2307.51,0.04333685084200588,-1.0,,0.0,unknown,sell:2307.5:1777017880.8,False,,
1777017881.0531425,False,,,,,sell,2307.5,2307.505,2307.5,2307.51,0.04333685084200588,-1.0,,0.0,unknown,sell:2307.5:1777017881.0,False,,
1777017881.2925549,False,,,,,buy,2307.51,2307.505,2307.5,2307.51,0.04333685084200588,-0.8,,0.0,unknown,buy:2307.51:1777017881.2,False,,
1777017881.573338,False,,,,,buy,2307.51,2307.505,2307.5,2307.51,0.04333685084200588,-0.8,,0.0,unknown,buy:2307.51:1777017881.5,False,,
1777017882.3583379,False,,,,,buy,2307.51,2307.505,2307.5,2307.51,0.04333685084200588,-0.8,,0.0,unknown,buy:2307.51:1777017882.3,False,,
1777017882.6022315,False,,,,,buy,2307.51,2307.505,2307.5,2307.51,0.04333685084200588,0.9294117647058825,,0.0,unknown,buy:2307.51:1777017882.6,False,,
1777017882.857783,False,,,,,buy,2307.51,2307.505,2307.5,2307.51,0.04333685084200588,0.9294117647058825,,0.0,unknown,buy:2307.51:1777017882.8,False,,
1777017883.1026964,False,,,,,buy,2307.51,2307.505,2307.5,2307.51,0.04333685084200588,0.9294117647058825,,0.0,unknown,buy:2307.51:1777017883.1,False,,
1777017883.6363237,False,,,,,buy,2307.51,2307.505,2307.5,2307.51,0.04333685084200588,0.9294117647058825,,0.0,unknown,buy:2307.51:1777017883.6,False,,
1777017884.1284602,False,,,,,buy,2307.51,2307.505,2307.5,2307.51,0.04333685084200588,0.9294117647058825,,0.0,unknown,buy:2307.51:1777017884.1,False,,
1777017884.397314,False,,,,,buy,2307.51,2307.505,2307.5,2307.51,0.04333685084200588,0.9294117647058825,,0.0,unknown,buy:2307.51:1777017884.3,False,,
1777017884.6452463,False,,,,,buy,2307.51,2307.505,2307.5,2307.51,0.04333685084200588,0.9294117647058825,,0.0,unknown,buy:2307.51:1777017884.6,False,,
1777017884.8964577,False,,,,,buy,2307.51,2307.505,2307.5,2307.51,0.04333685084200588,0.9294117647058825,,0.0,unknown,buy:2307.51:1777017884.8,False,,
1777017885.3792453,False,,,,,sell,2307.5,2307.505,2307.5,2307.51,0.04333685084200588,0.6965517241379311,,0.0,unknown,sell:2307.5:1777017885.3,False,,
1777017885.6446536,False,,,,,sell,2307.5,2307.505,2307.5,2307.51,0.04333685084200588,0.6965517241379311,,0.0,unknown,sell:2307.5:1777017885.6,False,,
1777017885.9015481,False,,,,,sell,2307.5,2307.505,2307.5,2307.51,0.04333685084200588,0.7024221453287196,,0.0,unknown,sell:2307.5:1777017885.9,False,,
1777017886.157162,False,,,,,sell,2307.5,2307.505,2307.5,2307.51,0.04333685084200588,0.2647814910025707,,0.0,unknown,sell:2307.5:1777017886.1,False,,
1777017886.4032052,False,,,,,sell,2307.5,2307.505,2307.5,2307.51,0.04333685084200588,0.2647814910025707,,0.0,unknown,sell:2307.5:1777017886.4,False,,
1777017886.6672587,False,,,,,sell,2307.5,2307.505,2307.5,2307.51,0.04333685084200588,0.2647814910025707,,0.0,unknown,sell:2307.5:1777017886.6,False,,
1777017886.9211507,False,,,,,sell,2307.5,2307.505,2307.5,2307.51,0.04333685084200588,0.2647814910025707,,0.0,unknown,sell:2307.5:1777017886.9,False,,
1777017887.1806157,False,,,,,sell,2307.5,2307.505,2307.5,2307.51,0.04333685084200588,0.2647814910025707,,0.0,unknown,sell:2307.5:1777017887.1,False,,
1777017887.4439073,False,,,,,sell,2307.5,2307.505,2307.5,2307.51,0.04333685084200588,0.2647814910025707,,0.0,unknown,sell:2307.5:1777017887.4,False,,
1777017887.6929276,False,,,,,sell,2307.5,2307.505,2307.5,2307.51,0.04333685084200588,0.2647814910025707,,0.0,unknown,sell:2307.5:1777017887.6,False,,
1777017887.939794,False,,,,,buy,2307.86,2307.855,2307.85,2307.86,0.04333027854964146,0.8540816326530615,,0.0,unknown,buy:2307.86:1777017887.9,False,,
1777017888.1796927,False,,,,,buy,2307.86,2307.855,2307.85,2307.86,0.04333027854964146,0.8541560428352883,,0.0,unknown,buy:2307.86:1777017888.1,False,,
1777017888.44902,False,,,,,sell,2307.85,2307.855,2307.85,2307.86,0.04333027854964146,0.837291561394644,,0.0,unknown,sell:2307.85:1777017888.4,False,,
1777017888.7032855,False,,,,,sell,2307.58,2307.585,2307.58,2307.59,0.04333534842798111,0.1055031924597149,,0.0,unknown,sell:2307.58:1777017888.7,False,,
1777017888.9646037,False,,,,,sell,2307.58,2307.585,2307.58,2307.59,0.04333534842798111,0.1055031924597149,,0.0,unknown,sell:2307.58:1777017888.9,False,,
1777017889.229423,False,,,,,sell,2307.58,2307.585,2307.58,2307.59,0.04333534842798111,0.1055031924597149,,0.0,unknown,sell:2307.58:1777017889.2,False,,
1777017889.4914606,False,,,,,sell,2307.58,2307.585,2307.58,2307.59,0.04333534842798111,0.1055031924597149,,0.0,unknown,sell:2307.58:1777017889.4,False,,
1777017890.0015855,False,,,,,sell,2307.58,2307.585,2307.58,2307.59,0.04333534842798111,0.1055031924597149,,0.0,unknown,sell:2307.58:1777017890.0,False,,
1777017890.2685192,False,,,,,sell,2307.58,2307.585,2307.58,2307.59,0.04333534842798111,0.1055031924597149,,0.0,unknown,sell:2307.58:1777017890.2,False,,
1777017890.5005841,False,,,,,sell,2307.58,2307.585,2307.58,2307.59,0.04333534842798111,0.1055031924597149,,0.0,unknown,sell:2307.58:1777017890.5,False,,
1777017890.7655177,False,,,,,sell,2307.58,2307.585,2307.58,2307.59,0.04333534842798111,0.1055031924597149,,0.0,unknown,sell:2307.58:1777017890.7,False,,
1777017891.0021038,False,,,,,sell,2307.58,2307.585,2307.58,2307.59,0.04333534842798111,0.1055031924597149,,0.0,unknown,sell:2307.58:1777017891.0,False,,
1777017891.2479022,False,,,,,buy,2307.82,2307.855,2307.85,2307.86,0.04333027854964146,0.3248601931875962,,0.17332073869283066,unknown,buy:2307.82:1777017891.2,False,,
1777017891.5021448,False,,,,,buy,2307.82,2307.855,2307.85,2307.86,0.04333027854964146,0.3248601931875962,,0.17332073869283066,unknown,buy:2307.82:1777017891.5,False,,
1777017891.7592902,False,,,,,buy,2307.82,2307.855,2307.85,2307.86,0.04333027854964146,0.3248601931875962,,0.17332073869283066,unknown,buy:2307.82:1777017891.7,False,,
1777017892.0019743,False,,,,,buy,2307.82,2307.855,2307.85,2307.86,0.04333027854964146,0.3248601931875962,,0.17332073869283066,unknown,buy:2307.82:1777017892.0,False,,
1777017892.5014956,False,,,,,buy,2307.82,2307.855,2307.85,2307.86,0.04333027854964146,0.3248601931875962,,0.17332073869283066,unknown,buy:2307.82:1777017892.5,False,,
1777017892.766619,False,,,,,buy,2307.86,2307.855,2307.85,2307.86,0.04333027854964146,0.3257171871033266,,0.0,unknown,buy:2307.86:1777017892.7,False,,
1777017893.0021753,False,,,,,buy,2307.86,2307.855,2307.85,2307.86,0.04333027854964146,0.3257171871033266,,0.0,unknown,buy:2307.86:1777017893.0,False,,
1777017893.2616043,False,,,,,buy,2307.86,2307.855,2307.85,2307.86,0.04333027854964146,0.3257171871033266,,0.0,unknown,buy:2307.86:1777017893.2,False,,
1777017894.2684023,False,,,,,sell,2307.85,2307.855,2307.85,2307.86,0.04333027854964146,0.5162523900573612,,0.0,unknown,sell:2307.85:1777017894.2,False,,
1777017894.5030885,False,,,,,sell,2307.85,2307.855,2307.85,2307.86,0.04333027854964146,0.5162523900573612,,0.0,unknown,sell:2307.85:1777017894.5,False,,
1777017894.760647,False,,,,,sell,2307.85,2307.855,2307.85,2307.86,0.04333027854964146,0.5162523900573612,,0.0,unknown,sell:2307.85:1777017894.7,False,,
1777017895.2606592,False,,,,,sell,2307.63,2307.635,2307.63,2307.64,0.0433344094701438,-0.29667405764966753,,0.0,unknown,sell:2307.63:1777017895.2,False,,
1777017895.5023513,False,,,,,sell,2307.63,2307.635,2307.63,2307.64,0.0433344094701438,-0.29667405764966753,,0.0,unknown,sell:2307.63:1777017895.5,False,,
1777017895.7705255,False,,,,,buy,2307.64,2307.635,2307.63,2307.64,0.0433344094701438,0.5998357739154234,,0.0,unknown,buy:2307.64:1777017895.7,False,,
1777017896.0014658,False,,,,,buy,2307.64,2307.635,2307.63,2307.64,0.0433344094701438,0.5998357739154234,,0.0,unknown,buy:2307.64:1777017896.0,False,,
1777017896.2530463,False,,,,,buy,2307.64,2307.635,2307.63,2307.64,0.0433344094701438,0.5998357739154234,,0.0,unknown,buy:2307.64:1777017896.2,False,,
1777017896.5026965,False,,,,,buy,2307.64,2307.635,2307.63,2307.64,0.0433344094701438,0.5998357739154234,,0.0,unknown,buy:2307.64:1777017896.5,False,,
1777017896.7634196,False,,,,,buy,2307.64,2307.635,2307.63,2307.64,0.0433344094701438,0.5998357739154234,,0.0,unknown,buy:2307.64:1777017896.7,False,,
1777017897.0045292,False,,,,,buy,2307.64,2307.635,2307.63,2307.64,0.0433344094701438,0.5998357739154234,,0.0,unknown,buy:2307.64:1777017897.0,False,,
1777017897.2596745,False,,,,,buy,2307.64,2307.635,2307.63,2307.64,0.0433344094701438,0.5998357739154234,,0.0,unknown,buy:2307.64:1777017897.2,False,,
1777017898.0030239,False,,,,,buy,2307.74,2307.635,2307.63,2307.64,0.0433344094701438,0.5657210753007572,,0.4333431557778035,unknown,buy:2307.74:1777017898.0,False,,
1777017898.250536,False,,,,,buy,2307.83,2307.755,2307.75,2307.76,0.04333215614403729,0.5663651193830636,,0.30332443581528823,unknown,buy:2307.83:1777017898.2,False,,
1777017898.5039494,False,,,,,sell,2307.83,2307.835,2307.83,2307.84,0.043330654055503445,0.247431203495925,,0.0,unknown,sell:2307.83:1777017898.5,False,,
1777017898.7522585,False,,,,,sell,2307.83,2307.835,2307.83,2307.84,0.043330654055503445,0.247431203495925,,0.0,unknown,sell:2307.83:1777017898.7,False,,
1777017899.0031419,False,,,,,sell,2307.83,2307.835,2307.83,2307.84,0.043330654055503445,0.247431203495925,,0.0,unknown,sell:2307.83:1777017899.0,False,,
1777017899.2605083,False,,,,,sell,2307.83,2307.835,2307.83,2307.84,0.043330654055503445,0.247431203495925,,0.0,unknown,sell:2307.83:1777017899.2,False,,
1777017899.5023036,False,,,,,sell,2307.83,2307.835,2307.83,2307.84,0.043330654055503445,0.247431203495925,,0.0,unknown,sell:2307.83:1777017899.5,False,,
1777017899.7585092,False,,,,,sell,2307.83,2307.835,2307.83,2307.84,0.043330654055503445,0.247431203495925,,0.0,unknown,sell:2307.83:1777017899.7,False,,
1777017900.256237,False,,,,,sell,2307.83,2307.835,2307.83,2307.84,0.043330654055503445,0.247431203495925,,0.0,unknown,sell:2307.83:1777017900.2,False,,
1777017900.5025065,False,,,,,sell,2307.83,2307.835,2307.83,2307.84,0.043330654055503445,0.247431203495925,,0.0,unknown,sell:2307.83:1777017900.5,False,,
1777017900.7492576,False,,,,,buy,2307.84,2307.835,2307.83,2307.84,0.043330654055503445,0.4125799573560765,,0.0,unknown,buy:2307.84:1777017900.7,False,,
1777017901.2695053,False,,,,,buy,2307.84,2307.855,2307.85,2307.86,0.04333027854964146,-0.791869918699187,,0.08666036934641533,unknown,buy:2307.84:1777017901.2,False,,
1777017901.7522995,False,,,,,buy,2307.84,2307.855,2307.85,2307.86,0.04333027854964146,-0.791869918699187,,0.08666036934641533,unknown,buy:2307.84:1777017901.7,False,,
1777017902.0024524,False,,,,,buy,2307.86,2307.855,2307.85,2307.86,0.04333027854964146,-0.7788539144471348,,0.0,unknown,buy:2307.86:1777017902.0,False,,
1777017902.266315,False,,,,,buy,2307.86,2307.855,2307.85,2307.86,0.04333027854964146,-0.7788539144471348,,0.0,unknown,buy:2307.86:1777017902.2,False,,
1777017902.5019555,False,,,,,buy,2307.86,2307.855,2307.85,2307.86,0.04333027854964146,-0.7788539144471348,,0.0,unknown,buy:2307.86:1777017902.5,False,,
1777017902.7640338,False,,,,,sell,2307.85,2307.855,2307.85,2307.86,0.04333027854964146,-0.7798312575331459,,0.0,unknown,sell:2307.85:1777017902.7,False,,
1777017903.0045245,False,,,,,sell,2307.85,2307.855,2307.85,2307.86,0.04333027854964146,-0.7798312575331459,,0.0,unknown,sell:2307.85:1777017903.0,False,,
1777017903.2612019,False,,,,,sell,2307.85,2307.855,2307.85,2307.86,0.04333027854964146,-0.7798312575331459,,0.0,unknown,sell:2307.85:1777017903.2,False,,
1777017903.502804,False,,,,,sell,2307.85,2307.855,2307.85,2307.86,0.04333027854964146,-0.7798312575331459,,0.0,unknown,sell:2307.85:1777017903.5,False,,
1777017904.0024009,False,,,,,sell,2307.85,2307.855,2307.85,2307.86,0.04333027854964146,-0.7798312575331459,,0.0,unknown,sell:2307.85:1777017904.0,False,,
1777017904.5073843,False,,,,,buy,2307.86,2307.855,2307.85,2307.86,0.04333027854964146,-0.8286778398510243,,0.0,unknown,buy:2307.86:1777017904.5,False,,
1777017904.7741625,False,,,,,buy,2307.86,2307.855,2307.85,2307.86,0.04333027854964146,-0.8286778398510243,,0.0,unknown,buy:2307.86:1777017904.7,False,,
1777017905.0049007,False,,,,,buy,2308.1,2308.0950000000003,2308.09,2308.1,0.04332577298492276,-0.7380530973451327,,0.0,unknown,buy:2308.1:1777017905.0,False,,
1777017905.2566578,False,,,,,buy,2308.1,2308.0950000000003,2308.09,2308.1,0.04332577298492276,-0.7380530973451327,,0.0,unknown,buy:2308.1:1777017905.2,False,,
1777017905.5064924,False,,,,,buy,2308.1,2308.0950000000003,2308.09,2308.1,0.04332577298492276,-0.7380530973451327,,0.0,unknown,buy:2308.1:1777017905.5,False,,
1777017905.755543,False,,,,,buy,2308.1,2308.0950000000003,2308.09,2308.1,0.04332577298492276,-0.7380530973451327,,0.0,unknown,buy:2308.1:1777017905.7,False,,
1777017906.00363,False,,,,,buy,2308.1,2308.0950000000003,2308.09,2308.1,0.04332577298492276,-0.7380530973451327,,0.0,unknown,buy:2308.1:1777017906.0,False,,
1777017906.2548704,False,,,,,buy,2308.1,2308.0950000000003,2308.09,2308.1,0.04332577298492276,-0.7380530973451327,,0.0,unknown,buy:2308.1:1777017906.2,False,,
1777017906.5031006,False,,,,,buy,2308.1,2308.0950000000003,2308.09,2308.1,0.04332577298492276,-0.7380530973451327,,0.0,unknown,buy:2308.1:1777017906.5,False,,
1777017906.9964333,False,,,,,buy,2308.1,2308.0950000000003,2308.09,2308.1,0.04332577298492276,-0.7380530973451327,,0.0,unknown,buy:2308.1:1777017906.9,False,,
1777017907.2736104,False,,,,,buy,2308.1,2308.0950000000003,2308.09,2308.1,0.04332577298492276,0.7441860465116279,,0.0,unknown,buy:2308.1:1777017907.2,False,,
1777017907.5044088,False,,,,,buy,2308.1,2308.0950000000003,2308.09,2308.1,0.04332577298492276,0.7441860465116279,,0.0,unknown,buy:2308.1:1777017907.5,False,,
1777017907.7593894,False,,,,,buy,2308.1,2308.0950000000003,2308.09,2308.1,0.04332577298492276,0.7441860465116279,,0.0,unknown,buy:2308.1:1777017907.7,False,,
1777017908.0050673,False,,,,,buy,2308.1,2308.0950000000003,2308.09,2308.1,0.04332577298492276,0.7441860465116279,,0.0,unknown,buy:2308.1:1777017908.0,False,,
1777017908.256442,False,,,,,buy,2308.1,2308.0950000000003,2308.09,2308.1,0.04332577298492276,0.7441860465116279,,0.0,unknown,buy:2308.1:1777017908.2,False,,
1777017908.5047288,False,,,,,buy,2308.1,2308.0950000000003,2308.09,2308.1,0.04332577298492276,0.7441860465116279,,0.0,unknown,buy:2308.1:1777017908.5,False,,
1777017908.755626,False,,,,,sell,2308.09,2308.0950000000003,2308.09,2308.1,0.04332577298492276,0.948051948051948,,0.0,unknown,sell:2308.09:1777017908.7,False,,
1777017909.003197,False,,,,,sell,2308.09,2308.0950000000003,2308.09,2308.1,0.04332577298492276,0.948051948051948,,0.0,unknown,sell:2308.09:1777017909.0,False,,
1777017909.267709,False,,,,,sell,2308.09,2308.0950000000003,2308.09,2308.1,0.04332577298492276,0.948051948051948,,0.0,unknown,sell:2308.09:1777017909.2,False,,
1777017909.5041354,False,,,,,buy,2308.1,2308.0950000000003,2308.09,2308.1,0.04332577298492276,0.95,,0.0,unknown,buy:2308.1:1777017909.5,False,,
1777017909.7682903,False,,,,,buy,2308.1,2308.0950000000003,2308.09,2308.1,0.04332577298492276,0.95,,0.0,unknown,buy:2308.1:1777017909.7,False,,
1777017910.001193,False,,,,,buy,2308.1,2308.0950000000003,2308.09,2308.1,0.04332577298492276,0.95,,0.0,unknown,buy:2308.1:1777017910.0,False,,
1777017910.253307,False,,,,,buy,2308.1,2308.0950000000003,2308.09,2308.1,0.04332577298492276,0.95,,0.0,unknown,buy:2308.1:1777017910.2,False,,
1777017910.5028577,False,,,,,buy,2308.1,2308.0950000000003,2308.09,2308.1,0.04332577298492276,0.95,,0.0,unknown,buy:2308.1:1777017910.5,False,,
1777017910.7510417,False,,,,,buy,2308.1,2308.0950000000003,2308.09,2308.1,0.04332577298492276,0.95,,0.0,unknown,buy:2308.1:1777017910.7,False,,
1777017911.0047615,False,,,,,buy,2308.1,2308.0950000000003,2308.09,2308.1,0.04332577298492276,0.95,,0.0,unknown,buy:2308.1:1777017911.0,False,,
1777017911.2673454,False,,,,,buy,2308.1,2308.0950000000003,2308.09,2308.1,0.04332577298492276,0.95,,0.0,unknown,buy:2308.1:1777017911.2,False,,
1777017911.5010936,False,,,,,buy,2308.1,2308.0950000000003,2308.09,2308.1,0.04332577298492276,0.95,,0.0,unknown,buy:2308.1:1777017911.5,False,,
1777017911.7665958,False,,,,,buy,2308.1,2308.0950000000003,2308.09,2308.1,0.04332577298492276,0.95,,0.0,unknown,buy:2308.1:1777017911.7,False,,
1777017912.002563,False,,,,,buy,2308.28,2308.355,2308.35,2308.36,0.043320893017834254,0.997718197375927,,0.3465663934565113,unknown,buy:2308.28:1777017912.0,False,,
1777017912.2666082,False,,,,,buy,2308.67,2308.665,2308.66,2308.67,0.043315076029732676,0.997854077253219,,0.0,unknown,buy:2308.67:1777017912.2,False,,
1777017912.5003357,False,,,,,buy,2308.72,2308.715,2308.71,2308.72,0.04331413795017372,0.9978757302177377,,0.0,unknown,buy:2308.72:1777017912.5,False,,
1777017912.7634783,False,,,,,buy,2308.72,2308.715,2308.71,2308.72,0.04331413795017372,0.9978757302177377,,0.0,unknown,buy:2308.72:1777017912.7,False,,
1777017913.004892,False,,,,,buy,2308.72,2308.715,2308.71,2308.72,0.04331413795017372,0.9978757302177377,,0.0,unknown,buy:2308.72:1777017913.0,False,,
1777017913.2619677,False,,,,,buy,2308.72,2308.715,2308.71,2308.72,0.04331413795017372,0.9978802331743509,,0.0,unknown,buy:2308.72:1777017913.2,False,,
1777017913.5029485,False,,,,,buy,2308.72,2308.715,2308.71,2308.72,0.04331413795017372,0.9978802331743509,,0.0,unknown,buy:2308.72:1777017913.5,False,,
1777017913.7589796,False,,,,,buy,2308.72,2308.715,2308.71,2308.72,0.04331413795017372,0.9978802331743509,,0.0,unknown,buy:2308.72:1777017913.7,False,,
1777017914.0023372,False,,,,,buy,2308.72,2308.715,2308.71,2308.72,0.04331413795017372,0.9978802331743509,,0.0,unknown,buy:2308.72:1777017914.0,False,,
1777017914.2577024,False,,,,,buy,2308.69,2308.615,2308.61,2308.62,0.04331601414598594,-0.8265674231700072,,0.3032114423342244,unknown,buy:2308.69:1777017914.2,False,,
1777017914.5029216,False,,,,,buy,2308.69,2308.6949999999997,2308.69,2308.7,0.04331451317633352,-0.8265674231700072,,0.04331441936918409,unknown,buy:2308.69:1777017914.5,False,,
1777017914.755723,False,,,,,buy,2308.69,2308.6949999999997,2308.69,2308.7,0.04331451317633352,-0.8265674231700072,,0.04331441936918409,unknown,buy:2308.69:1777017914.7,False,,
1777017915.269543,False,,,,,buy,2308.69,2308.6949999999997,2308.69,2308.7,0.04331451317633352,-0.8265674231700072,,0.04331441936918409,unknown,buy:2308.69:1777017915.2,False,,
1777017915.7490602,False,,,,,buy,2308.69,2308.6949999999997,2308.69,2308.7,0.04331451317633352,-0.8265674231700072,,0.04331441936918409,unknown,buy:2308.69:1777017915.7,False,,
1777017916.0037956,False,,,,,buy,2308.69,2308.6949999999997,2308.69,2308.7,0.04331451317633352,-0.8265674231700072,,0.04331441936918409,unknown,buy:2308.69:1777017916.0,False,,
1777017916.26655,False,,,,,buy,2308.69,2308.6949999999997,2308.69,2308.7,0.04331451317633352,-0.8265674231700072,,0.04331441936918409,unknown,buy:2308.69:1777017916.2,False,,
1777017916.4999971,False,,,,,buy,2308.7,2308.6949999999997,2308.69,2308.7,0.04331451317633352,-0.8268176835951764,,0.0,unknown,buy:2308.7:1777017916.4,False,,
1777017916.7645879,False,,,,,buy,2309.05,2309.045,2309.04,2309.05,0.043307947658959775,-0.41823854772372665,,0.0,unknown,buy:2309.05:1777017916.7,False,,
1777017917.0025232,False,,,,,buy,2309.05,2309.045,2309.04,2309.05,0.043307947658959775,-0.41823854772372665,,0.0,unknown,buy:2309.05:1777017917.0,False,,
1777017917.2624881,False,,,,,buy,2309.05,2309.045,2309.04,2309.05,0.043307947658959775,-0.41823854772372665,,0.0,unknown,buy:2309.05:1777017917.2,False,,
1777017917.7618675,False,,,,,buy,2309.05,2309.045,2309.04,2309.05,0.043307947658959775,-0.41823854772372665,,0.0,unknown,buy:2309.05:1777017917.7,False,,
1777017918.0027597,False,,,,,buy,2309.05,2309.045,2309.04,2309.05,0.043307947658959775,-0.41823854772372665,,0.0,unknown,buy:2309.05:1777017918.0,False,,
1777017918.259216,False,,,,,buy,2309.05,2309.045,2309.04,2309.05,0.043307947658959775,-0.5195259079167303,,0.0,unknown,buy:2309.05:1777017918.2,False,,
1777017918.5025468,False,,,,,buy,2309.05,2309.045,2309.04,2309.05,0.043307947658959775,-0.5195259079167303,,0.0,unknown,buy:2309.05:1777017918.5,False,,
1777017918.7582846,False,,,,,sell,2309.16,2309.165,2309.16,2309.17,0.043305697081924756,-0.5187673156476528,,0.0,unknown,sell:2309.16:1777017918.7,False,,
1777017919.002525,False,,,,,sell,2308.89,2308.8450000000003,2308.84,2308.85,0.043311699138588906,-0.5190046278734541,,0.2165589646737199,unknown,sell:2308.89:1777017919.0,False,,
1777017919.2739956,False,,,,,sell,2308.84,2308.8450000000003,2308.84,2308.85,0.043311699138588906,0.9883957973968952,,0.0,unknown,sell:2308.84:1777017919.2,False,,
1777017919.503099,False,,,,,buy,2309.08,2309.0950000000003,2309.09,2309.1,0.04330700988813163,0.9883976168077768,,0.0866138322289282,unknown,buy:2309.08:1777017919.5,False,,
1777017919.76107,False,,,,,buy,2309.08,2309.0950000000003,2309.09,2309.1,0.04330700988813163,0.9883976168077768,,0.0866138322289282,unknown,buy:2309.08:1777017919.7,False,,
1777017920.0088084,False,,,,,buy,2309.08,2309.0950000000003,2309.09,2309.1,0.04330700988813163,0.9883976168077768,,0.0866138322289282,unknown,buy:2309.08:1777017920.0,False,,
1777017920.2602081,False,,,,,buy,2309.08,2309.0950000000003,2309.09,2309.1,0.04330700988813163,0.9883976168077768,,0.0866138322289282,unknown,buy:2309.08:1777017920.2,False,,
1777017920.5046582,False,,,,,sell,2308.73,2308.855,2308.85,2308.86,0.04331151155104274,0.8832788832788832,,0.5197392641353525,unknown,sell:2308.73:1777017920.5,False,,
1777017920.7602873,False,,,,,sell,2308.2,2308.1949999999997,2308.19,2308.2,0.043323895943642256,0.8664906103286387,,0.04332398979184353,unknown,sell:2308.2:1777017920.7,False,,
1777017921.0045733,False,,,,,sell,2308.2,2308.1949999999997,2308.19,2308.2,0.043323895943642256,0.8664906103286387,,0.04332398979184353,unknown,sell:2308.2:1777017921.0,False,,
1777017921.2564905,False,,,,,sell,2308.2,2308.1949999999997,2308.19,2308.2,0.043323895943642256,0.8664906103286387,,0.04332398979184353,unknown,sell:2308.2:1777017921.2,False,,
1777017921.503003,False,,,,,sell,2308.2,2308.1949999999997,2308.19,2308.2,0.043323895943642256,0.8664906103286387,,0.04332398979184353,unknown,sell:2308.2:1777017921.5,False,,
1777017921.7533276,False,,,,,sell,2308.2,2308.1949999999997,2308.19,2308.2,0.043323895943642256,0.8664906103286387,,0.04332398979184353,unknown,sell:2308.2:1777017921.7,False,,
1777017922.0038044,False,,,,,sell,2308.2,2308.1949999999997,2308.19,2308.2,0.043323895943642256,0.8664906103286387,,0.04332398979184353,unknown,sell:2308.2:1777017922.0,False,,
1777017922.2664995,False,,,,,sell,2308.2,2308.1949999999997,2308.19,2308.2,0.043323895943642256,0.8664906103286387,,0.04332398979184353,unknown,sell:2308.2:1777017922.2,False,,
1777017922.765283,False,,,,,sell,2308.2,2308.1949999999997,2308.19,2308.2,0.043323895943642256,0.8664906103286387,,0.04332398979184353,unknown,sell:2308.2:1777017922.7,False,,
1777017923.0038543,False,,,,,buy,2308.2,2308.1949999999997,2308.19,2308.2,0.043323895943642256,-0.5502555366269157,,0.0,unknown,buy:2308.2:1777017923.0,False,,
1777017923.2645833,False,,,,,buy,2308.2,2308.1949999999997,2308.19,2308.2,0.043323895943642256,-0.5502555366269157,,0.0,unknown,buy:2308.2:1777017923.2,False,,
1777017923.5041392,False,,,,,buy,2308.2,2308.1949999999997,2308.19,2308.2,0.043323895943642256,-0.5502555366269157,,0.0,unknown,buy:2308.2:1777017923.5,False,,
1777017923.765231,False,,,,,buy,2308.2,2308.1949999999997,2308.19,2308.2,0.043323895943642256,-0.5502555366269157,,0.0,unknown,buy:2308.2:1777017923.7,False,,
1777017924.003851,False,,,,,buy,2308.2,2308.1949999999997,2308.19,2308.2,0.043323895943642256,-0.5502555366269157,,0.0,unknown,buy:2308.2:1777017924.0,False,,
1777017924.2487628,False,,,,,buy,2308.2,2308.1949999999997,2308.19,2308.2,0.043323895943642256,-0.5502555366269157,,0.0,unknown,buy:2308.2:1777017924.2,False,,
1777017924.5026646,False,,,,,buy,2308.2,2308.1949999999997,2308.19,2308.2,0.043323895943642256,-0.5502555366269157,,0.0,unknown,buy:2308.2:1777017924.5,False,,
1777017924.7638228,False,,,,,buy,2308.2,2308.1949999999997,2308.19,2308.2,0.043323895943642256,-0.5502555366269157,,0.0,unknown,buy:2308.2:1777017924.7,False,,
1777017925.0028381,False,,,,,buy,2308.2,2308.1949999999997,2308.19,2308.2,0.043323895943642256,-0.5502555366269157,,0.0,unknown,buy:2308.2:1777017925.0,False,,
1777017925.5029275,False,,,,,sell,2308.19,2308.1949999999997,2308.19,2308.2,0.043323895943642256,-0.7807017543859649,,0.0,unknown,sell:2308.19:1777017925.5,False,,
