ts,reason,trade_side,mid_at_trigger,mid_move_bps,tfi,trade_px,overlap_group,overlap_reasons,nearest_other_reason,nearest_other_dt_ms,ret_1s_bps,ret_3s_bps,ret_5s_bps
1777009936.8334806,cancel_aggressive,buy,2313.315,,0.9070422535211268,2313.32,single_cancel_aggressive,cancel_aggressive,,,0.0,-0.3890520746208169,-0.3025960580386316
1777009937.0824172,cancel_aggressive,buy,2313.315,,0.9070422535211268,2313.32,single_cancel_aggressive,cancel_aggressive,,,0.0,-0.3890520746208169,-0.3025960580386316
1777009937.346167,cancel_aggressive,sell,2313.315,,0.11900826446280993,2313.31,single_cancel_aggressive,cancel_aggressive,,,0.0,-0.3890520746208169,-0.3025960580386316
1777009937.5952277,cancel_aggressive,sell,2313.315,,0.11900826446280993,2313.31,single_cancel_aggressive,cancel_aggressive,,,-0.3890520746208169,-0.3890520746208169,-0.3025960580386316
1777009937.8596818,cancel_aggressive,sell,2313.315,,0.11900826446280993,2313.31,single_cancel_aggressive,cancel_aggressive,,,-0.3890520746208169,-0.3025960580386316,-0.3025960580386316
1777009938.1206505,cancel_aggressive,sell,2313.315,,0.11900826446280993,2313.31,single_cancel_aggressive,cancel_aggressive,,,-0.3890520746208169,-0.3025960580386316,-0.3025960580386316
1777009938.3836288,cancel_aggressive,sell,2313.315,,0.112571898110107,2313.31,single_cancel_aggressive,cancel_aggressive,,,-0.3890520746208169,-0.3025960580386316,-0.3025960580386316
1777009938.6331913,cancel_aggressive,sell,2313.225,,0.112571898110107,2313.31,single_cancel_aggressive,cancel_aggressive,,,0.0,0.08645938030231305,0.08645938030231305
1777009938.8987148,cancel_aggressive,sell,2313.225,,0.112571898110107,2313.31,single_cancel_aggressive,cancel_aggressive,,,0.0,0.08645938030231305,1.080742253779896
1777009939.1469238,cancel_aggressive,sell,2313.225,,0.112571898110107,2313.31,single_cancel_aggressive,cancel_aggressive,,,0.0,0.08645938030231305,1.080742253779896
1777009939.3954122,cancel_aggressive,sell,2313.225,,0.112571898110107,2313.31,single_cancel_aggressive,cancel_aggressive,,,0.0,0.08645938030231305,1.7291876060482267
1777009939.6583474,cancel_aggressive,sell,2313.225,,0.112571898110107,2313.31,single_cancel_aggressive,cancel_aggressive,,,0.0,0.08645938030231305,1.7291876060482267
1777009939.9212933,cancel_aggressive,buy,2313.225,,0.11620294599018019,2313.23,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,779.7422409057617,0.08645938030231305,0.08645938030231305,1.7291876060482267
1777009940.1861145,cancel_aggressive,buy,2313.225,,0.11764705882352954,2313.23,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,514.9209499359131,0.08645938030231305,0.08645938030231305,1.7291876060482267
1777009940.4524045,cancel_aggressive,buy,2313.225,,0.11764705882352954,2313.23,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,248.63100051879883,0.08645938030231305,0.08645938030231305,1.7291876060482267
1777009940.7010355,quote_fade,,2313.225,-6.415490493410092,0.38276069921639555,,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,cancel_aggressive,248.63100051879883,0.08645938030231305,0.08645938030231305,1.7291876060482267
1777009940.9681478,cancel_aggressive,buy,2313.245,,0.5192034139402562,2313.25,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,267.11225509643555,0.0,0.9942742770437987,1.6427140229422699
1777009941.2276676,cancel_aggressive,buy,2313.245,,0.5192034139402562,2313.25,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,511.87586784362793,0.0,0.9942742770437987,1.6427140229422699
1777009941.4758058,cancel_aggressive,buy,2313.245,,0.5192034139402562,2313.25,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,263.73767852783203,0.0,1.6427140229422699,2.031777870481746
1777009941.7395434,quote_fade,,2313.245,5.904285689567718,0.5192034139402562,,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,cancel_aggressive,257.76124000549316,0.0,1.6427140229422699,1.6427140229422699
1777009941.9973047,cancel_aggressive,buy,2313.245,,0.5192034139402562,2313.25,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,257.76124000549316,0.0,1.6427140229422699,0.5187517967179908
1777009942.2662694,cancel_aggressive,buy,2313.245,,0.5192034139402562,2313.25,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,526.7260074615479,0.0,1.6427140229422699,0.5187517967179908
1777009942.5323277,cancel_aggressive,sell,2313.245,,-0.3890865954922895,2313.24,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,792.7842140197754,0.0,1.6427140229422699,0.5187517967179908
1777009942.797302,cancel_aggressive,sell,2313.245,,-0.3890865954922895,2313.24,single_cancel_aggressive,cancel_aggressive,,,0.0,1.6427140229422699,0.5187517967179908
1777009943.0618725,cancel_aggressive,sell,2313.245,,-0.3890865954922895,2313.24,single_cancel_aggressive,cancel_aggressive,,,0.9942742770437987,1.6427140229422699,0.5187517967179908
1777009943.3249984,cancel_aggressive,sell,2313.245,,-0.3890865954922895,2313.24,single_cancel_aggressive,cancel_aggressive,,,0.9942742770437987,1.6427140229422699,0.5187517967179908
1777009943.5894687,cancel_aggressive,sell,2313.245,,-0.3890865954922895,2313.24,single_cancel_aggressive,cancel_aggressive,,,1.6427140229422699,2.031777870481746,0.5187517967179908
1777009943.8524125,cancel_aggressive,buy,2313.245,,-0.18006430868167211,2313.32,single_cancel_aggressive,cancel_aggressive,,,1.6427140229422699,1.6427140229422699,0.5187517967179908
1777009944.1009786,cancel_aggressive,buy,2313.475,,-0.18006430868167211,2313.32,single_cancel_aggressive,cancel_aggressive,,,0.6483752796122324,-0.4754752050492326,-0.4754752050492326
1777009944.3620176,cancel_aggressive,buy,2313.475,,-0.18006430868167211,2313.32,single_cancel_aggressive,cancel_aggressive,,,0.6483752796122324,-0.4754752050492326,-0.4754752050492326
1777009944.6100178,cancel_aggressive,sell,2313.625,,0.7945842012497998,2313.62,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,754.9490928649902,0.0,-1.123777621698496,-1.123777621698496
1777009944.8740861,cancel_aggressive,sell,2313.625,,0.7938177353051091,2313.62,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,490.88072776794434,0.0,-1.123777621698496,-0.3025555135326985
1777009945.1160202,cancel_aggressive,sell,2313.625,,0.7938177353051091,2313.62,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,248.9466667175293,0.0,-1.123777621698496,-0.3025555135326985
1777009945.3649669,quote_fade,,2313.625,13.806923804392051,0.7359797384607433,,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,cancel_aggressive,248.9466667175293,0.0,-1.123777621698496,-0.3025555135326985
1777009945.607767,quote_fade,,2313.625,14.110324559107408,0.7359797384607433,,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,cancel_aggressive,491.7469024658203,0.38899994597285864,-1.123777621698496,-0.3025555135326985
1777009945.8787541,quote_fade,,2313.625,13.980293413031184,0.7359797384607433,,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,cancel_aggressive,249.41730499267578,0.0,-1.123777621698496,-0.3025555135326985
1777009946.1281714,cancel_aggressive,sell,2313.625,,0.7359797384607433,2313.62,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,249.41730499267578,-1.123777621698496,-1.123777621698496,-0.3025555135326985
1777009946.391072,cancel_aggressive,buy,2313.625,,0.7196597971867843,2313.63,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,512.3178958892822,-1.123777621698496,-1.123777621698496,-0.3025555135326985
1777009946.656338,cancel_aggressive,buy,2313.715,,0.7093264761151221,2313.72,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,777.5838375091553,-1.5127187229212058,-1.5127187229212058,-0.6915285590483464
1777009946.9150653,cancel_aggressive,sell,2313.625,,0.7080594949844341,2313.71,single_cancel_aggressive,cancel_aggressive,,,-1.123777621698496,-0.3025555135326985,-0.3025555135326985
1777009947.170095,cancel_aggressive,sell,2313.365,,0.6606293538313714,2313.4,single_cancel_aggressive,cancel_aggressive,,,0.0,0.8213144056407412,0.8213144056407412
1777009947.4236023,cancel_aggressive,sell,2313.365,,0.6606293538313714,2313.4,single_cancel_aggressive,cancel_aggressive,,,0.0,0.8213144056407412,0.8213144056407412
1777009947.6823335,cancel_aggressive,sell,2313.365,,0.6606293538313714,2313.4,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,776.4229774475098,0.0,0.8213144056407412,0.8213144056407412
1777009947.944778,cancel_aggressive,sell,2313.365,,0.6606293538313714,2313.4,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,513.9784812927246,0.0,0.8213144056407412,0.8213144056407412
1777009948.1927276,cancel_aggressive,buy,2313.365,,0.8211896106632948,2313.37,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,266.02888107299805,0.0,0.8213144056407412,0.8213144056407412
1777009948.4587564,quote_fade,,2313.365,4.692338298130142,0.8211896106632948,,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,cancel_aggressive,266.02888107299805,0.0,0.8213144056407412,0.8213144056407412
1777009948.6985412,quote_fade,,2313.365,7.289071151714297,0.8213402116123597,,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,cancel_aggressive,257.8585147857666,0.8213144056407412,0.8213144056407412,0.8213144056407412
1777009948.9563997,cancel_aggressive,buy,2313.365,,0.8213402116123597,2313.37,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,241.64271354675293,0.8213144056407412,0.8213144056407412,0.8213144056407412
1777009949.1980424,quote_fade,,2313.365,9.43239074327601,0.8213402116123597,,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,cancel_aggressive,241.64271354675293,0.8213144056407412,0.8213144056407412,0.8213144056407412
1777009949.4538393,quote_fade,,2313.365,7.548818577447379,0.8213402116123597,,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,cancel_aggressive,232.3131561279297,0.8213144056407412,0.8213144056407412,0.8213144056407412
1777009949.6861525,cancel_aggressive,buy,2313.365,,0.8213402116123597,2313.37,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,232.3131561279297,0.8213144056407412,0.8213144056407412,0.8213144056407412
1777009949.9488485,quote_fade,,2313.5550000000003,8.478993941412904,0.30946732801380233,,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,cancel_aggressive,251.5103816986084,0.0,0.0,0.0
1777009950.2003589,cancel_aggressive,buy,2313.5550000000003,,0.30946732801380233,2313.37,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,251.5103816986084,0.0,0.0,0.0
1777009950.458606,cancel_aggressive,buy,2313.5550000000003,,0.30946732801380233,2313.37,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,496.4606761932373,0.0,0.0,0.0
1777009950.6908467,cancel_aggressive,buy,2313.5550000000003,,0.30946732801380233,2313.37,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,264.2199993133545,0.0,0.0,0.043223523969663696
1777009950.9550667,quote_fade,,2313.5550000000003,6.769060419813708,0.30946732801380233,,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,cancel_aggressive,243.1502342224121,0.0,0.0,0.043223523969663696
1777009951.198217,cancel_aggressive,buy,2313.5550000000003,,0.30946732801380233,2313.37,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,243.1502342224121,0.0,0.0,0.043223523969663696
1777009951.4510171,cancel_aggressive,buy,2313.5550000000003,,0.30946732801380233,2313.37,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,495.95046043395996,0.0,0.0,0.043223523969663696
1777009951.7028434,cancel_aggressive,buy,2313.5550000000003,,0.30946732801380233,2313.37,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,747.7767467498779,0.0,0.0,0.043223523969663696
1777009951.9475105,cancel_aggressive,sell,2313.5550000000003,,0.45120226308345146,2313.55,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,992.4437999725342,0.0,0.0,0.043223523969663696
1777009952.1981633,cancel_aggressive,sell,2313.5550000000003,,0.45120226308345146,2313.55,single_cancel_aggressive,cancel_aggressive,,,0.0,0.0,0.043223523969663696
1777009952.4535656,cancel_aggressive,sell,2313.5550000000003,,0.45120226308345146,2313.55,single_cancel_aggressive,cancel_aggressive,,,0.0,0.0,0.043223523969663696
1777009952.700197,cancel_aggressive,buy,2313.5550000000003,,0.994949494949495,2313.56,single_cancel_aggressive,cancel_aggressive,,,0.0,0.043223523969663696,0.043223523969663696
1777009952.965215,cancel_aggressive,buy,2313.5550000000003,,0.994949494949495,2313.56,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,805.0746917724609,0.0,0.043223523969663696,0.043223523969663696
1777009953.2365887,cancel_aggressive,buy,2313.5550000000003,,0.994949494949495,2313.56,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,533.7009429931641,0.0,0.043223523969663696,0.043223523969663696
1777009953.4968822,cancel_aggressive,buy,2313.5550000000003,,0.994949494949495,2313.56,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,273.4074592590332,0.0,0.043223523969663696,0.043223523969663696
1777009953.7702897,quote_fade,,2313.5550000000003,14.457528844718546,0.994949494949495,,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,cancel_aggressive,269.5355415344238,0.0,0.043223523969663696,0.043223523969663696
1777009954.0398252,cancel_aggressive,buy,2313.5550000000003,,0.994949494949495,2313.56,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,269.5355415344238,0.0,0.043223523969663696,0.043223523969663696
1777009954.3003578,cancel_aggressive,buy,2313.5550000000003,,0.994949494949495,2313.56,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,530.0681591033936,0.0,0.043223523969663696,0.043223523969663696
1777009954.5542235,cancel_aggressive,buy,2313.5550000000003,,0.994949494949495,2313.56,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,745.3725337982178,0.043223523969663696,0.043223523969663696,0.043223523969663696
1777009954.7988255,cancel_aggressive,buy,2313.5550000000003,,0.994949494949495,2313.56,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,500.77056884765625,0.043223523969663696,0.043223523969663696,0.043223523969663696
1777009955.0514693,cancel_aggressive,buy,2313.5550000000003,,0.994949494949495,2313.56,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,248.12674522399902,0.043223523969663696,0.043223523969663696,0.043223523969663696
1777009955.299596,quote_fade,,2313.5550000000003,7.353402354387593,0.994949494949495,,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,cancel_aggressive,247.73335456848145,0.043223523969663696,0.043223523969663696,0.043223523969663696
1777009955.5473294,cancel_aggressive,buy,2313.5550000000003,,0.8811881188118811,2313.56,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,247.73335456848145,0.043223523969663696,0.043223523969663696,0.043223523969663696
1777009955.7995598,cancel_aggressive,buy,2313.565,,0.9508196721311475,2313.56,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,499.96376037597656,0.0,0.0,0.0
1777009956.0620203,cancel_aggressive,buy,2313.565,,0.9508196721311475,2313.56,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,762.4242305755615,0.0,0.0,0.0
1777009956.325298,cancel_aggressive,sell,2313.565,,0.9349593495934959,2313.56,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,990.3600215911865,0.0,0.0,0.0
1777009956.5892034,cancel_aggressive,sell,2313.565,,0.9349593495934959,2313.56,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,726.4547348022461,0.0,0.0,0.0
1777009956.837219,cancel_aggressive,buy,2313.565,,0.9329140461215932,2313.57,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,478.4390926361084,0.0,0.0,0.0
1777009957.0856216,cancel_aggressive,buy,2313.565,,0.9329140461215932,2313.57,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,230.03649711608887,0.0,0.0,0.0
1777009957.315658,quote_fade,,2313.565,3.372557328070703,0.9731843575418996,,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,cancel_aggressive,230.03649711608887,0.0,0.0,0.0
1777009957.5802975,cancel_aggressive,buy,2313.565,,0.9731843575418996,2313.57,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,264.63937759399414,0.0,0.0,0.0
1777009957.8464873,quote_fade,,2313.565,7.2451543974831285,0.3094867807153964,,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,cancel_aggressive,250.65159797668457,0.0,0.0,0.0
1777009958.097139,cancel_aggressive,sell,2313.565,,0.3094867807153964,2313.56,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,250.65159797668457,0.0,0.0,0.0
1777009958.3574524,cancel_aggressive,sell,2313.565,,0.3094867807153964,2313.56,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,510.96510887145996,0.0,0.0,-1.3399234514696818
1777009958.620249,cancel_aggressive,sell,2313.565,,0.3094867807153964,2313.56,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,773.7617492675781,0.0,0.0,-1.815380160056332
1777009958.884443,cancel_aggressive,sell,2313.565,,0.3094867807153964,2313.56,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,727.306604385376,0.0,0.0,-1.815380160056332
1777009959.1333406,cancel_aggressive,sell,2313.565,,0.3094867807153964,2313.56,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,478.4090518951416,0.0,0.0,-1.815380160056332
1777009959.3816895,cancel_aggressive,sell,2313.565,,0.30542635658914713,2313.56,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,230.06010055541992,0.0,0.0,-1.815380160056332
1777009959.6117496,quote_fade,,2313.565,-3.003119787751435,0.30542635658914713,,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,cancel_aggressive,230.06010055541992,0.0,0.0,-1.815380160056332
1777009959.862968,quote_fade,,2313.565,-5.119343341613329,0.30542635658914713,,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,cancel_aggressive,248.4135627746582,0.0,0.0,0.1296700114334375
1777009960.1113815,cancel_aggressive,buy,2313.565,,0.32223903177004526,2313.57,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,248.4135627746582,0.0,0.0,0.1296700114334375
1777009960.377483,cancel_aggressive,buy,2313.565,,0.32223903177004526,2313.57,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,514.5149230957031,0.0,-1.3399234514696818,0.1296700114334375
1777009960.6425078,cancel_aggressive,buy,2313.565,,0.32223903177004526,2313.57,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,779.5398235321045,0.0,-1.815380160056332,0.1296700114334375
1777009960.9006486,cancel_aggressive,buy,2313.565,,0.32223903177004526,2313.57,single_cancel_aggressive,cancel_aggressive,,,0.0,-1.815380160056332,0.1296700114334375
1777009961.1547728,cancel_aggressive,buy,2313.565,,0.32223903177004526,2313.57,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,807.5177669525146,0.0,-1.815380160056332,0.1296700114334375
1777009961.4247031,cancel_aggressive,buy,2313.565,,0.32223903177004526,2313.57,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,537.5874042510986,0.0,-1.815380160056332,0.1296700114334375
1777009961.6961992,cancel_aggressive,buy,2313.565,,0.32223903177004526,2313.57,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,266.09134674072266,0.0,-1.815380160056332,-0.3457866971551782
1777009961.9622905,quote_fade,,2313.565,-5.961264738471579,0.019079685746352406,,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,cancel_aggressive,236.4046573638916,0.0,0.1296700114334375,-0.3457866971551782
1777009962.1986952,cancel_aggressive,sell,2313.565,,0.019079685746352406,2313.56,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,236.4046573638916,-1.3399234514696818,0.1296700114334375,-0.3457866971551782
1777009962.4405484,cancel_aggressive,sell,2313.565,,0.25751072961373384,2313.56,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,478.2578945159912,-1.815380160056332,0.1296700114334375,-0.3457866971551782
1777009962.691229,cancel_aggressive,buy,2313.565,,0.03531598513011143,2313.57,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,728.9385795593262,-1.815380160056332,0.1296700114334375,-0.3457866971551782
1777009962.9383738,cancel_aggressive,buy,2313.565,,0.7283582089552239,2313.57,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,976.0832786560059,-1.815380160056332,0.1296700114334375,-0.3457866971551782
1777009963.1978655,cancel_aggressive,buy,2313.565,,0.7283582089552239,2313.57,single_cancel_aggressive,cancel_aggressive,,,-1.815380160056332,0.1296700114334375,-0.3457866971551782
1777009963.4397418,cancel_aggressive,sell,2313.255,,-0.5739514348785876,2313.25,single_cancel_aggressive,cancel_aggressive,,,-0.47552042468351874,1.4697904035661675,0.994269978880683
1777009963.7017224,cancel_aggressive,sell,2313.145,,-0.5739514348785876,2313.25,single_cancel_aggressive,cancel_aggressive,,,0.0,1.469860298423535,1.469860298423535
1777009963.9672563,cancel_aggressive,sell,2313.145,,-0.5739514348785876,2313.25,single_cancel_aggressive,cancel_aggressive,,,1.945403336151745,1.469860298423535,1.469860298423535
1777009964.2186313,cancel_aggressive,sell,2313.145,,-0.5739514348785876,2313.25,single_cancel_aggressive,cancel_aggressive,,,1.945403336151745,1.469860298423535,1.469860298423535
1777009964.49048,cancel_aggressive,sell,2313.145,,0.11075036075036034,2313.14,single_cancel_aggressive,cancel_aggressive,,,1.945403336151745,1.469860298423535,1.469860298423535
1777009964.7399204,cancel_aggressive,buy,2313.145,,0.23268482490272321,2313.35,single_cancel_aggressive,cancel_aggressive,,,1.945403336151745,1.469860298423535,
1777009964.9984481,cancel_aggressive,buy,2313.5950000000003,,0.27680798004987445,2313.57,single_cancel_aggressive,cancel_aggressive,,,0.0,-0.47545054342087556,
1777009965.2649593,cancel_aggressive,buy,2313.5950000000003,,0.27680798004987445,2313.57,single_cancel_aggressive,cancel_aggressive,,,0.0,-0.47545054342087556,
1777009965.530663,cancel_aggressive,sell,2313.5950000000003,,0.27283441367118355,2313.59,single_cancel_aggressive,cancel_aggressive,,,0.0,-0.47545054342087556,
1777009965.7982183,cancel_aggressive,sell,2313.5950000000003,,0.27283441367118355,2313.59,single_cancel_aggressive,cancel_aggressive,,,-0.47545054342087556,-0.47545054342087556,
1777009966.0567157,cancel_aggressive,buy,2313.5950000000003,,0.27846806022511245,2313.6,single_cancel_aggressive,cancel_aggressive,,,-0.47545054342087556,-0.47545054342087556,
1777009966.2971952,cancel_aggressive,buy,2313.5950000000003,,0.27846806022511245,2313.6,single_cancel_aggressive,cancel_aggressive,,,-0.47545054342087556,-0.47545054342087556,
1777009966.5316405,cancel_aggressive,buy,2313.5950000000003,,0.27846806022511245,2313.6,single_cancel_aggressive,cancel_aggressive,,,-0.47545054342087556,-0.47545054342087556,
1777009966.7973645,cancel_aggressive,sell,2313.4849999999997,,0.2777209642074497,2313.5,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,761.3012790679932,0.0,,
1777009967.056645,cancel_aggressive,sell,2313.4849999999997,,0.2777209642074497,2313.5,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,502.02083587646484,0.0,,
1777009967.2920427,cancel_aggressive,buy,2313.4849999999997,,0.2807451608208402,2313.49,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,266.62302017211914,0.0,,
1777009967.5586658,quote_fade,,2313.4849999999997,-6.0694028657977475,0.2410783855384124,,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,cancel_aggressive,262.29286193847656,0.0,,
1777009967.8209586,cancel_aggressive,buy,2313.4849999999997,,0.2410783855384124,2313.49,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,262.29286193847656,0.0,,
1777009968.086695,quote_fade,,2313.4849999999997,-5.464953018685938,0.2410783855384124,,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,cancel_aggressive,226.4711856842041,0.0,,
1777009968.3131661,cancel_aggressive,buy,2313.4849999999997,,0.2410783855384124,2313.49,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,226.4711856842041,0.0,,
1777009968.588177,quote_fade,,2313.4849999999997,17.992231513035147,0.8190386427898209,,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,cancel_aggressive,246.52981758117676,0.0,,
1777009968.8347068,cancel_aggressive,buy,2313.4849999999997,,0.8232044198895028,2313.49,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,246.52981758117676,,,
1777009969.0976348,cancel_aggressive,buy,2313.4849999999997,,0.8232044198895028,2313.49,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,509.4578266143799,,,
1777009969.362245,cancel_aggressive,buy,2313.4849999999997,,0.8232044198895028,2313.49,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,quote_fade,266.5824890136719,,,
1777009969.6288276,quote_fade,,2313.4849999999997,-4.147862662541089,0.8232044198895028,,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,cancel_aggressive,266.5824890136719,,,
