scenario,ts,reason,trade_side,trade_px,mid_perp,bid_px,ask_px,spread_bps,tfi,in_quote,quote_leg,quote_lifetime_sec
15bps,1777017935.9993603,cancel_aggressive,buy,2308.17,2308.165,2308.16,2308.17,0.04332445904091899,-0.9099999999999999,False,,
15bps,1777017936.2615964,cancel_aggressive,buy,2308.17,2308.165,2308.16,2308.17,0.04332445904091899,-0.9099999999999999,False,,
15bps,1777017936.5042596,cancel_aggressive,buy,2308.44,2308.435,2308.43,2308.44,0.04331939171004719,0.3217391304347824,False,,
15bps,1777017936.761029,cancel_aggressive,buy,2308.44,2308.435,2308.43,2308.44,0.04331939171004719,0.3217391304347824,False,,
15bps,1777017937.0058985,cancel_aggressive,buy,2308.44,2308.435,2308.43,2308.44,0.04331939171004719,0.3217391304347824,False,,
15bps,1777017937.260107,cancel_aggressive,buy,2308.44,2308.435,2308.43,2308.44,0.04331939171004719,0.3217391304347824,False,,
15bps,1777017937.5041873,cancel_aggressive,buy,2308.44,2308.435,2308.43,2308.44,0.04331939171004719,0.3217391304347824,False,,
15bps,1777017937.7624981,cancel_aggressive,buy,2308.44,2308.435,2308.43,2308.44,0.04331939171004719,0.3217391304347824,False,,
15bps,1777017938.002548,cancel_aggressive,buy,2308.44,2308.625,2308.62,2308.63,0.04331582652106028,1.0,False,,
15bps,1777017938.2641468,cancel_aggressive,sell,2308.49,2308.435,2308.43,2308.44,0.04331939171004719,0.937297297297297,False,,
15bps,1777017938.503804,cancel_aggressive,sell,2308.49,2308.435,2308.43,2308.44,0.04331939171004719,0.937297297297297,False,,
15bps,1777017938.7647653,cancel_aggressive,buy,2308.51,2308.535,2308.53,2308.54,0.04331751521966759,0.9387539598732838,False,,
15bps,1777017938.998859,cancel_aggressive,buy,2308.51,2308.535,2308.53,2308.54,0.04331751521966759,0.9387539598732838,False,,
15bps,1777017939.2624617,cancel_aggressive,buy,2308.51,2308.535,2308.53,2308.54,0.04331751521966759,0.9387539598732838,False,,
15bps,1777017939.4972827,cancel_aggressive,buy,2308.51,2308.535,2308.53,2308.54,0.04331751521966759,0.9387539598732838,False,,
15bps,1777017939.7605805,cancel_aggressive,buy,2308.51,2308.535,2308.53,2308.54,0.04331751521966759,0.9387539598732838,False,,
15bps,1777017940.0071547,cancel_aggressive,buy,2308.51,2308.535,2308.53,2308.54,0.04331751521966759,0.9387539598732838,False,,
15bps,1777017940.2567837,cancel_aggressive,buy,2308.51,2308.535,2308.53,2308.54,0.04331751521966759,0.9387539598732838,False,,
15bps,1777017940.5019512,cancel_aggressive,buy,2308.51,2308.535,2308.53,2308.54,0.04331751521966759,0.9387539598732838,False,,
15bps,1777017940.7579978,cancel_aggressive,buy,2308.51,2308.535,2308.53,2308.54,0.04331751521966759,0.9387539598732838,False,,
15bps,1777017941.003966,cancel_aggressive,buy,2308.51,2308.535,2308.53,2308.54,0.04331751521966759,0.9387539598732838,False,,
15bps,1777017941.2607424,cancel_aggressive,buy,2308.51,2308.535,2308.53,2308.54,0.04331751521966759,0.9387539598732838,False,,
15bps,1777017941.504128,cancel_aggressive,buy,2308.51,2308.535,2308.53,2308.54,0.04331751521966759,0.9387539598732838,False,,
15bps,1777017941.7575102,cancel_aggressive,sell,2308.35,2308.335,2308.33,2308.34,0.04332126836104066,0.6306620209059229,False,,
15bps,1777017942.0031214,cancel_aggressive,sell,2308.35,2308.335,2308.33,2308.34,0.04332126836104066,0.6306620209059229,False,,
15bps,1777017942.2485526,cancel_aggressive,sell,2308.35,2308.335,2308.33,2308.34,0.04332126836104066,0.6306620209059229,False,,
15bps,1777017942.4976315,cancel_aggressive,sell,2308.21,2308.215,2308.21,2308.22,0.04332352055490295,0.344827586206896,False,,
15bps,1777017942.7676475,cancel_aggressive,sell,2308.21,2308.215,2308.21,2308.22,0.04332352055490295,0.31460674157303314,False,,
15bps,1777017942.9993024,cancel_aggressive,sell,2308.21,2308.215,2308.21,2308.22,0.04332352055490295,0.31460674157303314,False,,
15bps,1777017943.2629683,cancel_aggressive,sell,2308.21,2308.215,2308.21,2308.22,0.04332352055490295,0.31460674157303314,False,,
15bps,1777017943.5041258,cancel_aggressive,sell,2308.21,2308.215,2308.21,2308.22,0.04332352055490295,0.31460674157303314,False,,
15bps,1777017943.76014,cancel_aggressive,sell,2308.21,2308.215,2308.21,2308.22,0.04332352055490295,0.31460674157303314,False,,
15bps,1777017944.2602131,cancel_aggressive,sell,2308.21,2308.215,2308.21,2308.22,0.04332352055490295,0.31460674157303314,False,,
15bps,1777017944.5036314,cancel_aggressive,sell,2308.21,2308.215,2308.21,2308.22,0.04332352055490295,0.31460674157303314,False,,
15bps,1777017944.757826,cancel_aggressive,sell,2308.21,2308.215,2308.21,2308.22,0.04332352055490295,0.31460674157303314,False,,
15bps,1777017945.0036836,cancel_aggressive,sell,2308.21,2308.215,2308.21,2308.22,0.04332352055490295,0.31460674157303314,False,,
15bps,1777017945.2548745,cancel_aggressive,buy,2308.22,2308.215,2308.21,2308.22,0.04332352055490295,-0.9787234042553191,False,,
15bps,1777017945.503249,cancel_aggressive,buy,2308.22,2308.215,2308.21,2308.22,0.04332352055490295,-0.9787234042553191,False,,
15bps,1777017945.7559218,cancel_aggressive,buy,2308.22,2308.215,2308.21,2308.22,0.04332352055490295,-0.9787234042553191,False,,
15bps,1777017946.0037658,cancel_aggressive,sell,2308.13,2308.215,2308.21,2308.22,0.04332352055490295,-0.9833333333333333,False,,
15bps,1777017946.2696958,cancel_aggressive,sell,2308.13,2308.135,2308.13,2308.14,0.04332502214889307,-0.9833333333333333,False,,
15bps,1777017946.5034084,cancel_aggressive,sell,2308.13,2308.135,2308.13,2308.14,0.04332502214889307,-0.9858156028368794,False,,
15bps,1777017947.0022917,cancel_aggressive,sell,2308.13,2308.135,2308.13,2308.14,0.04332502214889307,-0.9858156028368794,False,,
15bps,1777017947.2667186,cancel_aggressive,sell,2308.13,2308.135,2308.13,2308.14,0.04332502214889307,-0.9858156028368794,False,,
15bps,1777017947.5027814,cancel_aggressive,sell,2308.13,2308.135,2308.13,2308.14,0.04332502214889307,-0.9858156028368794,False,,
15bps,1777017947.7699447,cancel_aggressive,sell,2308.13,2308.135,2308.13,2308.14,0.04332502214889307,-0.9858156028368794,False,,
15bps,1777017948.0040867,cancel_aggressive,sell,2308.13,2308.135,2308.13,2308.14,0.04332502214889307,-0.9858156028368794,False,,
15bps,1777017948.256802,cancel_aggressive,sell,2308.13,2308.135,2308.13,2308.14,0.04332502214889307,-0.9858156028368794,False,,
15bps,1777017948.5036335,cancel_aggressive,sell,2308.13,2308.135,2308.13,2308.14,0.04332502214889307,-0.9858156028368794,False,,
15bps,1777017948.7586572,cancel_aggressive,sell,2308.13,2308.135,2308.13,2308.14,0.04332502214889307,-0.9591836734693877,False,,
15bps,1777017949.003283,cancel_aggressive,sell,2308.09,2308.0550000000003,2308.05,2308.06,0.04332652384697735,-0.8888888888888888,False,,
15bps,1777017949.2575557,cancel_aggressive,sell,2308.09,2308.0550000000003,2308.05,2308.06,0.04332652384697735,-0.8888888888888888,False,,
15bps,1777017949.5031536,cancel_aggressive,buy,2308.06,2308.0550000000003,2308.05,2308.06,0.04332652384697735,-0.8545454545454545,False,,
15bps,1777017949.7718081,cancel_aggressive,buy,2308.06,2308.0550000000003,2308.05,2308.06,0.04332652384697735,-0.8545454545454545,False,,
15bps,1777017950.0055676,cancel_aggressive,sell,2307.98,2307.975,2307.97,2307.98,0.04332802565113695,-0.8644067796610169,False,,
15bps,1777017950.2552936,cancel_aggressive,buy,2308.17,2308.215,2308.21,2308.22,0.04332352055490295,-0.34146341463414626,False,,
15bps,1777017950.5035431,cancel_aggressive,buy,2308.17,2308.215,2308.21,2308.22,0.04332352055490295,-0.34146341463414626,False,,
15bps,1777017950.767729,cancel_aggressive,buy,2308.17,2308.215,2308.21,2308.22,0.04332352055490295,-0.34146341463414626,False,,
15bps,1777017951.0031142,cancel_aggressive,buy,2308.43,2308.4449999999997,2308.44,2308.45,0.04331920405192037,-0.028037383177569902,False,,
15bps,1777017951.249431,cancel_aggressive,buy,2308.43,2308.4449999999997,2308.44,2308.45,0.04331920405192037,-0.028037383177569902,False,,
15bps,1777017951.5046952,cancel_aggressive,buy,2308.43,2308.4449999999997,2308.44,2308.45,0.04331920405192037,-0.028037383177569902,False,,
15bps,1777017951.7495127,cancel_aggressive,buy,2308.43,2308.4449999999997,2308.44,2308.45,0.04331920405192037,-0.028037383177569902,False,,
15bps,1777017952.2621624,cancel_aggressive,buy,2308.43,2308.4449999999997,2308.44,2308.45,0.04331920405192037,-0.028037383177569902,False,,
15bps,1777017952.7641215,cancel_aggressive,buy,2308.45,2308.4449999999997,2308.44,2308.45,0.04331920405192037,0.737704918032787,False,,
15bps,1777017953.0067937,cancel_aggressive,buy,2308.45,2308.4449999999997,2308.44,2308.45,0.04331920405192037,0.737704918032787,False,,
15bps,1777017953.5070975,cancel_aggressive,sell,2308.44,2308.4449999999997,2308.44,2308.45,0.04331920405192037,0.7096774193548389,False,,
15bps,1777017953.7636619,cancel_aggressive,sell,2308.44,2308.4449999999997,2308.44,2308.45,0.04331920405192037,0.7096774193548389,False,,
15bps,1777017953.997742,cancel_aggressive,sell,2308.44,2308.4449999999997,2308.44,2308.45,0.04331920405192037,0.7096774193548389,False,,
15bps,1777017954.261492,cancel_aggressive,sell,2308.44,2308.4449999999997,2308.44,2308.45,0.04331920405192037,0.7096774193548389,False,,
15bps,1777017954.5044625,cancel_aggressive,buy,2308.56,2308.4449999999997,2308.44,2308.45,0.04331920405192037,0.8550724637681159,False,,
15bps,1777017954.7601833,cancel_aggressive,buy,2308.56,2308.575,2308.57,2308.58,0.043316764669822434,0.8550724637681159,False,,
15bps,1777017955.0056028,cancel_aggressive,buy,2308.56,2308.575,2308.57,2308.58,0.043316764669822434,0.8550724637681159,False,,
15bps,1777017955.272707,cancel_aggressive,buy,2308.67,2308.665,2308.66,2308.67,0.043315076029732676,0.9795918367346939,False,,
15bps,1777017956.0019217,cancel_aggressive,buy,2308.67,2308.665,2308.66,2308.67,0.043315076029732676,0.9795918367346939,False,,
15bps,1777017956.2719488,cancel_aggressive,buy,2308.67,2308.665,2308.66,2308.67,0.043315076029732676,0.96,False,,
15bps,1777017956.748515,cancel_aggressive,buy,2308.67,2308.665,2308.66,2308.67,0.043315076029732676,0.9942028985507247,False,,
15bps,1777017957.0031972,cancel_aggressive,sell,2308.66,2308.525,2308.52,2308.53,0.04331770286316275,0.943502824858757,False,,
15bps,1777017957.2554572,cancel_aggressive,sell,2308.66,2308.525,2308.52,2308.53,0.04331770286316275,0.943502824858757,False,,
15bps,1777017957.502023,cancel_aggressive,buy,2308.53,2308.525,2308.52,2308.53,0.04331770286316275,0.9166666666666667,False,,
15bps,1777017957.7542956,cancel_aggressive,buy,2308.53,2308.525,2308.52,2308.53,0.04331770286316275,0.9166666666666667,False,,
15bps,1777017958.0029435,cancel_aggressive,buy,2308.53,2308.525,2308.52,2308.53,0.04331770286316275,0.9166666666666667,False,,
15bps,1777017958.268646,cancel_aggressive,buy,2308.53,2308.525,2308.52,2308.53,0.04331770286316275,0.9166666666666667,False,,
15bps,1777017958.5043926,cancel_aggressive,buy,2308.53,2308.525,2308.52,2308.53,0.04331770286316275,0.9166666666666667,False,,
15bps,1777017958.753957,cancel_aggressive,buy,2308.53,2308.525,2308.52,2308.53,0.04331770286316275,0.9220055710306406,False,,
15bps,1777017959.0026944,cancel_aggressive,buy,2308.53,2308.525,2308.52,2308.53,0.04331770286316275,0.9220055710306406,False,,
15bps,1777017959.2568574,cancel_aggressive,buy,2308.53,2308.525,2308.52,2308.53,0.04331770286316275,0.9220055710306406,False,,
15bps,1777017959.503965,cancel_aggressive,buy,2308.53,2308.525,2308.52,2308.53,0.04331770286316275,0.9220055710306406,False,,
15bps,1777017959.7592006,cancel_aggressive,buy,2308.53,2308.525,2308.52,2308.53,0.04331770286316275,0.9220055710306406,False,,
15bps,1777017960.0045753,cancel_aggressive,buy,2308.53,2308.525,2308.52,2308.53,0.04331770286316275,0.9220055710306406,False,,
15bps,1777017960.2595406,cancel_aggressive,buy,2308.53,2308.525,2308.52,2308.53,0.04331770286316275,0.9220055710306406,False,,
15bps,1777017961.003339,cancel_aggressive,sell,2308.39,2308.365,2308.36,2308.37,0.04332070534670008,0.8282208588957054,False,,
15bps,1777017961.2693758,cancel_aggressive,sell,2308.39,2308.365,2308.36,2308.37,0.04332070534670008,0.8282208588957054,False,,
15bps,1777017961.505316,cancel_aggressive,sell,2308.39,2308.365,2308.36,2308.37,0.04332070534670008,0.8282208588957054,False,,
15bps,1777017962.0041738,cancel_aggressive,sell,2308.21,2308.215,2308.21,2308.22,0.04332352055490295,-0.9344262295081966,False,,
15bps,1777017962.261529,cancel_aggressive,sell,2308.21,2308.215,2308.21,2308.22,0.04332352055490295,-0.9344262295081966,False,,
15bps,1777017962.5070493,cancel_aggressive,sell,2308.21,2308.215,2308.21,2308.22,0.04332352055490295,-0.9344262295081966,False,,
15bps,1777017962.759167,cancel_aggressive,sell,2308.21,2308.215,2308.21,2308.22,0.04332352055490295,-0.9344262295081966,False,,
15bps,1777017963.002695,cancel_aggressive,buy,2308.22,2308.215,2308.21,2308.22,0.04332352055490295,-0.1111111111111112,False,,
15bps,1777017963.2507987,cancel_aggressive,buy,2308.22,2308.215,2308.21,2308.22,0.04332352055490295,-0.1111111111111112,False,,
15bps,1777017963.5042622,cancel_aggressive,buy,2308.22,2308.215,2308.21,2308.22,0.04332352055490295,-0.1111111111111112,False,,
15bps,1777017963.7720356,cancel_aggressive,buy,2308.22,2308.215,2308.21,2308.22,0.04332352055490295,-0.1111111111111112,False,,
15bps,1777017964.003735,cancel_aggressive,buy,2308.22,2308.215,2308.21,2308.22,0.04332352055490295,-0.1111111111111112,False,,
15bps,1777017964.2512698,cancel_aggressive,buy,2308.22,2308.215,2308.21,2308.22,0.04332352055490295,-0.1111111111111112,False,,
15bps,1777017964.5007672,cancel_aggressive,buy,2308.22,2308.215,2308.21,2308.22,0.04332352055490295,-0.1111111111111112,False,,
15bps,1777017965.0012546,cancel_aggressive,buy,2308.22,2308.215,2308.21,2308.22,0.04332352055490295,-0.1111111111111112,False,,
15bps,1777017965.2549682,cancel_aggressive,buy,2308.22,2308.215,2308.21,2308.22,0.04332352055490295,-0.1111111111111112,False,,
15bps,1777017965.5036676,cancel_aggressive,buy,2308.22,2308.215,2308.21,2308.22,0.04332352055490295,-0.1111111111111112,False,,
15bps,1777017965.7637286,cancel_aggressive,buy,2308.22,2308.215,2308.21,2308.22,0.04332352055490295,-0.1111111111111112,False,,
15bps,1777017966.0019205,cancel_aggressive,buy,2308.22,2308.215,2308.21,2308.22,0.04332352055490295,0.04255319148936162,False,,
15bps,1777017966.2532375,cancel_aggressive,buy,2308.22,2308.215,2308.21,2308.22,0.04332352055490295,0.04255319148936162,False,,
15bps,1777017966.5019317,cancel_aggressive,buy,2308.22,2308.215,2308.21,2308.22,0.04332352055490295,0.04255319148936162,False,,
15bps,1777017967.002571,cancel_aggressive,buy,2308.22,2308.215,2308.21,2308.22,0.04332352055490295,0.04255319148936162,False,,
15bps,1777017967.5033052,cancel_aggressive,sell,2308.21,2308.215,2308.21,2308.22,0.04332352055490295,0.1666666666666666,False,,
15bps,1777017967.7561178,cancel_aggressive,sell,2308.21,2308.215,2308.21,2308.22,0.04332352055490295,0.1666666666666666,False,,
15bps,1777017968.002319,cancel_aggressive,sell,2308.21,2308.175,2308.17,2308.18,0.04332427133888691,0.15294117647058816,False,,
15bps,1777017968.2705321,cancel_aggressive,sell,2308.21,2308.175,2308.17,2308.18,0.04332427133888691,0.15294117647058816,False,,
15bps,1777017968.5038867,cancel_aggressive,sell,2308.11,2308.0550000000003,2308.05,2308.06,0.04332652384697735,-0.5333333333333333,False,,
15bps,1777017968.771279,cancel_aggressive,sell,2308.11,2308.0550000000003,2308.05,2308.06,0.04332652384697735,-0.5333333333333333,False,,
15bps,1777017969.0009632,cancel_aggressive,sell,2308.11,2308.0550000000003,2308.05,2308.06,0.04332652384697735,-0.5333333333333333,False,,
15bps,1777017969.5029,cancel_aggressive,sell,2308.05,2308.0550000000003,2308.05,2308.06,0.04332652384697735,0.43030303030303024,False,,
15bps,1777017969.7549746,cancel_aggressive,sell,2308.05,2308.0550000000003,2308.05,2308.06,0.04332652384697735,0.43030303030303024,False,,
15bps,1777017970.0049524,cancel_aggressive,sell,2308.05,2308.0550000000003,2308.05,2308.06,0.04332652384697735,0.43030303030303024,False,,
15bps,1777017970.2688582,cancel_aggressive,sell,2308.05,2308.0550000000003,2308.05,2308.06,0.04332652384697735,0.39644970414201175,False,,
15bps,1777017970.5043974,cancel_aggressive,sell,2308.05,2308.0550000000003,2308.05,2308.06,0.04332652384697735,0.3720930232558139,False,,
15bps,1777017970.7696187,cancel_aggressive,sell,2308.05,2308.0550000000003,2308.05,2308.06,0.04332652384697735,0.3720930232558139,False,,
15bps,1777017971.0033083,cancel_aggressive,sell,2308.05,2308.0550000000003,2308.05,2308.06,0.04332652384697735,0.3111111111111111,False,,
15bps,1777017971.2530336,cancel_aggressive,sell,2308.05,2308.0550000000003,2308.05,2308.06,0.04332652384697735,0.3111111111111111,False,,
15bps,1777017971.5016406,cancel_aggressive,sell,2308.05,2308.0550000000003,2308.05,2308.06,0.04332652384697735,0.3111111111111111,False,,
15bps,1777017971.753318,cancel_aggressive,sell,2308.05,2308.0550000000003,2308.05,2308.06,0.04332652384697735,0.3111111111111111,False,,
15bps,1777017972.0039077,cancel_aggressive,sell,2308.05,2308.0550000000003,2308.05,2308.06,0.04332652384697735,0.3111111111111111,False,,
15bps,1777017972.2525926,cancel_aggressive,sell,2308.05,2308.0550000000003,2308.05,2308.06,0.04332652384697735,0.024630541871921145,False,,
15bps,1777017972.5039096,cancel_aggressive,sell,2308.05,2308.0550000000003,2308.05,2308.06,0.04332652384697735,0.024630541871921145,False,,
15bps,1777017972.7551236,cancel_aggressive,sell,2308.05,2308.0550000000003,2308.05,2308.06,0.04332652384697735,1.0675221390626504e-16,False,,
15bps,1777017973.0028713,cancel_aggressive,sell,2308.05,2308.0550000000003,2308.05,2308.06,0.04332652384697735,1.0675221390626504e-16,False,,
15bps,1777017973.5025833,cancel_aggressive,sell,2308.05,2308.0550000000003,2308.05,2308.06,0.04332652384697735,0.05050505050505061,False,,
15bps,1777017973.7556617,cancel_aggressive,sell,2308.05,2308.0550000000003,2308.05,2308.06,0.04332652384697735,0.05050505050505061,False,,
15bps,1777017974.0024734,cancel_aggressive,sell,2308.05,2308.0550000000003,2308.05,2308.06,0.04332652384697735,0.05050505050505061,False,,
15bps,1777017974.2723527,cancel_aggressive,sell,2308.05,2308.0550000000003,2308.05,2308.06,0.04332652384697735,0.05050505050505061,False,,
15bps,1777017974.5020387,cancel_aggressive,sell,2308.05,2308.0550000000003,2308.05,2308.06,0.04332652384697735,0.05050505050505061,False,,
15bps,1777017974.7715147,cancel_aggressive,buy,2308.06,2308.0550000000003,2308.05,2308.06,0.04332652384697735,-0.9787234042553191,False,,
15bps,1777017975.0021946,cancel_aggressive,buy,2308.06,2308.0550000000003,2308.05,2308.06,0.04332652384697735,-0.9787234042553191,False,,
15bps,1777017975.2583914,cancel_aggressive,buy,2308.06,2308.0550000000003,2308.05,2308.06,0.04332652384697735,-0.9787234042553191,False,,
15bps,1777017975.5046551,cancel_aggressive,buy,2308.06,2308.0550000000003,2308.05,2308.06,0.04332652384697735,-0.9787234042553191,False,,
15bps,1777017975.7604578,cancel_aggressive,buy,2308.06,2308.0550000000003,2308.05,2308.06,0.04332652384697735,-0.9787234042553191,False,,
15bps,1777017976.0017922,cancel_aggressive,buy,2308.06,2308.0550000000003,2308.05,2308.06,0.04332652384697735,-0.9787234042553191,False,,
15bps,1777017976.256963,cancel_aggressive,buy,2308.06,2308.0550000000003,2308.05,2308.06,0.04332652384697735,-0.9259259259259258,False,,
15bps,1777017976.5030088,cancel_aggressive,buy,2308.06,2308.0550000000003,2308.05,2308.06,0.04332652384697735,-0.9259259259259258,False,,
15bps,1777017976.7582428,cancel_aggressive,buy,2308.06,2308.0550000000003,2308.05,2308.06,0.04332652384697735,-0.9259259259259258,False,,
15bps,1777017977.0020435,cancel_aggressive,buy,2308.06,2308.0550000000003,2308.05,2308.06,0.04332652384697735,-0.9259259259259258,False,,
15bps,1777017977.2558117,cancel_aggressive,buy,2308.06,2308.0550000000003,2308.05,2308.06,0.04332652384697735,-0.9259259259259258,False,,
15bps,1777017977.5013525,cancel_aggressive,buy,2308.06,2308.0550000000003,2308.05,2308.06,0.04332652384697735,-0.9259259259259258,False,,
15bps,1777017977.75424,cancel_aggressive,buy,2308.06,2308.0550000000003,2308.05,2308.06,0.04332652384697735,-0.9259259259259258,False,,
15bps,1777017978.001578,cancel_aggressive,buy,2308.06,2308.0550000000003,2308.05,2308.06,0.04332652384697735,-0.9259259259259258,False,,
15bps,1777017978.2520154,cancel_aggressive,buy,2308.06,2308.0550000000003,2308.05,2308.06,0.04332652384697735,-0.9259259259259258,False,,
15bps,1777017978.4997003,cancel_aggressive,buy,2308.06,2308.0550000000003,2308.05,2308.06,0.04332652384697735,-0.9259259259259258,False,,
15bps,1777017978.7654562,cancel_aggressive,sell,2308.05,2308.0550000000003,2308.05,2308.06,0.04332652384697735,-0.3333333333333333,False,,
15bps,1777017979.0029385,cancel_aggressive,sell,2308.05,2308.0550000000003,2308.05,2308.06,0.04332652384697735,-0.3333333333333333,False,,
15bps,1777017979.25173,cancel_aggressive,sell,2308.05,2308.0550000000003,2308.05,2308.06,0.04332652384697735,-0.3333333333333333,False,,
15bps,1777017979.5024292,cancel_aggressive,buy,2308.06,2308.0550000000003,2308.05,2308.06,0.04332652384697735,0.9879154078549848,False,,
15bps,1777017979.9986932,cancel_aggressive,buy,2308.06,2308.0550000000003,2308.05,2308.06,0.04332652384697735,0.9879154078549848,False,,
15bps,1777017980.2473621,cancel_aggressive,sell,2308.05,2308.0550000000003,2308.05,2308.06,0.04332652384697735,-0.8120651863146859,False,,
15bps,1777017980.498295,cancel_aggressive,sell,2308.0,2308.005,2308.0,2308.01,0.04332746246311545,-0.8817887543460018,False,,
15bps,1777017980.7552238,cancel_aggressive,sell,2308.0,2308.005,2308.0,2308.01,0.04332746246311545,-0.8817887543460018,False,,
15bps,1777017981.2644298,cancel_aggressive,sell,2308.0,2308.005,2308.0,2308.01,0.04332746246311545,-0.8817887543460018,False,,
15bps,1777017981.5023353,cancel_aggressive,sell,2308.0,2308.005,2308.0,2308.01,0.04332746246311545,-0.8817887543460018,False,,
15bps,1777017982.0010633,cancel_aggressive,sell,2308.0,2308.005,2308.0,2308.01,0.04332746246311545,-0.8817887543460018,False,,
15bps,1777017982.2607136,cancel_aggressive,sell,2308.0,2308.005,2308.0,2308.01,0.04332746246311545,-0.8817887543460018,False,,
15bps,1777017982.5016017,cancel_aggressive,sell,2308.0,2308.005,2308.0,2308.01,0.04332746246311545,-0.8817887543460018,False,,
15bps,1777017982.7569094,cancel_aggressive,sell,2308.0,2308.005,2308.0,2308.01,0.04332746246311545,-0.8817887543460018,False,,
15bps,1777017983.0036552,cancel_aggressive,sell,2308.0,2308.005,2308.0,2308.01,0.04332746246311545,-0.8817887543460018,False,,
15bps,1777017983.254681,cancel_aggressive,sell,2308.0,2308.005,2308.0,2308.01,0.04332746246311545,-0.8820285337489508,False,,
15bps,1777017984.263545,cancel_aggressive,sell,2308.0,2308.005,2308.0,2308.01,0.04332746246311545,-0.8820285337489508,False,,
15bps,1777017984.761892,cancel_aggressive,sell,2308.0,2308.005,2308.0,2308.01,0.04332746246311545,-0.8820285337489508,False,,
15bps,1777017985.0036464,cancel_aggressive,sell,2308.0,2308.005,2308.0,2308.01,0.04332746246311545,-0.8820285337489508,False,,
15bps,1777017985.258141,cancel_aggressive,sell,2308.0,2308.005,2308.0,2308.01,0.04332746246311545,-0.8820285337489508,False,,
15bps,1777017985.5042875,cancel_aggressive,sell,2308.0,2308.005,2308.0,2308.01,0.04332746246311545,-0.8820285337489508,False,,
15bps,1777017986.00286,cancel_aggressive,sell,2308.0,2308.005,2308.0,2308.01,0.04332746246311545,-0.8820285337489508,False,,
15bps,1777017986.2509975,cancel_aggressive,sell,2308.0,2308.005,2308.0,2308.01,0.04332746246311545,-0.8820285337489508,False,,
15bps,1777017986.504686,cancel_aggressive,sell,2308.0,2308.005,2308.0,2308.01,0.04332746246311545,-0.8820285337489508,False,,
15bps,1777017986.759935,cancel_aggressive,sell,2308.0,2308.005,2308.0,2308.01,0.04332746246311545,-0.8820285337489508,False,,
15bps,1777017987.0050962,cancel_aggressive,sell,2308.0,2308.005,2308.0,2308.01,0.04332746246311545,-0.8820285337489508,False,,
15bps,1777017987.2718253,cancel_aggressive,sell,2308.0,2308.005,2308.0,2308.01,0.04332746246311545,-0.8820285337489508,False,,
15bps,1777017987.5023708,cancel_aggressive,sell,2308.0,2308.005,2308.0,2308.01,0.04332746246311545,-0.8820285337489508,False,,
15bps,1777017987.7558107,cancel_aggressive,sell,2308.0,2308.005,2308.0,2308.01,0.04332746246311545,-0.8820285337489508,False,,
15bps,1777017988.252551,cancel_aggressive,sell,2308.0,2308.005,2308.0,2308.01,0.04332746246311545,-0.8820285337489508,False,,
15bps,1777017988.502921,cancel_aggressive,sell,2308.0,2308.005,2308.0,2308.01,0.04332746246311545,-0.8820285337489508,False,,
15bps,1777017988.7681568,cancel_aggressive,sell,2308.0,2308.005,2308.0,2308.01,0.04332746246311545,-1.0,False,,
15bps,1777017989.0031908,cancel_aggressive,sell,2308.0,2307.975,2307.97,2307.98,0.04332802565113695,-1.0,False,,
15bps,1777017989.2664554,cancel_aggressive,sell,2307.97,2307.975,2307.97,2307.98,0.04332802565113695,-1.0,False,,
15bps,1777017989.5047102,cancel_aggressive,sell,2307.97,2307.975,2307.97,2307.98,0.04332802565113695,-1.0,False,,
15bps,1777017989.7628782,cancel_aggressive,sell,2307.97,2307.975,2307.97,2307.98,0.04332802565113695,-1.0,False,,
15bps,1777017990.004481,cancel_aggressive,sell,2307.97,2307.975,2307.97,2307.98,0.04332802565113695,-1.0,False,,
15bps,1777017990.2556658,cancel_aggressive,sell,2307.97,2307.975,2307.97,2307.98,0.04332802565113695,-1.0,False,,
15bps,1777017990.5040343,cancel_aggressive,buy,2307.98,2307.975,2307.97,2307.98,0.04332802565113695,0.968503937007874,False,,
15bps,1777017990.750651,cancel_aggressive,buy,2307.98,2307.975,2307.97,2307.98,0.04332802565113695,0.968503937007874,False,,
15bps,1777017991.264384,cancel_aggressive,buy,2307.98,2307.975,2307.97,2307.98,0.04332802565113695,0.968503937007874,False,,
15bps,1777017991.505828,cancel_aggressive,sell,2307.9,2307.975,2307.97,2307.98,0.04332802565113695,0.8248175182481751,False,,
15bps,1777017991.759428,cancel_aggressive,sell,2307.9,2307.9049999999997,2307.9,2307.91,0.04332933981148935,0.8248175182481751,False,,
15bps,1777017992.2570283,cancel_aggressive,sell,2307.56,2307.565,2307.56,2307.57,0.04333572402172107,-0.3084370677731673,True,bid,0.2499082088470459
15bps,1777017993.0037682,cancel_aggressive,buy,2307.72,2307.7650000000003,2307.76,2307.77,0.04333196837530481,0.3031307550644572,False,,
15bps,1777017993.2591214,cancel_aggressive,buy,2307.72,2307.7650000000003,2307.76,2307.77,0.04333196837530481,0.3031307550644572,False,,
15bps,1777017993.5023205,cancel_aggressive,buy,2307.72,2307.7650000000003,2307.76,2307.77,0.04333196837530481,0.3031307550644572,False,,
15bps,1777017993.7579253,cancel_aggressive,buy,2307.72,2307.7650000000003,2307.76,2307.77,0.04333196837530481,0.3031307550644572,False,,
