policy,quote_ts,end_ts,end_reason,leg,side,price,quote_lifetime_sec,tfi,mid_move_bps,quote_fade_policy,quote_fade_suppressed_nearby,ret_1s_bps,ret_3s_bps,ret_5s_bps,directional_ret_1s_bps,directional_ret_3s_bps,directional_ret_5s_bps,danger_after_suppression_1s,danger_after_suppression_3s,danger_after_suppression_5s
current,1777174436.6970067,1777174437.4445202,quote_fade,bid,buy,2307.27,0.7475135326385498,-0.7499999999999999,-6.008485364582671,current,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False
current,1777174436.6970067,1777174437.4445202,quote_fade,ask,sell,2315.59,0.7475135326385498,-0.7499999999999999,-6.008485364582671,current,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False
current,1777174437.7102897,1777174438.443211,quote_fade,bid,buy,2307.27,0.7329213619232178,-0.7499999999999999,6.037366755966765,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
current,1777174437.7102897,1777174438.443211,quote_fade,ask,sell,2315.6,0.7329213619232178,-0.7499999999999999,6.037366755966765,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
current,1777174438.6913908,1777174438.9564764,quote_fade,bid,buy,2307.25,0.26508569717407227,-0.7499999999999999,3.2449902758458067,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
current,1777174438.6923912,1777174438.9564764,quote_fade,ask,sell,2315.57,0.2640852928161621,-0.7499999999999999,3.2449902758458067,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
current,1777174439.188264,1777174439.9712906,quote_fade,bid,buy,2307.28,0.7830266952514648,-0.7499999999999999,-11.4703671381531,current,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False
current,1777174439.188264,1777174439.9712906,quote_fade,ask,sell,2315.6,0.7830266952514648,-0.7499999999999999,-11.4703671381531,current,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False
current,1777174440.227278,1777174440.9768074,quote_fade,bid,buy,2307.27,0.7495293617248535,-0.7499999999999999,-4.064082803523646,current,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False
current,1777174440.227278,1777174440.9768074,quote_fade,ask,sell,2315.59,0.7495293617248535,-0.7499999999999999,-4.064082803523646,current,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False
current,1777174441.2485275,1777174441.7733476,quote_fade,bid,buy,2307.27,0.52482008934021,-0.7499999999999999,-4.301772589709861,current,False,0.0,0.0,-0.8650500323304582,-0.0,-0.0,0.8650500323304582,False,False,True
current,1777174441.2485275,1777174441.7733476,quote_fade,ask,sell,2315.59,0.52482008934021,-0.7499999999999999,-4.301772589709861,current,False,0.0,0.0,-0.8650500323304582,-0.0,-0.0,0.8650500323304582,False,False,True
current,1777174442.0422378,1777174443.3012772,quote_fade,bid,buy,2307.25,1.2590394020080566,-0.7499999999999999,-5.857281184076683,current,False,0.0,0.0,-0.8650500323304582,-0.0,-0.0,0.8650500323304582,False,False,True
current,1777174442.0422378,1777174443.3012772,quote_fade,ask,sell,2315.57,1.2590394020080566,-0.7499999999999999,-5.857281184076683,current,False,0.0,0.0,-0.8650500323304582,-0.0,-0.0,0.8650500323304582,False,False,True
current,1777174443.5703623,1777174444.5714996,quote_fade,bid,buy,2307.23,1.0011372566223145,-0.7499999999999999,-4.409809664830805,current,False,0.0,-0.8650500323304582,-0.8650500323304582,-0.0,0.8650500323304582,0.8650500323304582,False,True,True
current,1777174443.5703623,1777174444.5714996,quote_fade,ask,sell,2315.55,1.0011372566223145,-0.7499999999999999,-4.409809664830805,current,False,0.0,-0.8650500323304582,-0.8650500323304582,-0.0,0.8650500323304582,0.8650500323304582,False,True,True
current,1777174445.8513572,1777174446.0992122,quote_fade,bid,buy,2307.65,0.24785494804382324,1.0,-13.217771423262375,current,False,-0.8650500323304582,-0.8650500323304582,-0.8650500323304582,0.8650500323304582,0.8650500323304582,0.8650500323304582,True,True,True
current,1777174445.8513572,1777174446.0992122,quote_fade,ask,sell,2315.98,0.24785494804382324,1.0,-13.217771423262375,current,False,-0.8650500323304582,-0.8650500323304582,-0.8650500323304582,0.8650500323304582,0.8650500323304582,0.8650500323304582,True,True,True
current,1777174446.849087,1777174449.1441853,quote_fade,bid,buy,2307.2200000000003,2.295098304748535,-0.9057279236276851,6.990766993192059,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
current,1777174446.849087,1777174449.1441853,quote_fade,ask,sell,2315.54,2.295098304748535,-0.9057279236276851,6.990766993192059,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
current,1777174449.40528,1777174449.9058983,quote_fade,bid,buy,2307.2400000000002,0.5006182193756104,-0.9023228111971411,8.24711026451645,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
current,1777174449.40528,1777174449.9058983,quote_fade,ask,sell,2315.56,0.5006182193756104,-0.9023228111971411,8.24711026451645,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
current,1777174450.166826,1777174453.774962,quote_fade,bid,buy,2307.21,3.608135938644409,-0.9956575682382134,6.925792299819124,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
current,1777174450.166826,1777174453.774962,quote_fade,ask,sell,2315.53,3.608135938644409,-0.9956575682382134,6.925792299819124,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
current,1777174454.0374541,1777174454.2752845,quote_fade,bid,buy,2307.21,0.23783040046691895,-0.9956575682382134,-4.669492862809553,current,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False
current,1777174454.0374541,1777174454.2752845,quote_fade,ask,sell,2315.54,0.23783040046691895,-0.9956575682382134,-4.669492862809553,current,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False
current,1777174454.5405397,1777174456.8505797,quote_fade,bid,buy,2307.21,2.31003999710083,-0.9956575682382134,3.3967685264528615,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
current,1777174454.5405397,1777174456.8505797,quote_fade,ask,sell,2315.54,2.31003999710083,-0.9956575682382134,3.3967685264528615,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
current,1777174457.1060917,1777174460.1882198,quote_fade,bid,buy,2307.21,3.0821280479431152,-1.0,8.073802782759255,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
current,1777174457.1060917,1777174460.1882198,quote_fade,ask,sell,2315.53,3.0821280479431152,-1.0,8.073802782759255,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
current,1777174460.4405828,1777174462.2806468,quote_fade,bid,buy,2307.2200000000003,1.8400640487670898,-1.0,-3.956380365975836,current,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False
current,1777174460.4428055,1777174462.2806468,quote_fade,ask,sell,2315.55,1.837841272354126,-1.0,-3.956380365975836,current,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False
current,1777174462.5347097,1777174463.0585573,quote_fade,bid,buy,2307.21,0.5238475799560547,-1.0,-4.064434254531303,current,False,0.0,0.0,0.04325624349702302,-0.0,-0.0,-0.04325624349702302,False,False,False
current,1777174462.5347097,1777174463.0585573,quote_fade,ask,sell,2315.53,0.5238475799560547,-1.0,-4.064434254531303,current,False,0.0,0.0,0.04325624349702302,-0.0,-0.0,-0.04325624349702302,False,False,False
current,1777174463.5926669,1777174464.6010573,quote_fade,bid,buy,2307.2200000000003,1.0083904266357422,-1.0,7.142377892394864,current,False,0.0,0.0,0.04325624349702302,0.0,0.0,0.04325624349702302,False,False,True
current,1777174463.5926669,1777174464.6010573,quote_fade,ask,sell,2315.54,1.0083904266357422,-1.0,7.142377892394864,current,False,0.0,0.0,0.04325624349702302,0.0,0.0,0.04325624349702302,False,False,True
current,1777174464.8585234,1777174465.865124,quote_fade,bid,buy,2307.21,1.0066006183624268,-1.0,11.042522371934593,current,False,0.0,0.04325624349702302,0.04325624349702302,0.0,0.04325624349702302,0.04325624349702302,False,True,True
current,1777174464.8585234,1777174465.865124,quote_fade,ask,sell,2315.53,1.0066006183624268,-1.0,11.042522371934593,current,False,0.0,0.04325624349702302,0.04325624349702302,0.0,0.04325624349702302,0.04325624349702302,False,True,True
current,1777174466.1051598,1777174467.6606872,quote_fade,bid,buy,2307.21,1.5555274486541748,-1.0,8.182119255471857,current,False,0.04325624349702302,0.04325624349702302,0.6055874089701246,0.04325624349702302,0.04325624349702302,0.6055874089701246,True,True,True
current,1777174466.1051598,1777174467.6606872,quote_fade,ask,sell,2315.53,1.5555274486541748,-1.0,8.182119255471857,current,False,0.04325624349702302,0.04325624349702302,0.6055874089701246,0.04325624349702302,0.04325624349702302,0.6055874089701246,True,True,True
current,1777174467.904554,1777174468.1603053,quote_fade,bid,buy,2307.38,0.255751371383667,0.8888888888888888,7.6188662174699875,current,False,0.0,0.0,0.5623287330502414,0.0,0.0,0.5623287330502414,False,False,True
current,1777174467.904554,1777174468.1603053,quote_fade,ask,sell,2315.71,0.255751371383667,0.8888888888888888,7.6188662174699875,current,False,0.0,0.0,0.5623287330502414,0.0,0.0,0.5623287330502414,False,False,True
current,1777174468.4047825,1777174468.9234922,quote_fade,bid,buy,2307.83,0.518709659576416,0.8888888888888888,8.268738324737638,current,False,0.0,0.6920969022168924,0.5623287330502414,0.0,0.6920969022168924,0.5623287330502414,False,True,True
current,1777174468.4057827,1777174468.9234922,quote_fade,ask,sell,2316.15,0.517709493637085,0.8888888888888888,8.268738324737638,current,False,0.0,0.6920969022168924,0.5623287330502414,0.0,0.6920969022168924,0.5623287330502414,False,True,True
current,1777174469.1919463,1777174469.4512835,quote_fade,bid,buy,2307.82,0.2593371868133545,0.8888888888888888,8.788696783467726,current,False,0.0,0.6920969022168924,0.0,0.0,0.6920969022168924,0.0,False,True,False
current,1777174469.1929536,1777174469.4512835,quote_fade,ask,sell,2316.13,0.2583298683166504,0.8888888888888888,8.788696783467726,current,False,0.0,0.6920969022168924,0.0,0.0,0.6920969022168924,0.0,False,True,False
current,1777174470.2036219,1777174470.7008736,quote_fade,bid,buy,2307.82,0.4972517490386963,0.8888888888888888,7.857142857143094,current,False,0.0,0.5623287330502414,0.0,0.0,0.5623287330502414,0.0,False,True,False
current,1777174470.2046223,1777174470.7008736,quote_fade,ask,sell,2316.13,0.49625134468078613,0.8888888888888888,7.857142857143094,current,False,0.0,0.5623287330502414,0.0,0.0,0.5623287330502414,0.0,False,True,False
current,1777174471.756156,1777174472.7736459,order_cancel:quote,bid,buy,2307.81,1.0174899101257324,,,,False,0.0,-0.5622971134679,-1.8599058368576311,,,,False,False,False
current,1777174471.7571561,1777174472.7736459,order_cancel:quote,ask,sell,2316.13,1.0164897441864014,,,,False,0.0,-0.5622971134679,-1.8599058368576311,,,,False,False,False
current,1777174472.774804,1777174472.774804,order_cancel:quote,bid,buy,2307.42,0.0,,,,False,0.0,-0.5622971134679,-1.8599058368576311,,,,False,False,False
current,1777174472.7758052,1777174473.7707446,quote_fade,ask,sell,2315.7400000000002,0.9949393272399902,0.5415617128463475,7.986667243841392,current,False,-0.5622971134679,-0.5622971134679,-2.8114855673454007,-0.5622971134679,-0.5622971134679,-2.8114855673454007,False,False,False
current,1777174474.0266514,1777174475.0456407,quote_fade,bid,buy,2307.75,1.0189893245697021,0.9643124532068877,6.362686092335991,current,False,0.0,-1.2976816916566731,-5.969335781626597,0.0,-1.2976816916566731,-5.969335781626597,False,False,False
current,1777174474.0266514,1777174475.0456407,quote_fade,ask,sell,2316.08,1.0189893245697021,0.9643124532068877,6.362686092335991,current,False,0.0,-1.2976816916566731,-5.969335781626597,0.0,-1.2976816916566731,-5.969335781626597,False,False,False
current,1777174475.3056104,1777174475.5664818,quote_fade,bid,buy,2307.61,0.26087141036987305,0.9629168740667,13.75268556379395,current,False,0.0,-2.249314932206867,-5.147470710243053,0.0,-2.249314932206867,-5.147470710243053,False,False,False
current,1777174475.3056104,1777174475.5664818,quote_fade,ask,sell,2315.9500000000003,0.26087141036987305,0.9629168740667,13.75268556379395,current,False,0.0,-2.249314932206867,-5.147470710243053,0.0,-2.249314932206867,-5.147470710243053,False,False,False
current,1777174476.1006837,1777174477.1310158,quote_fade,bid,buy,2307.63,1.030332088470459,0.9629168740667,7.315621449056024,current,False,-1.2976816916566731,-5.969335781626597,-5.147470710243053,-1.2976816916566731,-5.969335781626597,-5.147470710243053,False,False,False
current,1777174476.1006837,1777174477.1310158,quote_fade,ask,sell,2315.96,1.030332088470459,0.9629168740667,7.315621449056024,current,False,-1.2976816916566731,-5.969335781626597,-5.147470710243053,-1.2976816916566731,-5.969335781626597,-5.147470710243053,False,False,False
current,1777174477.3771944,1777174477.9068353,order_cancel:quote,bid,buy,2307.67,0.5296409130096436,,,,False,-0.9517567482809095,-3.8502886634970017,-3.8502886634970017,,,,False,False,False
current,1777174477.3771944,1777174477.9068353,order_cancel:quote,ask,sell,2316.0,0.5296409130096436,,,,False,-0.9517567482809095,-3.8502886634970017,-3.8502886634970017,,,,False,False,False
current,1777174477.9068353,1777174477.9068353,order_cancel:quote,bid,buy,2307.08,0.0,,,,False,-0.9517567482809095,-3.8502886634970017,-3.8502886634970017,,,,False,False,False
current,1777174477.907837,1777174479.1960874,order_cancel:quote,ask,sell,2315.4,1.28825044631958,,,,False,-1.298181464133115,-1.298181464133115,0.04327271547005433,,,,False,False,False
current,1777174479.1970868,1777174479.1970868,order_cancel:quote,bid,buy,2306.42,0.0,,,,False,-1.298181464133115,-1.298181464133115,0.04327271547005433,,,,False,False,False
current,1777174479.1970868,1777174479.696409,order_cancel:quote,ask,sell,2314.75,0.49932217597961426,,,,False,0.822355963271222,0.822355963271222,2.856604925047921,,,,False,False,False
current,1777174479.696409,1777174479.696409,order_cancel:quote,bid,buy,2305.98,0.0,,,,False,0.822355963271222,0.822355963271222,2.856604925047921,,,,False,False,False
current,1777174479.697409,1777174480.193484,order_cancel:quote,ask,sell,2314.29,0.4960751533508301,,,,False,0.822355963271222,0.822355963271222,3.332705745887601,,,,False,False,False
current,1777174480.194484,1777174480.194484,order_cancel:quote,bid,buy,2305.6,0.0,,,,False,0.822355963271222,0.822355963271222,3.332705745887601,,,,False,False,False
current,1777174480.194484,1777174480.443978,order_cancel:quote,ask,sell,2313.9,0.24949407577514648,,,,False,0.0,0.0,2.5101433594803453,,,,False,False,False
current,1777174480.443978,1777174480.443978,order_cancel:quote,bid,buy,2306.19,0.0,,,,False,0.0,0.0,2.5101433594803453,,,,False,False,False
current,1777174480.443978,1777174481.9908533,quote_fade,ask,sell,2314.51,1.546875238418579,-0.8920303940625548,7.904539154538367,current,False,0.0,2.5101433594803453,0.9954016770355129,0.0,2.5101433594803453,0.9954016770355129,False,True,True
current,1777174482.2581239,1777174482.765922,quote_fade,bid,buy,2306.17,0.5077981948852539,-0.892854011398509,6.019309424984151,current,False,0.0,2.5101433594803453,0.9954016770355129,0.0,2.5101433594803453,0.9954016770355129,False,True,True
current,1777174482.2581239,1777174482.765922,quote_fade,ask,sell,2314.48,0.5077981948852539,-0.892854011398509,6.019309424984151,current,False,0.0,2.5101433594803453,0.9954016770355129,0.0,2.5101433594803453,0.9954016770355129,False,True,True
current,1777174483.0347164,1777174483.8123798,quote_fade,bid,buy,2306.17,0.7776634693145752,-0.8927176155568233,9.72543515365707,current,False,2.0340816878561196,1.6012983500130522,-0.6058966729795073,2.0340816878561196,1.6012983500130522,-0.6058966729795073,True,True,False
current,1777174483.0347164,1777174483.8123798,quote_fade,ask,sell,2314.4900000000002,0.7776634693145752,-0.8927176155568233,9.72543515365707,current,False,2.0340816878561196,1.6012983500130522,-0.6058966729795073,2.0340816878561196,1.6012983500130522,-0.6058966729795073,True,True,False
current,1777174484.0947855,1777174484.353483,order_cancel:quote,bid,buy,2306.17,0.258697509765625,,,,False,1.1683582619155528,-0.3461802257524649,-1.9472637698605668,,,,False,False,False
current,1777174484.095786,1777174484.353483,order_cancel:quote,ask,sell,2314.4900000000002,0.25769686698913574,,,,False,1.1683582619155528,-0.3461802257524649,-1.9472637698605668,,,,False,False,False
current,1777174484.353483,1777174484.353483,order_cancel:quote,bid,buy,2306.54,0.0,,,,False,1.1683582619155528,-0.3461802257524649,-1.9472637698605668,,,,False,False,False
current,1777174484.3544836,1777174484.8539133,order_cancel:quote,ask,sell,2314.86,0.49942970275878906,,,,False,0.4759648564843616,-1.0384687777881758,-3.1586758657713023,,,,False,False,False
current,1777174484.8539133,1777174484.8549113,order_cancel:quote,bid,buy,2306.92,0.0009980201721191406,,,,False,0.4759648564843616,-1.0384687777881758,-3.1586758657713023,,,,False,False,False
current,1777174484.8549113,1777174485.6058822,order_cancel:quote,ask,sell,2315.25,0.7509708404541016,,,,False,-0.9086169335910764,-3.11525805802711,-3.6344677343643057,,,,False,False,False
current,1777174485.6058822,1777174485.6058822,order_cancel:quote,bid,buy,2306.63,0.0,,,,False,-0.9086169335910764,-3.11525805802711,-3.6344677343643057,,,,False,False,False
current,1777174485.6058822,1777174487.3797147,order_cancel:quote,ask,sell,2314.9500000000003,1.7738325595855713,,,,False,-0.6058363679238752,-2.1204272877365153,-1.4280428672501186,,,,False,False,False
current,1777174487.3797147,1777174487.3797147,order_cancel:quote,bid,buy,2306.29,0.0,,,,False,-0.6058363679238752,-2.1204272877365153,-1.4280428672501186,,,,False,False,False
current,1777174487.3797147,1777174489.9498663,order_cancel:quote,ask,sell,2314.6,2.5701515674591064,,,,False,0.0,0.6925312667059501,0.2596992250159615,,,,False,False,False
current,1777174489.9498663,1777174489.9498663,order_cancel:quote,bid,buy,2305.92,0.0,,,,False,0.0,0.6925312667059501,0.2596992250159615,,,,False,False,False
current,1777174489.9508648,1777174491.69675,order_cancel:quote,ask,sell,2314.2400000000002,1.7458851337432861,,,,False,0.25968798488592304,-0.17312532325728205,0.9089079471017149,,,,False,False,False
current,1777174491.69675,1777174491.69675,order_cancel:quote,bid,buy,2306.4,0.0,,,,False,0.25968798488592304,-0.17312532325728205,0.9089079471017149,,,,False,False,False
current,1777174491.69775,1777174492.9618125,order_cancel:quote,ask,sell,2314.7200000000003,1.2640624046325684,,,,False,-0.4328020687934952,0.6492031031912269,0.6492031031912269,,,,False,False,False
current,1777174492.9618125,1777174492.9618125,order_cancel:quote,bid,buy,2306.03,0.0,,,,False,-0.4328020687934952,0.6492031031912269,0.6492031031912269,,,,False,False,False
current,1777174492.9618125,1777174495.2207263,order_cancel:quote,ask,sell,2314.35,2.25891375541687,,,,False,0.6492031031912269,0.6492031031912269,0.6492031031912269,,,,False,False,False
current,1777174495.2217338,1777174495.2217338,order_cancel:quote,bid,buy,2306.4500000000003,0.0,,,,False,0.6492031031912269,0.6492031031912269,0.6492031031912269,,,,False,False,False
current,1777174495.2217338,1777174496.7641697,quote_fade,ask,sell,2314.77,1.542435884475708,0.5880631948507904,3.0086840578713394,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
current,1777174497.036187,1777174497.821795,order_cancel:quote,bid,buy,2306.57,0.7856080532073975,,,,False,0.0,0.0,-9.088253432440146,,,,False,False,False
current,1777174497.037187,1777174497.821795,order_cancel:quote,ask,sell,2314.88,0.7846078872680664,,,,False,0.0,0.0,-9.088253432440146,,,,False,False,False
current,1777174497.821795,1777174497.821795,order_cancel:quote,bid,buy,2306.32,0.0,,,,False,0.0,0.0,-9.088253432440146,,,,False,False,False
current,1777174497.822795,1777174499.3430648,quote_fade,ask,sell,2314.63,1.5202698707580566,0.20157995096703907,15.148362936571445,current,False,0.0,-8.09287329459959,-10.646239735142485,0.0,-8.09287329459959,-10.646239735142485,False,False,False
current,1777174499.6109092,1777174500.1036406,quote_fade,bid,buy,2306.53,0.49273133277893066,0.20157995096703907,14.453873291322632,current,False,0.0,-9.73741439189847,-10.646239735142485,0.0,-9.73741439189847,-10.646239735142485,False,False,False
current,1777174499.6109092,1777174500.1036406,quote_fade,ask,sell,2314.85,0.49273133277893066,0.20157995096703907,14.453873291322632,current,False,0.0,-9.73741439189847,-10.646239735142485,0.0,-9.73741439189847,-10.646239735142485,False,False,False
current,1777174500.372466,1777174502.190885,quote_fade,bid,buy,2306.38,1.8184189796447754,-0.5562392593824479,-3.6585313053390944,current,False,-1.7324829729392062,-2.642036533733274,-3.4216538715578864,1.7324829729392062,2.642036533733274,3.4216538715578864,True,True,True
current,1777174500.373471,1777174502.190885,quote_fade,ask,sell,2314.69,1.8174140453338623,-0.5562392593824479,-3.6585313053390944,current,False,-1.7324829729392062,-2.642036533733274,-3.4216538715578864,1.7324829729392062,2.642036533733274,3.4216538715578864,True,True,True
current,1777174502.4583588,1777174503.4682658,order_cancel:quote,bid,buy,2304.06,1.0099070072174072,,,,False,-0.9097111667047287,-0.9097111667047287,-2.4692160239131167,,,,False,False,False
current,1777174502.4583588,1777174503.4682658,order_cancel:quote,ask,sell,2312.36,1.0099070072174072,,,,False,-0.9097111667047287,-0.9097111667047287,-2.4692160239131167,,,,False,False,False
current,1777174503.4682658,1777174503.4682658,order_cancel:quote,bid,buy,2303.67,0.0,,,,False,-0.9097111667047287,-0.9097111667047287,-2.4692160239131167,,,,False,False,False
current,1777174503.4682658,1777174506.8872385,order_cancel:quote,ask,sell,2311.9900000000002,3.4189727306365967,,,,False,-0.7798841871974918,0.0,2.989556050926674,,,,False,False,False
current,1777174506.8872385,1777174506.8872385,order_cancel:quote,bid,buy,2303.36,0.0,,,,False,-0.7798841871974918,0.0,2.989556050926674,,,,False,False,False
current,1777174506.8882334,1777174509.197806,order_cancel:quote,ask,sell,2311.67,2.309572458267212,,,,False,0.9098648850647256,2.989556050926674,2.989556050926674,,,,False,False,False
current,1777174509.197806,1777174509.197806,order_cancel:quote,bid,buy,2303.61,0.0,,,,False,0.9098648850647256,2.989556050926674,2.989556050926674,,,,False,False,False
current,1777174509.197806,1777174510.4651256,order_cancel:quote,ask,sell,2311.92,1.267319679260254,,,,False,2.0795019592808313,2.0795019592808313,2.0795019592808313,,,,False,False,False
current,1777174510.4651256,1777174510.4666312,order_cancel:quote,bid,buy,2303.9700000000003,0.0015056133270263672,,,,False,2.0795019592808313,2.0795019592808313,2.0795019592808313,,,,False,False,False
current,1777174510.4666312,1777174511.2296245,order_cancel:quote,ask,sell,2312.28,0.762993335723877,,,,False,0.9963201133206621,0.9963201133206621,0.9963201133206621,,,,False,False,False
current,1777174511.2296245,1777174511.2296245,order_cancel:quote,bid,buy,2304.4,0.0,,,,False,0.9963201133206621,0.9963201133206621,0.9963201133206621,,,,False,False,False
current,1777174511.2296245,1777174513.2691195,quote_fade,ask,sell,2312.71,2.0394949913024902,0.41920696768278626,-5.519480519480914,current,False,0.0,0.0,1.1694766591949315,-0.0,-0.0,-1.1694766591949315,False,False,False
current,1777174513.5239215,1777174516.1017225,quote_fade,bid,buy,2304.61,2.577800989151001,0.8400830737279336,5.308775731310549,current,False,0.0,1.1694766591949315,1.1694766591949315,0.0,1.1694766591949315,1.1694766591949315,False,True,True
current,1777174513.5239215,1777174516.1017225,quote_fade,ask,sell,2312.92,2.577800989151001,0.8400830737279336,5.308775731310549,current,False,0.0,1.1694766591949315,1.1694766591949315,0.0,1.1694766591949315,1.1694766591949315,False,True,True
current,1777174516.3569865,1777174517.9060493,order_cancel:quote,bid,buy,2304.63,1.549062728881836,,,,False,0.0,0.0,0.8228688238824882,,,,False,False,False
current,1777174516.3569865,1777174517.9060493,order_cancel:quote,ask,sell,2312.9500000000003,1.549062728881836,,,,False,0.0,0.0,0.8228688238824882,,,,False,False,False
current,1777174517.9060493,1777174517.9060493,order_cancel:quote,bid,buy,2304.9,0.0,,,,False,0.0,0.0,0.8228688238824882,,,,False,False,False
current,1777174517.9060493,1777174519.6992092,quote_fade,ask,sell,2313.2200000000003,1.7931599617004395,0.7503392130257801,-6.405609236196099,current,False,0.0,0.8228688238824882,0.8228688238824882,-0.0,-0.8228688238824882,-0.8228688238824882,False,False,False
current,1777174519.9675002,1777174522.0709958,quote_fade,bid,buy,2304.77,2.1034955978393555,0.6592592592592592,8.842825282677659,current,False,0.8228688238824882,0.8228688238824882,0.8661777093489511,0.8228688238824882,0.8228688238824882,0.8661777093489511,True,True,True
current,1777174519.9685018,1777174522.0709958,quote_fade,ask,sell,2313.08,2.10249400138855,0.6592592592592592,8.842825282677659,current,False,0.8228688238824882,0.8228688238824882,0.8661777093489511,0.8228688238824882,0.8228688238824882,0.8661777093489511,True,True,True
current,1777174522.3468933,1777174522.6057456,quote_fade,bid,buy,2304.96,0.2588522434234619,0.6584440227703985,5.6766846428344655,current,False,0.8228688238824882,0.8661777093489511,0.8661777093489511,0.8228688238824882,0.8661777093489511,0.8661777093489511,True,True,True
current,1777174522.3468933,1777174522.6057456,quote_fade,ask,sell,2313.27,0.2588522434234619,0.6584440227703985,5.6766846428344655,current,False,0.8228688238824882,0.8661777093489511,0.8661777093489511,0.8228688238824882,0.8661777093489511,0.8661777093489511,True,True,True
current,1777174522.870983,1777174525.8492758,quote_fade,bid,buy,2305.09,2.978292942047119,0.9545810493343776,-5.23717703173269,current,False,0.0,0.0,1.2558488997246384,-0.0,-0.0,-1.2558488997246384,False,False,False
current,1777174522.870983,1777174525.8492758,quote_fade,ask,sell,2313.4,2.978292942047119,0.9545810493343776,-5.23717703173269,current,False,0.0,0.0,1.2558488997246384,-0.0,-0.0,-1.2558488997246384,False,False,False
current,1777174526.118944,1777174526.3801482,quote_fade,bid,buy,2305.17,0.26120424270629883,0.9429622815087395,-6.902401343264661,current,False,0.0,0.4330513447342637,1.2558488997246384,-0.0,-0.4330513447342637,-1.2558488997246384,False,False,False
current,1777174526.1199436,1777174526.3801482,quote_fade,ask,sell,2313.4900000000002,0.260204553604126,0.9429622815087395,-6.902401343264661,current,False,0.0,0.4330513447342637,1.2558488997246384,-0.0,-0.4330513447342637,-1.2558488997246384,False,False,False
current,1777174526.8975215,1777174532.2621615,quote_fade,bid,buy,2305.15,5.3646399974823,0.8584615384615383,-7.182586986105628,current,False,0.0,-0.34639757348468275,-0.34639757348468275,-0.0,0.34639757348468275,0.34639757348468275,False,True,True
current,1777174526.8975215,1777174532.2621615,quote_fade,ask,sell,2313.46,5.3646399974823,0.8584615384615383,-7.182586986105628,current,False,0.0,-0.34639757348468275,-0.34639757348468275,-0.0,0.34639757348468275,0.34639757348468275,False,True,True
current,1777174532.5180416,1777174534.033396,order_cancel:quote,bid,buy,2305.06,1.5153543949127197,,,,False,-0.5628838705631616,-0.5628838705631616,-0.5628838705631616,,,,False,False,False
current,1777174532.5190394,1777174534.033396,order_cancel:quote,ask,sell,2313.38,1.5143566131591797,,,,False,-0.5628838705631616,-0.5628838705631616,-0.5628838705631616,,,,False,False,False
current,1777174534.0343976,1777174534.0343976,order_cancel:quote,bid,buy,2305.55,0.0,,,,False,-0.5628838705631616,-0.5628838705631616,-0.5628838705631616,,,,False,False,False
current,1777174534.0343976,1777174535.1039855,order_cancel:quote,ask,sell,2313.86,1.0695879459381104,,,,False,0.0,0.0,0.0,,,,False,False,False
current,1777174535.1039855,1777174535.1049852,order_cancel:quote,bid,buy,2305.04,0.0009996891021728516,,,,False,0.0,0.0,0.0,,,,False,False,False
current,1777174535.1049852,1777174536.151542,quote_fade,ask,sell,2313.36,1.0465567111968994,0.41422594142259417,-5.734118655144793,current,False,0.0,0.0,0.0,-0.0,-0.0,-0.0,False,False,False
current,1777174536.4072635,1777174536.949418,quote_fade,bid,buy,2304.9900000000002,0.5421545505523682,0.41422594142259417,8.32074748048034,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
current,1777174536.4072635,1777174536.949418,quote_fade,ask,sell,2313.31,0.5421545505523682,0.41422594142259417,8.32074748048034,current,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
