ts,trade_id,trade_side,trade_px,trade_age_ms,has_active_quote,used_px_source,active_bid_px,active_ask_px,active_bid_qty,active_ask_qty,active_bid_ts,active_ask_ts,proximity_to_active_bid_bps,proximity_to_active_ask_bps,proximity_to_active_quote_bps,proximity_to_best_bps,danger_direction_match,tfi,spread_bps,quote_lifetime_sec,end_reason,quote_fade_nearby,quote_fade_dt_ms,valid_active_cancel_candidate
1777122189.869323,1431919708733161472,sell,2313.32,6849.323034286499,True,active_quote,2304.61,2317.1,0.21,0.25,1777122189.6222196,1777122189.6222196,37.79381326992435,16.31349531742154,37.79381326992435,0.0,True,-1.0,0.0432278214248475,0.24710345268249512,cancel_aggressive,True,500.38766860961914,False
1777122191.866878,1431919708733161472,sell,2313.32,8846.878051757812,True,active_quote,2304.61,2317.1,0.21,0.25,1777122191.6324947,1777122191.6334949,37.79381326992435,16.31349531742154,37.79381326992435,0.0,True,-1.0,0.0432278214248475,0.23438334465026855,cancel_aggressive,True,-498.4474182128906,False
1777122193.3673365,1431919708733161472,sell,2313.32,10347.336530685425,True,active_quote,2304.62,2317.1,0.21,0.25,1777122193.1307786,1777122193.131778,37.750258177054235,16.31349531742154,37.750258177054235,0.0,True,-1.0,0.0432278214248475,0.2365579605102539,cancel_aggressive,True,276.5321731567383,False
1777122194.929509,1431919708733161472,sell,2313.32,11909.50894355774,True,active_quote,2304.62,2317.1,0.21,0.25,1777122194.6652827,1777122194.6652827,37.750258177054235,16.31349531742154,37.750258177054235,0.0,True,-1.0,0.0432278214248475,0.26422619819641113,cancel_aggressive,True,234.51733589172363,False
1777122196.9723997,1431919708733161472,sell,2313.32,13952.399730682373,True,active_quote,2304.62,2317.1,0.21,0.25,1777122196.7103004,1777122196.7103004,37.750258177054235,16.31349531742154,37.750258177054235,0.0,True,-1.0,0.0432278214248475,0.2620992660522461,cancel_aggressive,True,530.127763748169,False
1777122198.2888348,1431919708733161472,sell,2313.32,15268.834829330444,True,active_quote,2304.62,2317.1,0.21,0.25,1777122198.0311387,1777122198.0311387,37.750258177054235,16.31349531742154,37.750258177054235,0.0,True,-1.0,0.0432278214248475,0.25769615173339844,cancel_aggressive,True,267.35544204711914,False
1777122200.6081433,1431919780703223810,sell,2313.32,429.14342880249023,True,active_quote,2304.7400000000002,2317.23,0.21,0.25,1777122200.3469164,1777122200.3469164,37.22762654355774,16.873594766164146,37.22762654355774,0.0,True,-1.0,0.0432278214248475,0.2612268924713135,cancel_aggressive,True,252.00486183166504,False
1777122206.3694477,1431919806359781376,sell,2313.32,73.44770431518555,True,active_quote,2304.76,2317.2400000000002,0.21,0.25,1777122206.1304278,1777122206.1304278,37.14052656241841,16.916676736117417,37.14052656241841,0.0,True,-1.0,0.0432278214248475,0.23901987075805664,cancel_aggressive,True,257.6429843902588,False
1777122208.3676374,1431919810080129024,sell,2313.32,1184.6373081207275,True,active_quote,2304.61,2317.1,0.21,0.25,1777122208.131128,1777122208.1321275,37.79381326992435,16.31349531742154,37.79381326992435,0.0,True,-1.0,0.0432278214248475,0.2365093231201172,cancel_aggressive,True,274.4135856628418,False
1777122210.16757,1431919815947960320,sell,2313.32,1585.5700969696045,True,active_quote,2304.61,2317.1,0.21,0.25,1777122209.929622,1777122209.929622,37.79381326992435,16.31349531742154,37.79381326992435,0.0,True,-1.0,0.0432278214248475,0.23794817924499512,cancel_aggressive,True,259.1986656188965,False
1777122211.6678157,1431919815947960320,sell,2313.32,3085.815668106079,True,active_quote,2304.61,2317.1,0.21,0.25,1777122211.4317667,1777122211.4327655,37.79381326992435,16.31349531742154,37.79381326992435,0.0,True,-1.0,0.0432278214248475,0.23604893684387207,cancel_aggressive,True,246.69575691223145,False
1777122212.667699,1431919815947960320,sell,2313.32,4085.6990814208984,True,active_quote,2304.61,2317.1,0.21,0.25,1777122212.4329088,1777122212.4329088,37.79381326992435,16.31349531742154,37.79381326992435,0.0,True,-1.0,0.0432278214248475,0.23479032516479492,cancel_aggressive,True,-499.40991401672363,False
1777122213.1677618,1431919815947960320,sell,2313.32,4585.761785507202,True,active_quote,2304.61,2317.1,0.21,0.25,1777122212.91797,1777122212.91797,37.79381326992435,16.31349531742154,37.79381326992435,0.0,True,-1.0,0.0432278214248475,0.24979186058044434,cancel_aggressive,True,994.8313236236572,False
1777122213.6677907,1431919815947960320,sell,2313.32,5085.790634155273,True,active_quote,2304.61,2317.09,0.21,0.25,1777122213.431408,1777122213.431408,37.79381326992435,16.27040814124605,37.79381326992435,0.0,True,-1.0,0.0432278214248475,0.23638272285461426,cancel_aggressive,True,494.80247497558594,False
1777122215.4137163,1431919815947960320,sell,2313.32,6831.716299057007,True,active_quote,2304.6,2317.08,0.21,0.25,1777122215.172904,1777122215.172904,37.83736874078042,16.227320593159337,37.83736874078042,0.0,True,-1.0,0.0432278214248475,0.2408123016357422,cancel_aggressive,True,254.29725646972656,False
1777122216.1720972,1431919815947960320,sell,2313.32,7590.097188949585,True,active_quote,2304.6,2317.08,0.21,0.25,1777122215.9283037,1777122215.9283037,37.83736874078042,16.227320593159337,37.83736874078042,0.0,True,-1.0,0.0432278214248475,0.24379348754882812,cancel_aggressive,True,-504.08363342285156,False
1777122217.2246606,1431919815947960320,sell,2313.32,8642.66061782837,True,active_quote,2304.6,2317.08,0.21,0.25,1777122216.9650996,1777122216.9650996,37.83736874078042,16.227320593159337,37.83736874078042,0.0,True,-1.0,0.0432278214248475,0.25956106185913086,cancel_aggressive,True,-514.2300128936768,False
1777122217.7540298,1431919853960937476,buy,2313.33,109.02976989746094,True,active_quote,2304.6,2317.08,0.21,0.25,1777122217.4905894,1777122217.4905894,37.880760218693126,16.184162825625357,16.184162825625357,0.0,True,1.0,0.0432278214248475,0.2634403705596924,cancel_aggressive,False,-1043.5991287231445,False
1777122218.2973843,1431919855735128064,buy,2313.44,229.384183883667,True,active_quote,2309.2400000000002,2321.7400000000002,0.21,0.25,1777122218.0234246,1777122218.0234246,18.187802047426068,35.74905028125536,35.74905028125536,0.17289970088336024,True,1.0,0.043225018641732796,0.2739596366882324,cancel_aggressive,True,809.5147609710693,False
1777122218.8419251,1431919855735128064,buy,2313.44,773.9250659942627,True,active_quote,2309.38,2321.88,0.21,0.25,1777122218.568583,1777122218.568583,17.580476145112303,36.349854428308326,36.349854428308326,0.17289970088336024,True,1.0,0.043225018641732796,0.2733421325683594,cancel_aggressive,True,264.97387886047363,False
1777122220.1070802,1431919855735128064,buy,2313.44,2039.0801429748535,True,active_quote,2309.34,2321.84,0.21,0.25,1777122219.8610063,1777122219.8610063,17.753990317579518,36.17820349378118,36.17820349378118,0.17289970088336024,True,1.0,0.043225018641732796,0.24607396125793457,cancel_aggressive,True,-498.9290237426758,False
1777122220.6228907,1431919855735128064,buy,2313.44,2554.8906326293945,True,active_quote,2309.51,2322.01,0.21,0.25,1777122220.371534,1777122220.371534,17.016596594082017,36.90767912282963,36.90767912282963,0.17289970088336024,True,1.0,0.043225018641732796,0.2513566017150879,cancel_aggressive,False,1004.5223236083984,False
1777122221.1254325,1431919867886026752,sell,2313.47,160.4325771331787,True,active_quote,2309.51,2322.01,0.21,0.25,1777122220.8705096,1777122220.8705096,17.14649427800521,36.77848071283249,17.14649427800521,0.0,True,0.8676470588235292,0.043225018641732796,0.25492286682128906,cancel_aggressive,True,501.9805431365967,False
1777122223.3678799,1431919867886026752,sell,2313.47,2402.8799533843994,True,active_quote,2309.48,2321.98,0.21,0.25,1777122223.1202943,1777122223.1202943,17.27661638117577,36.64975581185117,17.27661638117577,0.0,True,0.8676470588235292,0.043225018641732796,0.24758553504943848,cancel_aggressive,True,-501.0378360748291,False
1777122223.8713267,1431919867886026752,sell,2313.47,2906.3267707824707,True,active_quote,2309.48,2321.98,0.21,0.25,1777122223.6368732,1777122223.6368732,17.27661638117577,36.64975581185117,17.27661638117577,0.0,True,0.8676470588235292,0.043225018641732796,0.23445343971252441,cancel_aggressive,True,262.24231719970703,False
1777122224.8658757,1431919867886026752,sell,2313.47,3900.8758068084717,True,active_quote,2309.48,2321.98,0.21,0.25,1777122224.618301,1777122224.618301,17.27661638117577,36.64975581185117,17.27661638117577,0.0,True,0.8676470588235292,0.043225018641732796,0.2475748062133789,cancel_aggressive,True,248.7943172454834,False
1777122225.633309,1431919885741178882,buy,2313.48,411.30900382995605,True,active_quote,2309.37,2317.69,0.21,0.25,1777122225.3706756,1777122225.371677,17.797061536263687,18.164638066350705,18.164638066350705,0.0,True,0.3793103448275862,0.043225018641732796,0.26163196563720703,cancel_aggressive,True,-518.6388492584229,False
1777122226.1359193,1431919885741178882,buy,2313.48,913.9194488525391,True,active_quote,2309.37,2317.69,0.21,0.25,1777122225.8733525,1777122225.8733525,17.797061536263687,18.164638066350705,18.164638066350705,0.0,True,0.3793103448275862,0.043225018641732796,0.26256680488586426,cancel_aggressive,True,485.97192764282227,False
1777122228.8666534,1431919896365350912,buy,2313.48,1111.6533279418945,True,active_quote,2309.51,2322.01,0.21,0.25,1777122228.632174,1777122228.6332977,17.18979350598092,36.735414576165475,36.735414576165475,0.0,True,1.0,0.043225018641732796,0.23447942733764648,cancel_aggressive,True,-504.06670570373535,False
1777122229.3679404,1431919896365350912,buy,2313.48,1612.9403114318848,True,active_quote,2309.51,2322.01,0.21,0.25,1777122229.1321924,1777122229.1331875,17.18979350598092,36.735414576165475,36.735414576165475,0.0,True,1.0,0.043225018641732796,0.2357480525970459,cancel_aggressive,False,-1005.3536891937256,False
1777122229.8665442,1431919896365350912,buy,2313.48,2111.544132232666,True,active_quote,2309.51,2322.01,0.21,0.25,1777122229.6294389,1777122229.6294389,17.18979350598092,36.735414576165475,36.735414576165475,0.0,True,1.0,0.043225018641732796,0.2371053695678711,cancel_aggressive,False,1262.1121406555176,False
1777122230.3674026,1431919896365350912,buy,2313.48,2612.4024391174316,True,active_quote,2309.51,2322.01,0.21,0.25,1777122230.129404,1777122230.129404,17.18979350598092,36.735414576165475,36.735414576165475,0.0,True,1.0,0.043225018641732796,0.23799848556518555,cancel_aggressive,True,761.253833770752,False
1777122230.8676085,1431919896365350912,buy,2313.48,3112.6084327697754,True,active_quote,2309.51,2322.01,0.21,0.25,1777122230.6298563,1777122230.6298563,17.18979350598092,36.735414576165475,36.735414576165475,0.0,True,1.0,0.043225018641732796,0.23775219917297363,cancel_aggressive,True,261.0478401184082,False
1777122231.6281123,1431919896365350912,buy,2313.48,3873.112201690674,True,active_quote,2309.51,2322.01,0.21,0.25,1777122231.3671472,1777122231.3681471,17.18979350598092,36.735414576165475,36.735414576165475,0.0,True,1.0,0.043225018641732796,0.26096510887145996,cancel_aggressive,True,489.3653392791748,False
1777122235.131401,1431919896365350912,buy,2313.48,7376.400947570801,True,active_quote,2309.42,2321.92,0.21,0.25,1777122234.8742237,1777122234.8742237,17.580171644828336,36.349228224917546,36.349228224917546,0.0,True,1.0,0.043225018641732796,0.25717735290527344,cancel_aggressive,True,487.09940910339355,False
1777122236.6277018,1431919896365350912,buy,2313.48,8872.701644897461,True,active_quote,2309.42,2321.92,0.21,0.25,1777122236.3721566,1777122236.3734126,17.580171644828336,36.349228224917546,36.349228224917546,0.0,True,1.0,0.043225018641732796,0.25554513931274414,cancel_aggressive,True,238.1420135498047,False
1777122237.3672352,1431919896365350912,buy,2313.48,9612.235069274902,True,active_quote,2309.44,2321.94,0.21,0.25,1777122237.12654,1777122237.12654,17.49341831786045,36.435050001292176,36.435050001292176,0.0,True,1.0,0.043225018641732796,0.24069523811340332,cancel_aggressive,True,246.01101875305176,False
1777122238.627841,1431919896365350912,buy,2313.48,10872.840881347656,True,active_quote,2309.44,2321.94,0.21,0.25,1777122238.3729582,1777122238.3729582,17.49341831786045,36.435050001292176,36.435050001292176,0.0,True,1.0,0.043225018641732796,0.2548828125,cancel_aggressive,True,495.774507522583,False
1777122241.1726575,1431919896365350912,buy,2313.48,13417.657375335693,True,active_quote,2309.44,2321.94,0.21,0.25,1777122240.9176466,1777122240.9186468,17.49341831786045,36.435050001292176,36.435050001292176,0.0,True,1.0,0.043225018641732796,0.25501084327697754,cancel_aggressive,True,-523.9274501800537,False
1777122241.7117393,1431919896365350912,buy,2313.48,13956.7391872406,True,active_quote,2309.44,2321.94,0.21,0.25,1777122241.4497273,1777122241.4497273,17.49341831786045,36.435050001292176,36.435050001292176,0.0,True,1.0,0.043225018641732796,0.2620120048522949,cancel_aggressive,False,1029.0510654449463,False
1777122242.2221086,1431919896365350912,buy,2313.48,14467.108488082886,True,active_quote,2309.43,2321.93,0.21,0.25,1777122241.9608088,1777122241.9608088,17.536794793521267,36.39213929791087,36.39213929791087,0.0,True,1.0,0.043225018641732796,0.26129984855651855,cancel_aggressive,True,518.6817646026611,False
1777122243.7600577,1431919896365350912,buy,2313.48,16005.057573318481,True,active_quote,2309.44,2321.94,0.21,0.25,1777122243.5105286,1777122243.5105286,17.49341831786045,36.435050001292176,36.435050001292176,0.0,True,1.0,0.043225018641732796,0.24952912330627441,cancel_aggressive,True,266.6165828704834,False
1777122245.3250668,1431919896365350912,buy,2313.48,17570.066690444946,True,active_quote,2309.43,2321.93,0.21,0.25,1777122245.0729887,1777122245.0729887,17.536794793521267,36.39213929791087,36.39213929791087,0.0,True,1.0,0.043225018641732796,0.2520780563354492,cancel_aggressive,True,-516.3323879241943,False
1777122246.8651865,1431919896365350912,buy,2313.48,19110.186338424683,True,active_quote,2309.43,2321.93,0.21,0.25,1777122246.6324677,1777122246.6334686,17.536794793521267,36.39213929791087,36.39213929791087,0.0,True,1.0,0.043225018641732796,0.23271870613098145,cancel_aggressive,True,267.5509452819824,False
1777122247.6175132,1431919896365350912,buy,2313.48,19862.513065338135,True,active_quote,2309.44,2321.94,0.21,0.25,1777122247.3759286,1777122247.3759286,17.49341831786045,36.435050001292176,36.435050001292176,0.0,True,1.0,0.043225018641732796,0.24158453941345215,cancel_aggressive,True,-484.7757816314697,False
1777122248.6293461,1431919981945929734,buy,2313.48,470.34621238708496,True,active_quote,2309.46,2321.96,0.21,0.25,1777122248.373077,1777122248.373077,17.406666493465927,36.52087029923004,36.52087029923004,0.2161199552207315,True,1.0,0.043224084460804515,0.2562692165374756,cancel_aggressive,True,500.4243850708008,False
1777122249.6303985,1431919981945929734,buy,2313.48,1471.3985919952393,True,active_quote,2309.4500000000003,2321.96,0.21,0.25,1777122249.3727841,1777122249.3727841,17.45004221784297,36.52087029923004,36.52087029923004,0.2161199552207315,True,1.0,0.043224084460804515,0.2576143741607666,cancel_aggressive,True,-500.6279945373535,False
1777122250.1316197,1431919981945929734,buy,2313.48,1972.6197719573975,True,active_quote,2309.4500000000003,2321.96,0.21,0.25,1777122249.8673692,1777122249.8673692,17.45004221784297,36.52087029923004,36.52087029923004,0.2161199552207315,True,1.0,0.043224084460804515,0.2642505168914795,cancel_aggressive,False,-1001.8491744995117,False
1777122250.6296828,1431919992268111874,buy,2313.53,9.682893753051758,True,active_quote,2309.46,2321.96,0.21,0.25,1777122250.3734133,1777122250.3744135,17.623167320499874,36.3055349790687,36.3055349790687,0.0,True,1.0,0.043224084460804515,0.2562694549560547,cancel_aggressive,False,1495.6698417663574,False
1777122251.121159,1431919993648037888,buy,2313.69,172.15919494628906,True,active_quote,2309.73,2322.2400000000002,0.21,0.25,1777122250.8716075,1777122250.8716075,17.144861087659756,36.817899958661386,36.817899958661386,0.12966132461899169,True,1.0,0.043220534939538924,0.24955153465270996,cancel_aggressive,False,1004.1935443878174,False
1777122251.636764,1431919995057324036,buy,2313.72,351.7639636993408,True,active_quote,2309.78,2322.29,0.21,0.25,1777122251.3711867,1777122251.3711867,17.057901618334213,36.90322914020283,36.90322914020283,0.3457515774932232,True,1.0,0.04321904058146153,0.2655773162841797,cancel_aggressive,True,488.5885715484619,False
1777122252.871414,1431919995057324036,buy,2313.72,1586.413860321045,True,active_quote,2309.85,2322.35,0.21,0.25,1777122252.629884,1777122252.6308846,16.75433469705778,37.16063470191879,37.16063470191879,0.3457515774932232,True,1.0,0.04321904058146153,0.2415299415588379,cancel_aggressive,True,256.5336227416992,False
1777122253.867299,1431919995057324036,buy,2313.72,2582.298994064331,True,active_quote,2309.84,2322.34,0.21,0.25,1777122253.6365397,1777122253.637536,16.797700273610527,37.117734698624425,37.117734698624425,0.3457515774932232,True,1.0,0.04321904058146153,0.2307593822479248,cancel_aggressive,True,267.8847312927246,False
1777122255.1230743,1431919995057324036,buy,2313.72,3838.074207305908,True,active_quote,2309.84,2322.34,0.21,0.25,1777122254.871705,1777122254.871705,16.797700273610527,37.117734698624425,37.117734698624425,0.3457515774932232,True,1.0,0.04321904058146153,0.2513692378997803,cancel_aggressive,True,505.77688217163086,False
1777122256.1312568,1431920013281574914,buy,2313.8,501.25670433044434,True,active_quote,2309.86,2322.36,0.21,0.25,1777122255.8766558,1777122255.8766558,17.057310832691396,36.85905716598609,36.85905716598609,0.4321707938973553,True,1.0,0.043217172776717515,0.25460100173950195,cancel_aggressive,True,236.18221282958984,False
1777122257.3687458,1431920013281574914,buy,2313.8,1738.7456893920898,True,active_quote,2309.85,2322.36,0.21,0.25,1777122257.1402955,1777122257.1402955,17.10067753317433,36.85905716598609,36.85905716598609,0.4321707938973553,True,1.0,0.043217172776717515,0.22845029830932617,cancel_aggressive,True,-497.75195121765137,False
1777122257.8674564,1431920013281574914,buy,2313.8,2237.4563217163086,True,active_quote,2309.94,2322.4500000000003,0.21,0.25,1777122257.6288657,1777122257.629866,16.710390746080535,37.245150595276925,37.245150595276925,0.4321707938973553,True,1.0,0.043217172776717515,0.23859071731567383,cancel_aggressive,True,-996.4625835418701,False
1777122258.3675306,1431920013281574914,buy,2313.8,2737.530469894409,True,active_quote,2309.85,2322.35,0.21,0.25,1777122258.1300883,1777122258.1300883,17.10067753317433,36.816156048828674,36.816156048828674,0.4321707938973553,True,1.0,0.043217172776717515,0.2374422550201416,cancel_aggressive,True,500.09870529174805,False
1777122259.6263683,1431920013281574914,buy,2313.8,3996.368169784546,True,active_quote,2309.6,2322.1,0.21,0.25,1777122259.3732772,1777122259.3732772,18.18496709387025,35.74350803152202,35.74350803152202,0.4321707938973553,True,1.0,0.043217172776717515,0.25309109687805176,cancel_aggressive,True,-497.3618984222412,False
1777122260.1266093,1431920013281574914,buy,2313.8,4496.609210968018,True,active_quote,2309.59,2322.09,0.21,0.25,1777122259.8767953,1777122259.8767953,18.228343558813624,35.70059730673644,35.70059730673644,0.4321707938973553,True,1.0,0.043217172776717515,0.24981403350830078,cancel_aggressive,True,243.48878860473633,False
1777122261.1426752,1431920013281574914,buy,2313.8,5512.675046920776,True,active_quote,2309.69,2322.19,0.21,0.25,1777122260.8851159,1777122260.8851159,17.794595811559677,36.12968792389888,36.12968792389888,0.4321707938973553,True,1.0,0.043217172776717515,0.25755929946899414,cancel_aggressive,True,266.60799980163574,False
1777122262.7282689,1431920013281574914,buy,2313.8,7098.268747329712,True,active_quote,2309.61,2322.11,0.21,0.25,1777122262.471322,1777122262.471322,18.14159100454213,35.78641838672563,35.78641838672563,0.4321707938973553,True,1.0,0.043217172776717515,0.2569468021392822,cancel_aggressive,True,-518.2352066040039,False
1777122263.2616165,1431920013281574914,buy,2313.8,7631.6163539886475,True,active_quote,2309.61,2322.11,0.21,0.25,1777122263.0010421,1777122263.0010421,18.14159100454213,35.78641838672563,35.78641838672563,0.4321707938973553,True,1.0,0.043217172776717515,0.2605743408203125,cancel_aggressive,True,531.031608581543,False
1777122264.3232794,1431920013281574914,buy,2313.8,8693.279266357422,True,active_quote,2309.6,2322.1,0.21,0.25,1777122264.0591307,1777122264.0591307,18.18496709387025,35.74350803152202,35.74350803152202,0.4321707938973553,True,1.0,0.043217172776717515,0.2641487121582031,cancel_aggressive,True,-530.6313037872314,False
1777122264.82304,1431920013281574914,buy,2313.8,9193.039894104004,True,active_quote,2309.62,2322.12,0.21,0.25,1777122264.5770056,1777122264.5770056,18.098215290828325,35.82932837234815,35.82932837234815,0.4321707938973553,True,1.0,0.043217172776717515,0.2460343837738037,cancel_aggressive,True,249.22513961791992,False
1777122265.8382843,1431920013281574914,buy,2313.8,10208.284139633179,True,active_quote,2309.58,2322.09,0.21,0.25,1777122265.5720057,1777122265.5720057,18.271720399381078,35.70059730673644,35.70059730673644,0.4321707938973553,True,1.0,0.043217172776717515,0.2662785053253174,cancel_aggressive,True,479.156494140625,False
1777122266.8381057,1431920013281574914,buy,2313.8,11208.105564117432,True,active_quote,2309.62,2322.12,0.21,0.25,1777122266.572382,1777122266.572382,18.098215290828325,35.82932837234815,35.82932837234815,0.4321707938973553,True,1.0,0.043217172776717515,0.26572370529174805,cancel_aggressive,True,-520.6649303436279,False
1777122267.3376744,1431920013281574914,buy,2313.8,11707.674264907837,True,active_quote,2309.69,2322.2000000000003,0.21,0.25,1777122267.072458,1777122267.072458,17.794595811559677,36.17259495306214,36.17259495306214,0.4321707938973553,True,1.0,0.043217172776717515,0.2652163505554199,cancel_aggressive,False,-1020.2336311340332,False
1777122267.8391476,1431920064489832454,buy,2313.9,0.1475811004638672,True,active_quote,2305.05,2317.53,0.21,0.25,1777122267.573211,1777122267.573211,38.393961085442434,15.663227660483829,15.663227660483829,0.0,True,-0.9628074385122977,0.043217172776717515,0.26593661308288574,cancel_aggressive,False,-1521.7068195343018,False
1777122268.3367958,1431920064489832454,buy,2313.9,497.79582023620605,True,active_quote,2305.23,2317.7200000000003,0.21,0.25,1777122268.0718684,1777122268.0733767,37.61013000871962,16.481714788672328,16.481714788672328,0.12964955724566146,True,-0.9628074385122977,0.04321661246480993,0.26492738723754883,cancel_aggressive,False,2009.3863010406494,False
1777122268.836767,1431920064489832454,buy,2313.9,997.7669715881348,True,active_quote,2305.21,2317.7000000000003,0.21,0.25,1777122268.5714655,1777122268.5714655,37.69721630567304,16.395564568322825,16.395564568322825,0.12964955724566146,True,-0.9628074385122977,0.04321661246480993,0.2653014659881592,cancel_aggressive,False,1509.4151496887207,False
1777122269.3376508,1431920064489832454,buy,2313.9,1498.6507892608643,True,active_quote,2305.18,2317.67,0.21,0.25,1777122269.077201,1777122269.077201,37.827848584493424,16.26633644996907,16.26633644996907,0.12964955724566146,True,-0.9628074385122977,0.04321661246480993,0.2604498863220215,cancel_aggressive,False,1008.5313320159912,False
1777122269.834904,1431920064489832454,buy,2313.9,1995.9039688110352,True,active_quote,2305.18,2317.67,0.21,0.25,1777122269.5714095,1777122269.5724108,37.827848584493424,16.26633644996907,16.26633644996907,0.12964955724566146,True,-0.9628074385122977,0.04321661246480993,0.26349449157714844,cancel_aggressive,True,511.2781524658203,False
1777122270.8666716,1431920064489832454,buy,2313.9,3027.6715755462646,True,active_quote,2305.19,2317.67,0.21,0.25,1777122270.614017,1777122270.614017,37.78430411376085,16.26633644996907,16.26633644996907,0.12964955724566146,True,-0.9628074385122977,0.04321661246480993,0.2526545524597168,cancel_aggressive,True,-520.4894542694092,False
1777122271.3699768,1431920079253782530,sell,2313.92,10.976791381835938,True,active_quote,2305.18,2317.67,0.21,0.25,1777122271.119829,1777122271.119829,37.91460970509998,16.18004288790035,37.91460970509998,0.0,True,-0.9628520071899342,0.04321661246480993,0.25014781951904297,cancel_aggressive,True,766.7081356048584,False
1777122271.8680842,1431920079253782530,sell,2313.92,509.08422470092773,True,active_quote,2305.16,2317.65,0.21,0.25,1777122271.626957,1777122271.626957,38.00170053271885,16.093888205725705,38.00170053271885,0.0,True,-0.9628520071899342,0.04321661246480993,0.24112725257873535,cancel_aggressive,True,268.6007022857666,False
1777122274.3674035,1431920079253782530,sell,2313.92,3008.403539657593,True,active_quote,2305.13,2317.61,0.21,0.25,1777122274.1324594,1777122274.13346,38.132339607744306,15.921574380504289,38.132339607744306,0.0,True,-0.9628520071899342,0.04321661246480993,0.23494410514831543,cancel_aggressive,True,-502.18939781188965,False
1777122274.870092,1431920079253782530,sell,2313.92,3511.091947555542,True,active_quote,2305.13,2317.61,0.21,0.25,1777122274.6349087,1777122274.6349087,38.132339607744306,15.921574380504289,38.132339607744306,0.0,True,-0.9628520071899342,0.04321661246480993,0.2351832389831543,cancel_aggressive,True,760.256290435791,False
1777122275.3706937,1431920079253782530,sell,2313.92,4011.6937160491943,True,active_quote,2305.13,2317.61,0.21,0.25,1777122275.119447,1777122275.119447,38.132339607744306,15.921574380504289,38.132339607744306,0.0,True,-0.9628520071899342,0.04321661246480993,0.25124669075012207,cancel_aggressive,True,259.6545219421387,False
1777122276.1143076,1431920079253782530,sell,2313.92,4755.307674407959,True,active_quote,2305.16,2317.64,0.21,0.25,1777122275.8719418,1777122275.8719418,38.00170053271885,16.050810307035604,38.00170053271885,0.0,True,-0.9628520071899342,0.04321661246480993,0.24236583709716797,cancel_aggressive,True,-483.959436416626,False
1777122276.6313128,1431920079253782530,sell,2313.92,5272.312879562378,True,active_quote,2305.13,2317.62,0.21,0.25,1777122276.3723338,1777122276.3723338,38.132339607744306,15.964653394429709,38.132339607744306,0.0,True,-0.9628520071899342,0.04321661246480993,0.25897908210754395,cancel_aggressive,False,-1000.9646415710449,False
1777122277.1302977,1431920102741884932,buy,2313.93,171.29755020141602,True,active_quote,2305.17,2317.66,0.21,0.25,1777122276.8720613,1777122276.8720613,38.00153567849557,16.093818765479053,16.093818765479053,0.3025064822824706,True,1.0,0.043215305133409015,0.2582364082336426,cancel_aggressive,True,509.00745391845703,False
1777122278.1371346,1431920102741884932,buy,2313.93,1178.1344413757324,True,active_quote,2309.96,2322.46,0.21,0.25,1777122277.8704298,1777122277.8704298,17.18644478692185,36.72829671985826,36.72829671985826,0.3025064822824706,True,1.0,0.043215305133409015,0.266704797744751,cancel_aggressive,True,487.5044822692871,False
1777122279.123285,1431920102741884932,buy,2313.93,2164.2849445343018,True,active_quote,2309.96,2322.46,0.21,0.25,1777122278.871534,1777122278.871534,17.18644478692185,36.72829671985826,36.72829671985826,0.3025064822824706,True,1.0,0.043215305133409015,0.2517509460449219,cancel_aggressive,True,-498.6460208892822,False
1777122279.6194322,1431920102741884932,buy,2313.93,2660.4321002960205,True,active_quote,2309.96,2322.46,0.21,0.25,1777122279.3701358,1777122279.3701358,17.18644478692185,36.72829671985826,36.72829671985826,0.3025064822824706,True,1.0,0.043215305133409015,0.2492964267730713,cancel_aggressive,True,-994.793176651001,False
1777122280.1332848,1431920115182190592,buy,2314.0,208.28485488891602,True,active_quote,2309.96,2322.46,0.21,0.25,1777122279.8707395,1777122279.8717415,17.4894803373217,36.42689217467701,36.42689217467701,0.0,True,1.0,0.043215305133409015,0.2625453472137451,cancel_aggressive,False,1488.2712364196777,False
1777122280.6283658,1431920115182190592,buy,2314.0,703.3658027648926,True,active_quote,2310.04,2322.55,0.21,0.25,1777122280.3705451,1777122280.3705451,17.14256030198627,36.81298572689579,36.81298572689579,0.0,True,1.0,0.043215305133409015,0.25782060623168945,cancel_aggressive,True,993.1902885437012,False
1777122281.1266072,1431920115182190592,buy,2314.0,1201.6072273254395,True,active_quote,2310.04,2322.55,0.21,0.25,1777122280.8705645,1777122280.8705645,17.14256030198627,36.81298572689579,36.81298572689579,0.0,True,1.0,0.043215305133409015,0.2560427188873291,cancel_aggressive,True,494.9488639831543,False
1777122282.6342943,1431920115182190592,buy,2314.0,2709.294319152832,True,active_quote,2309.85,2322.35,0.21,0.25,1777122282.3708265,1777122282.3708265,17.96653462346079,35.954959416108295,35.954959416108295,0.0,True,1.0,0.043215305133409015,0.26346778869628906,cancel_aggressive,True,-519.6292400360107,False
1777122283.1332355,1431920115182190592,buy,2314.0,3208.235502243042,True,active_quote,2309.83,2322.34,0.21,0.25,1777122282.872206,1777122282.872206,18.053276648065324,35.912054221174095,35.912054221174095,0.0,True,1.0,0.043215305133409015,0.2610294818878174,cancel_aggressive,True,240.2660846710205,False
